index,STATE,COUNTY,RESERVOIRNAME,Amount,ReportYearCV,BeneficialUseCV,TheJoin,AFFGEOID
22,CO,Hinsdale,Unspecified,8.537812706231648,1993,StockpondCU,COHinsdale,0500000US08053
23,CO,Hinsdale,Unspecified,12.760852068600256,1994,StockpondCU,COHinsdale,0500000US08053
24,CO,Hinsdale,Unspecified,7.869465126772225,1995,StockpondCU,COHinsdale,0500000US08053
25,CO,Hinsdale,Unspecified,11.3913947734334,1996,StockpondCU,COHinsdale,0500000US08053
26,CO,Hinsdale,Unspecified,10.723047193973978,1997,StockpondCU,COHinsdale,0500000US08053
27,CO,Hinsdale,Unspecified,12.626527309983413,1998,StockpondCU,COHinsdale,0500000US08053
28,CO,Hinsdale,Unspecified,12.331668083751314,1999,StockpondCU,COHinsdale,0500000US08053
29,CO,Hinsdale,Unspecified,12.760852068600256,2000,StockpondCU,COHinsdale,0500000US08053
30,CO,Hinsdale,Unspecified,12.148200120762452,2001,StockpondCU,COHinsdale,0500000US08053
31,CO,Hinsdale,Unspecified,12.760852068600256,2002,StockpondCU,COHinsdale,0500000US08053
32,CO,Hinsdale,Unspecified,12.367706433624125,2003,StockpondCU,COHinsdale,0500000US08053
33,CO,Hinsdale,Unspecified,11.745225844911918,2004,StockpondCU,COHinsdale,0500000US08053
34,CO,Hinsdale,Unspecified,9.212712712940673,2005,StockpondCU,COHinsdale,0500000US08053
35,CO,Hinsdale,Unspecified,12.760852068600256,2006,StockpondCU,COHinsdale,0500000US08053
36,CO,Hinsdale,Unspecified,12.059742352892822,2007,StockpondCU,COHinsdale,0500000US08053
37,CO,Hinsdale,Unspecified,12.564279251112191,2008,StockpondCU,COHinsdale,0500000US08053
38,CO,Hinsdale,Unspecified,12.760852068600256,2009,StockpondCU,COHinsdale,0500000US08053
39,CO,Hinsdale,Unspecified,11.430709336931013,2010,StockpondCU,COHinsdale,0500000US08053
40,CO,Hinsdale,Unspecified,12.269420024880093,2011,StockpondCU,COHinsdale,0500000US08053
41,CO,Hinsdale,Unspecified,12.760852068600256,2012,StockpondCU,COHinsdale,0500000US08053
42,CO,Hinsdale,Unspecified,12.11216177088964,2013,StockpondCU,COHinsdale,0500000US08053
43,CO,Hinsdale,Unspecified,11.945074876024785,2014,StockpondCU,COHinsdale,0500000US08053
44,CO,Hinsdale,Unspecified,11.050668556454086,2015,StockpondCU,COHinsdale,0500000US08053
45,CO,Hinsdale,Unspecified,12.433230706120147,2016,StockpondCU,COHinsdale,0500000US08053
46,CO,Hinsdale,Unspecified,12.760852068600256,2017,StockpondCU,COHinsdale,0500000US08053
47,CO,Hinsdale,Unspecified,12.760852068600256,2018,StockpondCU,COHinsdale,0500000US08053
0,CO,Hinsdale,Unspecified,27.713286084395865,1971,StockpondCU,COHinsdale,0500000US08053
1,CO,Hinsdale,Unspecified,29.281962655210723,1972,StockpondCU,COHinsdale,0500000US08053
2,CO,Hinsdale,Unspecified,19.347011040049942,1973,StockpondCU,COHinsdale,0500000US08053
3,CO,Hinsdale,Unspecified,25.621717323309383,1974,StockpondCU,COHinsdale,0500000US08053
4,CO,Hinsdale,Unspecified,19.869903230321565,1975,StockpondCU,COHinsdale,0500000US08053
5,CO,Hinsdale,Unspecified,18.058010426736885,1976,StockpondCU,COHinsdale,0500000US08053
6,CO,Hinsdale,Unspecified,18.691499952940898,1977,StockpondCU,COHinsdale,0500000US08053
7,CO,Hinsdale,Unspecified,22.456847810940037,1978,StockpondCU,COHinsdale,0500000US08053
8,CO,Hinsdale,Unspecified,18.776914271080766,1979,StockpondCU,COHinsdale,0500000US08053
9,CO,Hinsdale,Unspecified,25.937481275139618,1980,StockpondCU,COHinsdale,0500000US08053
10,CO,Hinsdale,Unspecified,26.91775293299149,1981,StockpondCU,COHinsdale,0500000US08053
11,CO,Hinsdale,Unspecified,26.91775293299149,1982,StockpondCU,COHinsdale,0500000US08053
12,CO,Hinsdale,Unspecified,26.91775293299149,1983,StockpondCU,COHinsdale,0500000US08053
13,CO,Hinsdale,Unspecified,26.91775293299149,1984,StockpondCU,COHinsdale,0500000US08053
14,CO,Hinsdale,Unspecified,26.91775293299149,1985,StockpondCU,COHinsdale,0500000US08053
15,CO,Hinsdale,Unspecified,20.05101118333378,1986,StockpondCU,COHinsdale,0500000US08053
16,CO,Hinsdale,Unspecified,26.812978036073254,1987,StockpondCU,COHinsdale,0500000US08053
17,CO,Hinsdale,Unspecified,28.10131066801625,1988,StockpondCU,COHinsdale,0500000US08053
18,CO,Hinsdale,Unspecified,36.0306065353339,1989,StockpondCU,COHinsdale,0500000US08053
19,CO,Hinsdale,Unspecified,24.16513417373738,1990,StockpondCU,COHinsdale,0500000US08053
20,CO,Hinsdale,Unspecified,28.40737864135077,1991,StockpondCU,COHinsdale,0500000US08053
21,CO,Hinsdale,Unspecified,28.87003953127505,1992,StockpondCU,COHinsdale,0500000US08053
22,CO,Hinsdale,Unspecified,28.706328754840307,1993,StockpondCU,COHinsdale,0500000US08053
23,CO,Hinsdale,Unspecified,30.770508109887093,1994,StockpondCU,COHinsdale,0500000US08053
24,CO,Hinsdale,Unspecified,31.36840833686616,1995,StockpondCU,COHinsdale,0500000US08053
25,CO,Hinsdale,Unspecified,29.752654152053676,1996,StockpondCU,COHinsdale,0500000US08053
26,CO,Hinsdale,Unspecified,24.93386303699618,1997,StockpondCU,COHinsdale,0500000US08053
27,CO,Hinsdale,Unspecified,29.06222174708975,1998,StockpondCU,COHinsdale,0500000US08053
28,CO,Hinsdale,Unspecified,30.094311424613146,1999,StockpondCU,COHinsdale,0500000US08053
29,CO,Hinsdale,Unspecified,31.52500125345592,2000,StockpondCU,COHinsdale,0500000US08053
30,CO,Hinsdale,Unspecified,31.51076553376594,2001,StockpondCU,COHinsdale,0500000US08053
31,CO,Hinsdale,Unspecified,35.74589214153435,2002,StockpondCU,COHinsdale,0500000US08053
32,CO,Hinsdale,Unspecified,33.15499115795838,2003,StockpondCU,COHinsdale,0500000US08053
33,CO,Hinsdale,Unspecified,26.627913680103543,2004,StockpondCU,COHinsdale,0500000US08053
34,CO,Hinsdale,Unspecified,26.229313528784164,2005,StockpondCU,COHinsdale,0500000US08053
35,CO,Hinsdale,Unspecified,28.528382258715585,2006,StockpondCU,COHinsdale,0500000US08053
36,CO,Hinsdale,Unspecified,29.4821754779441,2007,StockpondCU,COHinsdale,0500000US08053
37,CO,Hinsdale,Unspecified,30.371907958567714,2008,StockpondCU,COHinsdale,0500000US08053
38,CO,Hinsdale,Unspecified,35.1978169334702,2009,StockpondCU,COHinsdale,0500000US08053
39,CO,Hinsdale,Unspecified,30.564090174382414,2010,StockpondCU,COHinsdale,0500000US08053
40,CO,Hinsdale,Unspecified,32.42896945376951,2011,StockpondCU,COHinsdale,0500000US08053
41,CO,Hinsdale,Unspecified,36.0306065353339,2012,StockpondCU,COHinsdale,0500000US08053
42,CO,Hinsdale,Unspecified,30.998279624926738,2013,StockpondCU,COHinsdale,0500000US08053
43,CO,Hinsdale,Unspecified,31.012515344616716,2014,StockpondCU,COHinsdale,0500000US08053
44,CO,Hinsdale,Unspecified,26.05136703265944,2015,StockpondCU,COHinsdale,0500000US08053
45,CO,Hinsdale,Unspecified,32.614033809739226,2016,StockpondCU,COHinsdale,0500000US08053
46,CO,Hinsdale,Unspecified,32.934337502763725,2017,StockpondCU,COHinsdale,0500000US08053
47,CO,Hinsdale,Unspecified,36.0306065353339,2018,StockpondCU,COHinsdale,0500000US08053
0,CO,La Plata,Unspecified,,1971,IrrigatedAcreage,COLa Plata,0500000US08067
1,CO,La Plata,Unspecified,,1972,IrrigatedAcreage,COLa Plata,0500000US08067
2,CO,La Plata,Unspecified,,1973,IrrigatedAcreage,COLa Plata,0500000US08067
3,CO,La Plata,Unspecified,,1974,IrrigatedAcreage,COLa Plata,0500000US08067
4,CO,La Plata,Unspecified,,1975,IrrigatedAcreage,COLa Plata,0500000US08067
5,CO,La Plata,Unspecified,,1976,IrrigatedAcreage,COLa Plata,0500000US08067
6,CO,La Plata,Unspecified,,1977,IrrigatedAcreage,COLa Plata,0500000US08067
7,CO,La Plata,Unspecified,,1978,IrrigatedAcreage,COLa Plata,0500000US08067
8,CO,La Plata,Unspecified,,1979,IrrigatedAcreage,COLa Plata,0500000US08067
9,CO,La Plata,Unspecified,,1980,IrrigatedAcreage,COLa Plata,0500000US08067
10,CO,La Plata,Unspecified,,1981,IrrigatedAcreage,COLa Plata,0500000US08067
11,CO,La Plata,Unspecified,,1982,IrrigatedAcreage,COLa Plata,0500000US08067
12,CO,La Plata,Unspecified,,1983,IrrigatedAcreage,COLa Plata,0500000US08067
13,CO,La Plata,Unspecified,,1984,IrrigatedAcreage,COLa Plata,0500000US08067
14,CO,La Plata,Unspecified,,1985,IrrigatedAcreage,COLa Plata,0500000US08067
15,CO,La Plata,Unspecified,35004.0,1986,IrrigatedAcreage,COLa Plata,0500000US08067
16,CO,La Plata,Unspecified,42163.0,1987,IrrigatedAcreage,COLa Plata,0500000US08067
17,CO,La Plata,Unspecified,42367.6,1988,IrrigatedAcreage,COLa Plata,0500000US08067
18,CO,La Plata,Unspecified,40935.8,1989,IrrigatedAcreage,COLa Plata,0500000US08067
19,CO,La Plata,Unspecified,41617.6,1990,IrrigatedAcreage,COLa Plata,0500000US08067
20,CO,La Plata,Unspecified,35366.3,1991,IrrigatedAcreage,COLa Plata,0500000US08067
21,CO,La Plata,Unspecified,37608.6,1992,IrrigatedAcreage,COLa Plata,0500000US08067
22,CO,La Plata,Unspecified,38406.0,1993,IrrigatedAcreage,COLa Plata,0500000US08067
23,CO,La Plata,Unspecified,38295.8,1994,IrrigatedAcreage,COLa Plata,0500000US08067
24,CO,La Plata,Unspecified,38549.5,1995,IrrigatedAcreage,COLa Plata,0500000US08067
25,CO,La Plata,Unspecified,36726.4,1996,IrrigatedAcreage,COLa Plata,0500000US08067
26,CO,La Plata,Unspecified,37336.8,1997,IrrigatedAcreage,COLa Plata,0500000US08067
27,CO,La Plata,Unspecified,35372.2,1998,IrrigatedAcreage,COLa Plata,0500000US08067
28,CO,La Plata,Unspecified,34257.5,1999,IrrigatedAcreage,COLa Plata,0500000US08067
29,CO,La Plata,Unspecified,34870.9,2000,IrrigatedAcreage,COLa Plata,0500000US08067
30,CO,La Plata,Unspecified,37746.08653751284,2001,IrrigatedAcreage,COLa Plata,0500000US08067
31,CO,La Plata,Unspecified,35029.99061932043,2002,IrrigatedAcreage,COLa Plata,0500000US08067
32,CO,La Plata,Unspecified,31322.35424437495,2003,IrrigatedAcreage,COLa Plata,0500000US08067
33,CO,La Plata,Unspecified,32745.646760772845,2004,IrrigatedAcreage,COLa Plata,0500000US08067
34,CO,La Plata,Unspecified,32810.60549292534,2005,IrrigatedAcreage,COLa Plata,0500000US08067
35,CO,La Plata,Unspecified,30485.76403503583,2006,IrrigatedAcreage,COLa Plata,0500000US08067
36,CO,La Plata,Unspecified,29368.9909364325,2007,IrrigatedAcreage,COLa Plata,0500000US08067
37,CO,La Plata,Unspecified,31520.375453786615,2008,IrrigatedAcreage,COLa Plata,0500000US08067
38,CO,La Plata,Unspecified,30956.118463389746,2009,IrrigatedAcreage,COLa Plata,0500000US08067
39,CO,La Plata,Unspecified,30731.72803088135,2010,IrrigatedAcreage,COLa Plata,0500000US08067
40,CO,La Plata,Unspecified,32247.49264025246,2011,IrrigatedAcreage,COLa Plata,0500000US08067
41,CO,La Plata,Unspecified,36014.28015745011,2012,IrrigatedAcreage,COLa Plata,0500000US08067
42,CO,La Plata,Unspecified,28676.15427661383,2013,IrrigatedAcreage,COLa Plata,0500000US08067
43,CO,La Plata,Unspecified,25295.27200498662,2014,IrrigatedAcreage,COLa Plata,0500000US08067
44,CO,La Plata,Unspecified,28400.884768161694,2015,IrrigatedAcreage,COLa Plata,0500000US08067
45,CO,La Plata,Unspecified,36710.92933350661,2016,IrrigatedAcreage,COLa Plata,0500000US08067
46,CO,La Plata,Unspecified,35626.127604861744,2017,IrrigatedAcreage,COLa Plata,0500000US08067
47,CO,La Plata,Unspecified,36369.80609155732,2018,IrrigatedAcreage,COLa Plata,0500000US08067
0,CO,La Plata,Unspecified,,1971,IrrigatedAcreage,COLa Plata,0500000US08067
1,CO,La Plata,Unspecified,,1972,IrrigatedAcreage,COLa Plata,0500000US08067
2,CO,La Plata,Unspecified,,1973,IrrigatedAcreage,COLa Plata,0500000US08067
3,CO,La Plata,Unspecified,,1974,IrrigatedAcreage,COLa Plata,0500000US08067
4,CO,La Plata,Unspecified,,1975,IrrigatedAcreage,COLa Plata,0500000US08067
5,CO,La Plata,Unspecified,,1976,IrrigatedAcreage,COLa Plata,0500000US08067
6,CO,La Plata,Unspecified,,1977,IrrigatedAcreage,COLa Plata,0500000US08067
7,CO,La Plata,Unspecified,,1978,IrrigatedAcreage,COLa Plata,0500000US08067
8,CO,La Plata,Unspecified,,1979,IrrigatedAcreage,COLa Plata,0500000US08067
9,CO,La Plata,Unspecified,,1980,IrrigatedAcreage,COLa Plata,0500000US08067
10,CO,La Plata,Unspecified,,1981,IrrigatedAcreage,COLa Plata,0500000US08067
11,CO,La Plata,Unspecified,,1982,IrrigatedAcreage,COLa Plata,0500000US08067
12,CO,La Plata,Unspecified,,1983,IrrigatedAcreage,COLa Plata,0500000US08067
13,CO,La Plata,Unspecified,,1984,IrrigatedAcreage,COLa Plata,0500000US08067
14,CO,La Plata,Unspecified,,1985,IrrigatedAcreage,COLa Plata,0500000US08067
15,CO,La Plata,Unspecified,29724.4,1986,IrrigatedAcreage,COLa Plata,0500000US08067
16,CO,La Plata,Unspecified,35803.6,1987,IrrigatedAcreage,COLa Plata,0500000US08067
17,CO,La Plata,Unspecified,35977.3,1988,IrrigatedAcreage,COLa Plata,0500000US08067
18,CO,La Plata,Unspecified,34761.5,1989,IrrigatedAcreage,COLa Plata,0500000US08067
19,CO,La Plata,Unspecified,35340.5,1990,IrrigatedAcreage,COLa Plata,0500000US08067
20,CO,La Plata,Unspecified,34406.8,1991,IrrigatedAcreage,COLa Plata,0500000US08067
21,CO,La Plata,Unspecified,37601.4,1992,IrrigatedAcreage,COLa Plata,0500000US08067
22,CO,La Plata,Unspecified,38455.4,1993,IrrigatedAcreage,COLa Plata,0500000US08067
23,CO,La Plata,Unspecified,37460.2,1994,IrrigatedAcreage,COLa Plata,0500000US08067
24,CO,La Plata,Unspecified,39034.7,1995,IrrigatedAcreage,COLa Plata,0500000US08067
25,CO,La Plata,Unspecified,32932.5,1996,IrrigatedAcreage,COLa Plata,0500000US08067
26,CO,La Plata,Unspecified,33168.0,1997,IrrigatedAcreage,COLa Plata,0500000US08067
27,CO,La Plata,Unspecified,31593.7,1998,IrrigatedAcreage,COLa Plata,0500000US08067
28,CO,La Plata,Unspecified,30993.2,1999,IrrigatedAcreage,COLa Plata,0500000US08067
29,CO,La Plata,Unspecified,31733.3,2000,IrrigatedAcreage,COLa Plata,0500000US08067
30,CO,La Plata,Unspecified,33205.20746845569,2001,IrrigatedAcreage,COLa Plata,0500000US08067
31,CO,La Plata,Unspecified,30331.358082073224,2002,IrrigatedAcreage,COLa Plata,0500000US08067
32,CO,La Plata,Unspecified,27366.147114941537,2003,IrrigatedAcreage,COLa Plata,0500000US08067
33,CO,La Plata,Unspecified,28554.176817236894,2004,IrrigatedAcreage,COLa Plata,0500000US08067
34,CO,La Plata,Unspecified,28567.605822190504,2005,IrrigatedAcreage,COLa Plata,0500000US08067
35,CO,La Plata,Unspecified,27163.946133609476,2006,IrrigatedAcreage,COLa Plata,0500000US08067
36,CO,La Plata,Unspecified,26454.586125789818,2007,IrrigatedAcreage,COLa Plata,0500000US08067
37,CO,La Plata,Unspecified,28507.62850221247,2008,IrrigatedAcreage,COLa Plata,0500000US08067
38,CO,La Plata,Unspecified,28041.924322207204,2009,IrrigatedAcreage,COLa Plata,0500000US08067
39,CO,La Plata,Unspecified,27690.330911208977,2010,IrrigatedAcreage,COLa Plata,0500000US08067
40,CO,La Plata,Unspecified,29765.448132082685,2011,IrrigatedAcreage,COLa Plata,0500000US08067
41,CO,La Plata,Unspecified,33566.47029792278,2012,IrrigatedAcreage,COLa Plata,0500000US08067
42,CO,La Plata,Unspecified,25055.772363974313,2013,IrrigatedAcreage,COLa Plata,0500000US08067
43,CO,La Plata,Unspecified,22354.824638975297,2014,IrrigatedAcreage,COLa Plata,0500000US08067
44,CO,La Plata,Unspecified,27529.86666328736,2015,IrrigatedAcreage,COLa Plata,0500000US08067
45,CO,La Plata,Unspecified,27437.69338330349,2016,IrrigatedAcreage,COLa Plata,0500000US08067
46,CO,La Plata,Unspecified,27322.752816633823,2017,IrrigatedAcreage,COLa Plata,0500000US08067
47,CO,La Plata,Unspecified,26646.130791008713,2018,IrrigatedAcreage,COLa Plata,0500000US08067
0,CO,La Plata,Unspecified,,1971,IrrigatedAcreage,COLa Plata,0500000US08067
1,CO,La Plata,Unspecified,,1972,IrrigatedAcreage,COLa Plata,0500000US08067
2,CO,La Plata,Unspecified,,1973,IrrigatedAcreage,COLa Plata,0500000US08067
3,CO,La Plata,Unspecified,,1974,IrrigatedAcreage,COLa Plata,0500000US08067
4,CO,La Plata,Unspecified,,1975,IrrigatedAcreage,COLa Plata,0500000US08067
5,CO,La Plata,Unspecified,,1976,IrrigatedAcreage,COLa Plata,0500000US08067
6,CO,La Plata,Unspecified,,1977,IrrigatedAcreage,COLa Plata,0500000US08067
7,CO,La Plata,Unspecified,,1978,IrrigatedAcreage,COLa Plata,0500000US08067
8,CO,La Plata,Unspecified,,1979,IrrigatedAcreage,COLa Plata,0500000US08067
9,CO,La Plata,Unspecified,,1980,IrrigatedAcreage,COLa Plata,0500000US08067
10,CO,La Plata,Unspecified,,1981,IrrigatedAcreage,COLa Plata,0500000US08067
11,CO,La Plata,Unspecified,,1982,IrrigatedAcreage,COLa Plata,0500000US08067
12,CO,La Plata,Unspecified,,1983,IrrigatedAcreage,COLa Plata,0500000US08067
13,CO,La Plata,Unspecified,,1984,IrrigatedAcreage,COLa Plata,0500000US08067
14,CO,La Plata,Unspecified,,1985,IrrigatedAcreage,COLa Plata,0500000US08067
15,CO,La Plata,Unspecified,16972.5,1986,IrrigatedAcreage,COLa Plata,0500000US08067
16,CO,La Plata,Unspecified,20443.7,1987,IrrigatedAcreage,COLa Plata,0500000US08067
17,CO,La Plata,Unspecified,20542.9,1988,IrrigatedAcreage,COLa Plata,0500000US08067
18,CO,La Plata,Unspecified,19848.7,1989,IrrigatedAcreage,COLa Plata,0500000US08067
19,CO,La Plata,Unspecified,20179.3,1990,IrrigatedAcreage,COLa Plata,0500000US08067
20,CO,La Plata,Unspecified,18647.9,1991,IrrigatedAcreage,COLa Plata,0500000US08067
21,CO,La Plata,Unspecified,19914.5,1992,IrrigatedAcreage,COLa Plata,0500000US08067
22,CO,La Plata,Unspecified,19926.0,1993,IrrigatedAcreage,COLa Plata,0500000US08067
23,CO,La Plata,Unspecified,19642.4,1994,IrrigatedAcreage,COLa Plata,0500000US08067
24,CO,La Plata,Unspecified,20344.6,1995,IrrigatedAcreage,COLa Plata,0500000US08067
25,CO,La Plata,Unspecified,18978.2,1996,IrrigatedAcreage,COLa Plata,0500000US08067
26,CO,La Plata,Unspecified,19079.8,1997,IrrigatedAcreage,COLa Plata,0500000US08067
27,CO,La Plata,Unspecified,18213.2,1998,IrrigatedAcreage,COLa Plata,0500000US08067
28,CO,La Plata,Unspecified,17865.6,1999,IrrigatedAcreage,COLa Plata,0500000US08067
29,CO,La Plata,Unspecified,18378.1,2000,IrrigatedAcreage,COLa Plata,0500000US08067
30,CO,La Plata,Unspecified,18784.303516192183,2001,IrrigatedAcreage,COLa Plata,0500000US08067
31,CO,La Plata,Unspecified,17115.250368367557,2002,IrrigatedAcreage,COLa Plata,0500000US08067
32,CO,La Plata,Unspecified,15484.726273517566,2003,IrrigatedAcreage,COLa Plata,0500000US08067
33,CO,La Plata,Unspecified,16139.803630485905,2004,IrrigatedAcreage,COLa Plata,0500000US08067
34,CO,La Plata,Unspecified,16149.403935889883,2005,IrrigatedAcreage,COLa Plata,0500000US08067
35,CO,La Plata,Unspecified,15758.965228185003,2006,IrrigatedAcreage,COLa Plata,0500000US08067
36,CO,La Plata,Unspecified,15315.965644310547,2007,IrrigatedAcreage,COLa Plata,0500000US08067
37,CO,La Plata,Unspecified,16484.47954143794,2008,IrrigatedAcreage,COLa Plata,0500000US08067
38,CO,La Plata,Unspecified,16282.323819648203,2009,IrrigatedAcreage,COLa Plata,0500000US08067
39,CO,La Plata,Unspecified,16089.468367467116,2010,IrrigatedAcreage,COLa Plata,0500000US08067
40,CO,La Plata,Unspecified,17339.650561970757,2011,IrrigatedAcreage,COLa Plata,0500000US08067
41,CO,La Plata,Unspecified,19544.950949566344,2012,IrrigatedAcreage,COLa Plata,0500000US08067
42,CO,La Plata,Unspecified,14552.35263297525,2013,IrrigatedAcreage,COLa Plata,0500000US08067
43,CO,La Plata,Unspecified,13108.045947146964,2014,IrrigatedAcreage,COLa Plata,0500000US08067
44,CO,La Plata,Unspecified,16229.480867094555,2015,IrrigatedAcreage,COLa Plata,0500000US08067
45,CO,La Plata,Unspecified,10970.120614721944,2016,IrrigatedAcreage,COLa Plata,0500000US08067
46,CO,La Plata,Unspecified,10690.72446076931,2017,IrrigatedAcreage,COLa Plata,0500000US08067
47,CO,La Plata,Unspecified,10381.22568494265,2018,IrrigatedAcreage,COLa Plata,0500000US08067
0,CO,La Plata,Unspecified,245.89285855624806,1971,LivestockDist,COLa Plata,0500000US08067
1,CO,La Plata,Unspecified,259.81132224811114,1972,LivestockDist,COLa Plata,0500000US08067
2,CO,La Plata,Unspecified,171.66105219964487,1973,LivestockDist,COLa Plata,0500000US08067
3,CO,La Plata,Unspecified,227.33490696709725,1974,LivestockDist,COLa Plata,0500000US08067
4,CO,La Plata,Unspecified,176.30054009693256,1975,LivestockDist,COLa Plata,0500000US08067
5,CO,La Plata,Unspecified,227.2715848747717,1976,LivestockDist,COLa Plata,0500000US08067
6,CO,La Plata,Unspecified,209.78915526902,1977,LivestockDist,COLa Plata,0500000US08067
7,CO,La Plata,Unspecified,192.30672566326834,1978,LivestockDist,COLa Plata,0500000US08067
8,CO,La Plata,Unspecified,209.78915526902,1979,LivestockDist,COLa Plata,0500000US08067
9,CO,La Plata,Unspecified,192.30672566326834,1980,LivestockDist,COLa Plata,0500000US08067
10,CO,La Plata,Unspecified,389.8581802082622,1981,LivestockDist,COLa Plata,0500000US08067
11,CO,La Plata,Unspecified,368.8792646813602,1982,LivestockDist,COLa Plata,0500000US08067
12,CO,La Plata,Unspecified,365.3827787602099,1983,LivestockDist,COLa Plata,0500000US08067
13,CO,La Plata,Unspecified,372.3757506025105,1984,LivestockDist,COLa Plata,0500000US08067
14,CO,La Plata,Unspecified,353.1450780361837,1985,LivestockDist,COLa Plata,0500000US08067
15,CO,La Plata,Unspecified,187.39346860236978,1986,LivestockDist,COLa Plata,0500000US08067
16,CO,La Plata,Unspecified,170.9170485996493,1987,LivestockDist,COLa Plata,0500000US08067
17,CO,La Plata,Unspecified,169.51304288513177,1988,LivestockDist,COLa Plata,0500000US08067
18,CO,La Plata,Unspecified,174.0141200287321,1989,LivestockDist,COLa Plata,0500000US08067
19,CO,La Plata,Unspecified,168.97621717075742,1990,LivestockDist,COLa Plata,0500000US08067
20,CO,La Plata,Unspecified,180.45602860122432,1991,LivestockDist,COLa Plata,0500000US08067
21,CO,La Plata,Unspecified,179.2584943153123,1992,LivestockDist,COLa Plata,0500000US08067
22,CO,La Plata,Unspecified,179.91920288684997,1993,LivestockDist,COLa Plata,0500000US08067
23,CO,La Plata,Unspecified,180.45602860122432,1994,LivestockDist,COLa Plata,0500000US08067
24,CO,La Plata,Unspecified,181.116737172762,1995,LivestockDist,COLa Plata,0500000US08067
25,CO,La Plata,Unspecified,175.71919475335963,1996,LivestockDist,COLa Plata,0500000US08067
26,CO,La Plata,Unspecified,176.52779669940549,1997,LivestockDist,COLa Plata,0500000US08067
