MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,OwnerClassificationCV,PopulationServed,PowerType,PrimaryUseCategory,WaterAllocationNativeURL,ReasonRemoved,index
NDSWC_Water Rights,NDSWC,NDwr_S9041,NDSWC_Allocation,4/19/2012,,,,,,,10/4/2019,,Cancelled,5965,PETRO-HUNT L.L.C.,11/16/2007,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5552.0
NDSWC_Water Rights,NDSWC,"NDwr_S9152,NDwr_S9154,NDwr_S9153",NDSWC_Allocation,7/3/2008,,,,,,,,,Conditionally Approved,5968,EDWARDS JAMES WILLIS,11/19/2007,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5555.0
NDSWC_Water Rights,NDSWC,NDwr_S9053,NDSWC_Allocation,8/27/2008,,,,,,,,,Conditionally Approved,5969,BISMARCK CITY OF,11/13/2007,,31-Dec,1-Jan,,0,Municipal,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5556.0
NDSWC_Water Rights,NDSWC,"NDwr_S9050,NDwr_S9354",NDSWC_Allocation,4/21/2009,,,,,,,,,Conditionally Approved,5973,AMES JOHN M. and  AMES,3/5/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5560.0
NDSWC_Water Rights,NDSWC,NDwr_S9892,NDSWC_Allocation,3/8/2010,,,,,,,,,Conditionally Approved,5974,AMES JOHN M. and  AMES,3/5/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5561.0
NDSWC_Water Rights,NDSWC,NDwr_S9052,NDSWC_Allocation,7/14/2008,,,,,,,,,Perfected,5975,WURTZ JERRY & RICHARD AND AMES,12/5/2007,,December 31st,January 1st,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5562.0
NDSWC_Water Rights,NDSWC,NDwr_S9057,NDSWC_Allocation,10/22/2013,,,,,,,,,Conditionally Approved,5980,CHRISTENSEN BRENT S.,12/18/2007,,31-Dec,1-Jan,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5568.0
NDSWC_Water Rights,NDSWC,"NDwr_S9058,NDwr_S8994",NDSWC_Allocation,3/11/2008,,,,,,,,,Conditionally Approved,5982,CONTINENTAL RESOURCES INC.,12/31/2007,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5570.0
NDSWC_Water Rights,NDSWC,NDwr_S8995,NDSWC_Allocation,3/11/2008,,,,,,,,,Perfected,5983,CONTINENTAL RESOURCES INC.,12/31/2007,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5571.0
NDSWC_Water Rights,NDSWC,NDwr_S9628,NDSWC_Allocation,1/4/2016,,,,,,,,,Conditionally Approved,5986,FARGO CITY OF,3/9/2010,,31-Dec,1-Jan,,0,Municipal,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5574.0
NDSWC_Water Rights,NDSWC,NDwr_S9063,NDSWC_Allocation,7/11/2008,,,,,,,6/8/2015,,Cancelled,5988,DENNIS JAMES E.,1/8/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5575.0
NDSWC_Water Rights,NDSWC,NDwr_S8961,NDSWC_Allocation,5/1/2009,,,,,,,,,Held In Abeyance,5989,TRUCHAN MANLEY,1/10/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5576.0
NDSWC_Water Rights,NDSWC,NDwr_S9064,NDSWC_Allocation,3/28/2008,,,,,,,,,Perfected,5991,CONTINENTAL RESOURCES INC.,1/22/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5579.0
NDSWC_Water Rights,NDSWC,"NDwr_S9070,NDwr_S9069",NDSWC_Allocation,6/6/2011,,,,,,,,,Conditionally Approved,5992,HEINZEN RALPH,1/23/2008,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5580.0
NDSWC_Water Rights,NDSWC,NDwr_S9230,NDSWC_Allocation,2/23/2009,,,,,,,,,Perfected,5995,GORDER MICHAEL J.,1/28/2008,,30-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5583.0
NDSWC_Water Rights,NDSWC,NDwr_S9120,NDSWC_Allocation,6/10/2014,,,,,,,,,Conditionally Approved,5998,JOHNSON FARMS,4/28/2008,,15-Sep,15-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5586.0
NDSWC_Water Rights,NDSWC,NDwr_S9075,NDSWC_Allocation,5/28/2008,,,,,,,9/27/2013,,Cancelled,6001,WILLISTON HUNTER LLC,2/8/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5590.0
NDSWC_Water Rights,NDSWC,NDwr_S9076,NDSWC_Allocation,5/28/2008,,,,,,,9/27/2013,,Cancelled,6002,WILLISTON HUNTER LLC,2/8/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5591.0
NDSWC_Water Rights,NDSWC,"NDwr_S9082,NDwr_S9081",NDSWC_Allocation,3/3/2011,,,,,,,,,Conditionally Approved,6003,ROBERT FEREBEE WATER LLC,9/8/2008,,31-Dec,"Janaury 1,1-Jan",,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5592.0
NDSWC_Water Rights,NDSWC,NDwr_S10516,NDSWC_Allocation,6/17/2009,,,,,,,,,Held In Abeyance,6005,DUNN COUNTY GOLF COURSE,2/21/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5594.0
NDSWC_Water Rights,NDSWC,NDwr_S10515,NDSWC_Allocation,6/17/2009,,,,,,,,,Held In Abeyance,6006,KILLDEER CITY OF,2/21/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5595.0
NDSWC_Water Rights,NDSWC,"NDwr_S9086,NDwr_S9087",NDSWC_Allocation,7/15/2008,,,,,,,,,Held In Abeyance,6007,NORDSVEN GREG,2/26/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5597.0
NDSWC_Water Rights,NDSWC,"NDwr_S9093,NDwr_S9092",NDSWC_Allocation,6/16/2010,,,,,,,,,Conditionally Approved,6012,WANNER ARCHIE,3/18/2008,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5602.0
NDSWC_Water Rights,NDSWC,NDwr_S9101,NDSWC_Allocation,7/20/2009,,,,,,,,,Conditionally Approved,6013,DRAGSETH MICHAEL and KELVIN,7/31/2008,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5603.0
NDSWC_Water Rights,NDSWC,"NDwr_S9115,NDwr_S9102",NDSWC_Allocation,1/21/2009,,,,,,,,,Perfected,6014,DRAGSETH MICHAEL and KELVIN,7/31/2008,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5604.0
NDSWC_Water Rights,NDSWC,"NDwr_S9107,NDwr_S9105,NDwr_S9106",NDSWC_Allocation,6/15/2009,,,,,,,,,Perfected,6015,BAKER ROGER AND MARILYN,3/26/2008,,15-Oct,15-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5605.0
NDSWC_Water Rights,NDSWC,NDwr_S9109,NDSWC_Allocation,2/16/2010,,,,,,,,,Conditionally Approved,6019,SOUTH CENTRAL REGIONAL WATER DISTRICT,3/2/2009,,31-Dec,1-Jan,,0,Rural Water,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5609.0
NDSWC_Water Rights,NDSWC,NDwr_S9112,NDSWC_Allocation,1/7/2014,,,,,,,,,Conditionally Approved,6020,KNIFE RIVER CORP - NORTH CENTRAL,12/23/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5610.0
NDSWC_Water Rights,NDSWC,NDwr_S9104,NDSWC_Allocation,6/23/2010,,,,,,,,,Perfected,6021,BOARD OF UNIVERSITY AND SCHOOL LANDS,3/24/2008,,31-Dec,1-Jan,,0,Fish and Wildlife,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5611.0
NDSWC_Water Rights,NDSWC,"NDwr_S9117,NDwr_S9115,NDwr_S9231,NDwr_S9811",NDSWC_Allocation,6/12/2009,,,,,,,,,Perfected,6022,DRAGSETH MICHAEL and KELVIN,7/31/2008,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5612.0
NDSWC_Water Rights,NDSWC,"NDwr_S9164,NDwr_S9163",NDSWC_Allocation,3/9/2010,,,,,,,11/20/2013,,Cancelled,6023,STANLEY CITY OF,1/26/2009,,31-Dec,"1-Jan,Jan",,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5613.0
NDSWC_Water Rights,NDSWC,NDwr_S9123,NDSWC_Allocation,3/8/2010,,,,,,,,,Held In Abeyance,6024,RISMON JANE V.,4/15/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5614.0
NDSWC_Water Rights,NDSWC,"NDwr_S9114,NDwr_S9113",NDSWC_Allocation,10/28/2010,,,,,,,,,Conditionally Approved,6025,BERNIER RICK,4/14/2008,,15-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5615.0
NDSWC_Water Rights,NDSWC,"NDwr_S9131,NDwr_S9133,NDwr_S9132",NDSWC_Allocation,5/26/2010,,,,,,,,,Held In Abeyance,6026,EFFERTZ KEY RANCH,4/24/2008,,Oct. 15,Apr. 15,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5616.0
NDSWC_Water Rights,NDSWC,NDwr_S9032,NDSWC_Allocation,12/12/2008,,,,,,,,,Conditionally Approved,6027,R & T WATER DISTRICT,4/25/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5617.0
NDSWC_Water Rights,NDSWC,"NDwr_S9127,NDwr_S9124,NDwr_S9126,NDwr_S9125",NDSWC_Allocation,10/13/2008,,,,,,,,,Perfected,6028,CONTINENTAL RESOURCES INC.,5/19/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5618.0
NDSWC_Water Rights,NDSWC,"NDwr_S9128,NDwr_S9130,NDwr_S9129",NDSWC_Allocation,10/17/2008,,,,,,,,,Perfected,6029,CONTINENTAL RESOURCES INC.,5/19/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5619.0
NDSWC_Water Rights,NDSWC,NDwr_S9134,NDSWC_Allocation,1/21/2009,,,,,,,,,Held In Abeyance,6032,SCHAPER JIM,5/12/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5622.0
NDSWC_Water Rights,NDSWC,"NDwr_S10885,NDwr_S10886",NDSWC_Allocation,4/27/2010,,,,,,,,,Perfected,6033,BARSTAD RODNEY W.,5/27/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5623.0
NDSWC_Water Rights,NDSWC,"NDwr_S9175,NDwr_S9173,NDwr_S9174",NDSWC_Allocation,9/21/2009,,,,,,,,,Perfected,6034,TAQA NORTH USA INC.,9/26/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5624.0
NDSWC_Water Rights,NDSWC,NDwr_S9141,NDSWC_Allocation,2/25/2014,,,,,,,,,Perfected,6035,VANRAY COUSINS,5/12/2008,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5625.0
NDSWC_Water Rights,NDSWC,"NDwr_S9146,NDwr_S9147,NDwr_S9145",NDSWC_Allocation,5/3/2010,,,,,,,,,Perfected,6036,SAX THORAL AND PATRICIA,6/3/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5626.0
NDSWC_Water Rights,NDSWC,NDwr_S9144,NDSWC_Allocation,10/20/2008,,,,,,,,,Conditionally Approved,6037,LUFF EXPLORATION COMPANY,5/29/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5627.0
NDSWC_Water Rights,NDSWC,NDwr_S9151,NDSWC_Allocation,8/10/2011,,,,,,,1/21/2016,,Cancelled,6038,LINDBERG DWYGHT,6/5/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5628.0
NDSWC_Water Rights,NDSWC,NDwr_S9172,NDSWC_Allocation,2/11/2014,,,,,,,,,Perfected,6039,EDDY COUNTY WATER RESOURCE DISTRICT,6/12/2008,,31-Dec,1-Jan,,0,Fish and Wildlife,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5629.0
NDSWC_Water Rights,NDSWC,"NDwr_S9161,NDwr_S9159,NDwr_S9160",NDSWC_Allocation,9/4/2009,,,,,,,,,Held In Abeyance,6042,GOOSE LAKE FARMS LLP,6/13/2008,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5632.0
NDSWC_Water Rights,NDSWC,NDwr_S9165,NDSWC_Allocation,3/6/2009,,,,,,,6/19/2013,,Cancelled,6046,RIO PETRO LTD,7/23/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5636.0
NDSWC_Water Rights,NDSWC,NDwr_S9171,NDSWC_Allocation,1/24/2011,,,,,,,10/2/2015,,Cancelled,6047,SACKMANN TOM,8/5/2008,,30-Sep,1-May,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5637.0
NDSWC_Water Rights,NDSWC,NDwr_S9170,NDSWC_Allocation,4/28/2009,,,,,,,,,Perfected,6048,WHITE MARTIN,7/30/2008,,Deceber 31,1-Jan,,0,Stock,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5638.0
NDSWC_Water Rights,NDSWC,NDwr_S9177,NDSWC_Allocation,6/7/2010,,,,,,,,,Perfected,6049,JENSEN EARL R.,8/12/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5639.0
NDSWC_Water Rights,NDSWC,"NDwr_S9180,NDwr_S9181,NDwr_S9182,NDwr_S9178,NDwr_S9183,NDwr_S9184,NDwr_S9179",NDSWC_Allocation,2/23/2011,,,,,,,,,Held In Abeyance,6050,K & T FARMS LLP,8/20/2008,,15-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5640.0
NDSWC_Water Rights,NDSWC,"NDwr_S9188,NDwr_S9189",NDSWC_Allocation,10/14/2013,,,,,,,3/25/2015,,Cancelled,6053,VEEDER DAVID,9/17/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5643.0
NDSWC_Water Rights,NDSWC,NDwr_S9190,NDSWC_Allocation,12/10/2008,,,,,,,,,Perfected,6055,ENERGY QUEST II LLC,10/2/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5645.0
NDSWC_Water Rights,NDSWC,"NDwr_S9198,NDwr_S9199,NDwr_S9200",NDSWC_Allocation,3/5/2009,,,,,,,,,Perfected,6057,CONTINENTAL RESOURCES INC.,1/7/2009,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5647.0
NDSWC_Water Rights,NDSWC,"NDwr_S9194,NDwr_S9192,NDwr_S9191,NDwr_S9193",NDSWC_Allocation,7/5/2017,,,,,,,,,Conditionally Approved,6058,RUST JOSH AND JOHN,9/19/2008,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5648.0
NDSWC_Water Rights,NDSWC,NDwr_S9197,NDSWC_Allocation,3/18/2011,,,,,,,,,Perfected,6060,SERIGHT DUSTIN,9/1/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5649.0
NDSWC_Water Rights,NDSWC,NDwr_S9202,NDSWC_Allocation,10/20/2011,,,,,,,,,Perfected,6061,EPWORTH RESOURCES LLC,10/21/2008,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5650.0
NDSWC_Water Rights,NDSWC,NDwr_S9201,NDSWC_Allocation,6/25/2009,,,,,,,,,Perfected,6063,PEMBINA COUNTY WRD.,11/3/2008,,31-Dec,1-Jan,,0,Multiple Use,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5652.0
NDSWC_Water Rights,NDSWC,NDwr_S9215,NDSWC_Allocation,1/17/2012,,,,,,,,,Perfected,6067,ESTEY MIKE,12/16/2008,,31-Dec,1-Jan,,0,Fish and Wildlife,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5656.0
NDSWC_Water Rights,NDSWC,"NDwr_S9219,NDwr_S9220,NDwr_S9218",NDSWC_Allocation,5/2/2017,,,,,,,,,Conditionally Approved,6072,TURNBOW KEVIN,1/5/2009,,31-Oct,1-Apr,,0,Recreation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5662.0
NDSWC_Water Rights,NDSWC,"NDwr_S9232,NDwr_S9231",NDSWC_Allocation,10/21/2010,,,,,,,,,Conditionally Approved,6076,DRAGSETH MICHAEL and KELVIN,2/2/2010,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5666.0
NDSWC_Water Rights,NDSWC,NDwr_S9231,NDSWC_Allocation,10/19/2010,,,,,,,,,Conditionally Approved,6077,DRAGSETH MICHAEL and KELVIN,2/2/2010,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5667.0
NDSWC_Water Rights,NDSWC,NDwr_S9235,NDSWC_Allocation,6/17/2009,,,,,,,1/9/2017,,Cancelled,6080,PETRO HARVESTER OPERATING CO.,3/3/2009,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5671.0
NDSWC_Water Rights,NDSWC,NDwr_S9238,NDSWC_Allocation,9/14/2017,,,,,,,,,Held In Abeyance,6084,VAN BEDAF CORNE',3/23/2009,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5675.0
NDSWC_Water Rights,NDSWC,NDwr_S9239,NDSWC_Allocation,10/18/2010,,,,,,,,,Conditionally Approved,6085,JAMESTOWN CITY OF,3/27/2009,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5676.0
NDSWC_Water Rights,NDSWC,"NDwr_S9242,NDwr_S9240,NDwr_S9241",NDSWC_Allocation,4/15/2011,,,,,,,,,Perfected,6086,WATFORD CITY CITY OF,7/23/2009,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5677.0
NDSWC_Water Rights,NDSWC,NDwr_S9248,NDSWC_Allocation,3/1/2010,,,,,,,12/30/2016,,Cancelled,6088,CONTINENTAL RESOURCES INC.,9/9/2009,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5679.0
NDSWC_Water Rights,NDSWC,NDwr_S9249,NDSWC_Allocation,3/1/2010,,,,,,,4/13/2015,,Cancelled,6089,CONTINENTAL RESOURCES INC.,9/9/2009,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5680.0
NDSWC_Water Rights,NDSWC,NDwr_S9250,NDSWC_Allocation,10/21/2010,,,,,,,,,Perfected,6090,MECKLE ROD,4/16/2009,,31-Dec,1-Jan,,0,Stock,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5682.0
NDSWC_Water Rights,NDSWC,NDwr_S9251,NDSWC_Allocation,3/31/2010,,,,,,,5/11/2017,,Cancelled,6091,MOLL ARNOLD,4/23/2009,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5683.0
NDSWC_Water Rights,NDSWC,NDwr_S9262,NDSWC_Allocation,11/20/2017,,,,,,,,,Conditionally Approved,6094,TRI-CAMPBELL FARMS,4/24/2017,,31-Oct,1-May,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5686.0
NDSWC_Water Rights,NDSWC,NDwr_S9261,NDSWC_Allocation,10/23/2009,,,,,,,11/21/2019,,Cancelled,6095,MUREX PETROLEUM CORPORATION,6/15/2009,,31-Dec,Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5687.0
NDSWC_Water Rights,NDSWC,NDwr_S9260,NDSWC_Allocation,8/22/2012,,,,,,,,,Conditionally Approved,6096,KNOPIK FRANCIS,6/2/2009,,31-Dec,1-Jan,,0,Fish and Wildlife,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5688.0
NDSWC_Water Rights,NDSWC,NDwr_S9264,NDSWC_Allocation,12/2/2011,,,,,,,,,Conditionally Approved,6099,SYNNES MARK AND BAKKEN,6/18/2009,,31-Dec,Janaury 1,,0,Fish and Wildlife,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5692.0
NDSWC_Water Rights,NDSWC,NDwr_S9266,NDSWC_Allocation,6/22/2015,,,,,,,,,Conditionally Approved,6101,WEST FARGO CITY OF,6/23/2009,,31-Dec,1-Jan,,0,Municipal,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5695.0
NDSWC_Water Rights,NDSWC,NDwr_S9267,NDSWC_Allocation,8/27/2014,,,,,,,,,Perfected,6103,DOLL LANCE,7/23/2009,,31-Dec,1-Jan,,0,Fish and Wildlife,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5697.0
NDSWC_Water Rights,NDSWC,NDwr_S9224,NDSWC_Allocation,8/26/2014,,,,,,,12/18/2019,,Cancelled,6104,MISSOURI BASIN WELL SERVICE INC.,8/7/2009,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5698.0
NDSWC_Water Rights,NDSWC,NDwr_S10732,NDSWC_Allocation,6/21/2010,,,,,,,,,Perfected,6106,ALICE SIMONSON FAMILY TRUST,8/11/2009,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5700.0
NDSWC_Water Rights,NDSWC,"NDwr_S9271,NDwr_S9272,NDwr_S9269,NDwr_S9270",NDSWC_Allocation,5/2/2014,,,,,,,12/16/2019,,Cancelled,6107,KNUDSVIG JOYCE,2/22/2010,,15-Oct,15-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5701.0
NDSWC_Water Rights,NDSWC,NDwr_S9277,NDSWC_Allocation,4/23/2013,,,,,,,,,Conditionally Approved,6111,SHEEHAN MICHAEL  & SCOTT  AND  KELLY,8/24/2009,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5706.0
NDSWC_Water Rights,NDSWC,NDwr_S9275,NDSWC_Allocation,8/19/2010,,,,,,,,,Conditionally Approved,6112,MUREX PETROLEUM CORPORATION,9/4/2009,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5707.0
NDSWC_Water Rights,NDSWC,NDwr_S9299,NDSWC_Allocation,2/11/2016,,,,,,,,,Conditionally Approved,6115,MORTENSON STEVE M.,1/7/2010,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,5709.0
