index,SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
6383,NDwr_S5996,,NDwr_WS1,,Unspecified,Hettinger,4326,,,,,46.48864,-102.72322,,,POD,Unspecified,13509622D,,Ground Water,ND,
6384,NDwr_S5997,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,48.07794000000001,-102.93071,,,POD,Unspecified,15309517B,,Ground Water,ND,
6385,NDwr_S5998,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.8609,-104.03652,,,POD,Unspecified,15110431AB,,Ground Water,ND,
6386,NDwr_S5999,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.54272,-103.01041,,,POD,Unspecified,15809506B,,Ground Water,ND,
6387,NDwr_S6000,,NDwr_WS1,,Unspecified,McHenry,4326,,,,,47.88004,-100.23578,,,POD,Unspecified,15107523C,,Ground Water,ND,
6388,NDwr_S6001,,NDwr_WS1,,Unspecified,McHenry,4326,,,,,47.88718,-100.24649,,,POD,Unspecified,15107522A,,Ground Water,ND,
6389,NDwr_S6002,,NDwr_WS1,,Unspecified,McHenry,4326,,,,,47.88721,-100.23575,,,POD,Unspecified,15107523B,,Ground Water,ND,
6390,NDwr_S6003,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.54142,-103.42363,,,POD,Unspecified,14710021A,,Surface Water,ND,
6391,NDwr_S6004,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.53418,-103.43426,,,POD,Unspecified,14710021C,,Surface Water,ND,
6392,NDwr_S6005,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.89537,-103.41735,,,POD,Unspecified,15110013D,,Surface Water,ND,
6395,NDwr_S6006,,NDwr_WS2,,Unspecified,Grant,4326,,,,,46.18661,-101.41176,,,POD,Unspecified,13108611B,,Surface Water,ND,
6396,NDwr_S6007,,NDwr_WS1,,Unspecified,Mountrail,4326,,,,,47.9163,-102.29517,,,POD,Unspecified,15109111B,,Ground Water,ND,
6397,NDwr_S6008,,NDwr_WS2,,Unspecified,Billings,4326,,,,,46.64797,-103.46806,,,POD,Unspecified,13710130C,,Surface Water,ND,
6398,NDwr_S6009,,NDwr_WS2,,Unspecified,Billings,4326,,,,,46.65518,-103.47802,,,POD,Unspecified,13710130B,,Surface Water,ND,
6399,NDwr_S6010,,NDwr_WS2,,Unspecified,Billings,4326,,,,,46.63368,-103.45263,,,POD,Unspecified,13710132S,,Surface Water,ND,
6400,NDwr_S6011,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.54997,-103.0104,,,POD,Unspecified,15909531C,,Ground Water,ND,
6403,NDwr_S6012,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.43154000000001,-102.51178,,,POD,Unspecified,13409408D,,Surface Water,ND,
6404,NDwr_S6013,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,48.02724,-102.79027,,,POD,Unspecified,15309432D,,Ground Water,ND,
6405,NDwr_S6014,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.86641,-103.4495,,,POD,Unspecified,15110026C,,Ground Water,ND,
6406,NDwr_S6015,,NDwr_WS1,,Unspecified,Eddy,4326,,,,,47.84379000000001,-98.63554,,,POD,Unspecified,15006206A,,Ground Water,ND,
6407,NDwr_S6016,,NDwr_WS1,,Unspecified,Eddy,4326,,,,,47.83834,-98.63554,,,POD,Unspecified,15006206DN,,Ground Water,ND,
6410,NDwr_S6017,,NDwr_WS20,,Unspecified,Williams,4326,,,,,48.11438,-103.71752,,,POD,Unspecified,15410131D,,Surface Water,ND,
6411,NDwr_S6018,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.80851,-103.6424,,,POD,Unspecified,15010117C,,Ground Water,ND,
6412,NDwr_S6019,,NDwr_WS2,,Unspecified,Morton,4326,,,,,46.53529,-100.60417,,,POD,Unspecified,13507903C,,Surface Water,ND,
6413,NDwr_S6020,,NDwr_WS1,,Unspecified,Morton,4326,,,,,46.81754,-100.91745,,,POD,Unspecified,13908133B,,Ground Water,ND,
6415,NDwr_S6021,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,48.04879,-102.69317,,,POD,Unspecified,15309330B,,Surface Water,ND,
6416,NDwr_S6022,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,48.04699,-102.69586,,,POD,Unspecified,15309330BC,,Surface Water,ND,
6418,NDwr_S6023,,NDwr_WS1,,Unspecified,Nelson,4326,,,,,47.80632,-98.30626,,,POD,Unspecified,15006014C,,Ground Water,ND,
6419,NDwr_S6024,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,48.0276,-103.15728,,,POD,Unspecified,15309733D,,Surface Water,ND,
6420,NDwr_S6025,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.69164,-102.78438,,,POD,Unspecified,13709610C,,Surface Water,ND,
6421,NDwr_S6026,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.6917,-102.79492,,,POD,Unspecified,13709609D,,Surface Water,ND,
6422,NDwr_S6027,,NDwr_WS2,,Unspecified,Bowman,4326,,,,,46.25996,-103.55124,,,POD,Unspecified,13210315B,,Surface Water,ND,
6423,NDwr_S6028,,NDwr_WS2,,Unspecified,Steele,4326,,,,,47.58817,-97.7473,,,POD,Unspecified,14805636CC,,Surface Water,ND,
6424,NDwr_S6029,,NDwr_WS2,,Unspecified,Steele,4326,,,,,47.58454,-97.7473,,,POD,Unspecified,14705601BB,,Surface Water,ND,
6425,NDwr_S6030,,NDwr_WS2,,Unspecified,Steele,4326,,,,,47.58452,-97.75263,,,POD,Unspecified,14705602AA,,Surface Water,ND,
6426,NDwr_S6031,,NDwr_WS2,,Unspecified,Steele,4326,,,,,47.58814,-97.75262,,,POD,Unspecified,14805635DD,,Surface Water,ND,
6427,NDwr_S6032,,NDwr_WS1,,Unspecified,Ransom,4326,,,,,46.37297,-97.62145,,,POD,Unspecified,13405532D,,Ground Water,ND,
6428,NDwr_S6033,,NDwr_WS1,,Unspecified,Divide,4326,,,,,48.64413,-103.04278,,,POD,Unspecified,16009635A,,Ground Water,ND,
6429,NDwr_S6034,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.19373,-103.0168,,,POD,Unspecified,15409603B,,Ground Water,ND,
6430,NDwr_S6035,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.97397,-102.87137,,,POD,Unspecified,15209520B,,Ground Water,ND,
6431,NDwr_S6036,,NDwr_WS2,,Unspecified,Pierce,4326,,,,,48.45984,-99.51781,,,POD,Unspecified,15806935DD,,Surface Water,ND,
6432,NDwr_S6037,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.80201,-103.32861,,,POD,Unspecified,15009922AND,,Ground Water,ND,
6433,NDwr_S6038,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.80111,-103.33131,,,POD,Unspecified,15009922A,,Ground Water,ND,
6434,NDwr_S6039,,NDwr_WS20,,Unspecified,Mercer,4326,,,,,47.50567,-101.43591,,,POD,Unspecified,14708431C,,Surface Water,ND,
6435,NDwr_S6040,,NDwr_WS20,,Unspecified,Dunn,4326,,,,,47.50568,-102.49748,,,POD,Unspecified,14709335C,,Surface Water,ND,
6437,NDwr_S6041,,NDwr_WS1,,Unspecified,Billings,4326,,,,,46.86515,-103.29995,,,POD,Unspecified,13910009D,,Ground Water,ND,
6438,NDwr_S6042,,NDwr_WS1,,Unspecified,Billings,4326,,,,,46.87241,-103.31047,,,POD,Unspecified,13910009B,,Ground Water,ND,
6439,NDwr_S6043,,NDwr_WS1,,Unspecified,Billings,4326,,,,,46.87243,-103.29997,,,POD,Unspecified,13910009A,,Ground Water,ND,
6440,NDwr_S6044,,NDwr_WS1,,Unspecified,Billings,4326,,,,,46.86517,-103.31045,,,POD,Unspecified,13910009C,,Ground Water,ND,
6441,NDwr_S6045,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.49381,-103.7764,,,POD,Unspecified,14610302CB,,Ground Water,ND,
6442,NDwr_S6046,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.49742,-103.77646,,,POD,Unspecified,14610302BC,,Ground Water,ND,
6443,NDwr_S6047,,NDwr_WS2,,Unspecified,Walsh,4326,,,,,48.44315,-97.39773,,,POD,Unspecified,15705206CD,,Surface Water,ND,
6444,NDwr_S6048,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.96039,-103.85627,,,POD,Unspecified,15210327B,,Ground Water,ND,
6445,NDwr_S6049,,NDwr_WS2,,Unspecified,Divide,4326,,,,,48.87631,-102.94505,,,POD,Unspecified,16209512A,,Surface Water,ND,
6446,NDwr_S6050,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.34627,-103.77166,,,POD,Unspecified,15610211C,,Ground Water,ND,
6448,NDwr_S6051,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,47.33905,-102.27465,,,POD,Unspecified,14509133A,,Surface Water,ND,
6449,NDwr_S6052,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.48485,-102.93476,,,POD,Unspecified,15809527A,,Ground Water,ND,
6450,NDwr_S6053,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.48487,-102.91301,,,POD,Unspecified,15809526A,,Ground Water,ND,
6451,NDwr_S6054,,NDwr_WS2,,Unspecified,Kidder,4326,,,,,47.18255,-100.0013,,,POD,Unspecified,14307425BA,,Surface Water,ND,
6453,NDwr_S6055,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.982,-104.01745,,,POD,Unspecified,15210417D,,Ground Water,ND,
6455,NDwr_S6056,,NDwr_WS2,,Unspecified,Towner,4326,,,,,48.38192,-99.48797,,,POD,Unspecified,15706831B,,Surface Water,ND,
6456,NDwr_S6057,,NDwr_WS2,,Unspecified,Towner,4326,,,,,48.38921,-99.47702,,,POD,Unspecified,15706830D,,Surface Water,ND,
6457,NDwr_S6058,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,48.04903,-102.87666,,,POD,Unspecified,15309527A,,Ground Water,ND,
6458,NDwr_S6059,,NDwr_WS2,,Unspecified,Slope,4326,,,,,46.60914,-103.52511,,,POD,Unspecified,13610208B,,Surface Water,ND,
6459,NDwr_S6060,,NDwr_WS2,,Unspecified,Slope,4326,,,,,46.62567,-103.18005,,,POD,Unspecified,13610001A,,Surface Water,ND,
6460,NDwr_S6061,,NDwr_WS1,,Unspecified,Ransom,4326,,,,,46.35879,-97.41163,,,POD,Unspecified,13305401D,,Ground Water,ND,
6461,NDwr_S6062,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,48.04971,-103.70672,,,POD,Unspecified,15310129B,,Ground Water,ND,
6462,NDwr_S6063,,NDwr_WS191,,Unspecified,Grand Forks,4326,,,,,47.8208,-97.82329,,,POD,Unspecified,15005609D,,Surface Water,ND,
6463,NDwr_S6064,,NDwr_WS2,,Unspecified,Pierce,4326,,,,,48.49059000000001,-99.90122,,,POD,Unspecified,15807224C,,Surface Water,ND,
6464,NDwr_S6065,,NDwr_WS2,,Unspecified,Pierce,4326,,,,,48.49062,-99.91213,,,POD,Unspecified,15807223D,,Surface Water,ND,
6465,NDwr_S6066,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.84189,-103.9648,,,POD,Unspecified,15010402BCD,,Surface Water,ND,
6467,NDwr_S6067,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.39788,-102.93462,,,POD,Unspecified,15709527A,,Ground Water,ND,
6468,NDwr_S6068,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.39064000000001,-102.93457,,,POD,Unspecified,15709527D,,Ground Water,ND,
6469,NDwr_S6069,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.39064000000001,-102.94543,,,POD,Unspecified,15709527C,,Ground Water,ND,
6470,NDwr_S6070,,NDwr_WS7,,Unspecified,Williams,4326,,,,,48.21574,-103.59866,,,POD,Unspecified,15510030C,,Surface Water,ND,
6471,NDwr_S6071,,NDwr_WS2,,Unspecified,Burleigh,4326,,,,,46.67541,-100.70583,,,POD,Unspecified,13707919B,,Surface Water,ND,
6473,NDwr_S6072,,NDwr_WS1,,Unspecified,Dunn,4326,,,,,47.42635,-102.83845,,,POD,Unspecified,14609531B,,Ground Water,ND,
6474,NDwr_S6073,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.87413,-102.78196,,,POD,Unspecified,13909610BA,,Surface Water,ND,
6475,NDwr_S6074,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.40423,-101.37175,,,POD,Unspecified,14508403C,,Ground Water,ND,
6476,NDwr_S6075,,NDwr_WS1,,Unspecified,Ransom,4326,,,,,46.43898,-97.44324,,,POD,Unspecified,13405411B,,Ground Water,ND,
6477,NDwr_S6076,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.91699000000001,-103.65309,,,POD,Unspecified,15110107A,,Ground Water,ND,
6478,NDwr_S6077,,NDwr_WS2,,Unspecified,Grant,4326,,,,,46.34618,-101.36676,,,POD,Unspecified,13308509D,,Surface Water,ND,
6479,NDwr_S6078,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,48.0996,-102.93076,,,POD,Unspecified,15309505C,,Ground Water,ND,
6480,NDwr_S6079,,NDwr_WS1,,Unspecified,Dickey,4326,,,,,46.0411,-98.08576,,,POD,Unspecified,13005928C,,Ground Water,ND,
6481,NDwr_S6080,,NDwr_WS2,,Unspecified,Williams,4326,,,,,48.2303,-103.58823,,,POD,Unspecified,15510019D,,Surface Water,ND,
6482,NDwr_S6081,,NDwr_WS2,,Unspecified,Ramsey,4326,,,,,48.27825,-99.01639,,,POD,Unspecified,15506504N,,Surface Water,ND,
6483,NDwr_S6082,,NDwr_WS2,,Unspecified,Grand Forks,4326,,,,,47.81544,-97.24193,,,POD,Unspecified,15005213AA,,Surface Water,ND,
6485,NDwr_S6083,,NDwr_WS1,,Unspecified,Billings,4326,,,,,47.29454000000001,-103.52482,,,POD,Unspecified,14410118A,,Ground Water,ND,
6486,NDwr_S6084,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,46.90317,-99.29466,,,POD,Unspecified,14006832B,,Ground Water,ND,
6487,NDwr_S6085,,NDwr_WS14,,Unspecified,Mercer,4326,,,,,47.355304,-101.360827,,,POD,Unspecified,14508427AN,,Surface Water,ND,
6488,NDwr_S6086,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.89448,-102.95753,,,POD,Unspecified,15109615C,,Ground Water,ND,
6489,NDwr_S6087,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.86557,-102.94686,,,POD,Unspecified,15109627D,,Ground Water,ND,
6490,NDwr_S6088,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.85834000000001,-102.94685,,,POD,Unspecified,15109634A,,Ground Water,ND,
6491,NDwr_S6089,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,46.9287,-98.47107,,,POD,Unspecified,14006223,,Ground Water,ND,
6492,NDwr_S6090,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,46.92501,-98.48694,,,POD,Unspecified,14006222D,,Ground Water,ND,
6493,NDwr_S6091,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,46.93233,-98.48691,,,POD,Unspecified,14006222A,,Ground Water,ND,
6494,NDwr_S6092,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,46.92498,-98.49762,,,POD,Unspecified,14006222C,,Ground Water,ND,
6495,NDwr_S6093,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.83741,-103.97412,,,POD,Unspecified,15010403D,,Ground Water,ND,
6496,NDwr_S6094,,NDwr_WS1,,Unspecified,Ransom,4326,,,,,46.49648,-97.36922,,,POD,Unspecified,13505320A,,Ground Water,ND,
6498,NDwr_S6095,,NDwr_WS1,,Unspecified,Ransom,4326,,,,,46.48402,-97.37992,,,POD,Unspecified,13505329BN,,Ground Water,ND,
6499,NDwr_S6096,,NDwr_WS1,,Unspecified,Barnes,4326,,,,,47.10664000000001,-98.29345,,,POD,Unspecified,14206021B,,Ground Water,ND,
6500,NDwr_S6097,,NDwr_WS1,,Unspecified,Cass,4326,,,,,46.79258,-96.80321,,,POD,Unspecified,13804901D,,Ground Water,ND,
6501,NDwr_S6098,,NDwr_WS1,,Unspecified,Billings,4326,,,,,47.25121,-103.47208,,,POD,Unspecified,14410134B,,Ground Water,ND,
6503,NDwr_S6099,,NDwr_WS2,,Unspecified,Oliver,4326,,,,,47.07159,-101.23035,,,POD,Unspecified,14208332C,,Surface Water,ND,
6504,NDwr_S6100,,NDwr_WS193,,Unspecified,Burke,4326,,,,,48.86169,-102.91255,,,POD,Unspecified,16209417B,,Surface Water,ND,
6505,NDwr_S6101,,NDwr_WS2,,Unspecified,Burke,4326,,,,,48.85459,-102.87956,,,POD,Unspecified,16209416D,,Surface Water,ND,
6506,NDwr_S6102,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.47039,-102.92385,,,POD,Unspecified,15809535B,,Ground Water,ND,
6508,NDwr_S6103,,NDwr_WS1,,Unspecified,Richland,4326,,,,,46.44556,-96.73108,,,POD,Unspecified,13404804C,,Ground Water,ND,
6509,NDwr_S6104,,NDwr_WS1,,Unspecified,Mountrail,4326,,,,,48.01915,-101.95255,,,POD,Unspecified,15208804B,,Ground Water,ND,
6510,NDwr_S6105,,NDwr_WS1,,Unspecified,Mountrail,4326,,,,,48.01915,-101.96338,,,POD,Unspecified,15208805A,,Ground Water,ND,
6511,NDwr_S6106,,NDwr_WS1,,Unspecified,Mountrail,4326,,,,,48.0268,-101.95994,,,POD,Unspecified,15308835C,,Ground Water,ND,
6512,NDwr_S6107,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.31705,-103.57755,,,POD,Unspecified,15610020C,,Ground Water,ND,
6513,NDwr_S6108,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,48.04907,-102.96295,,,POD,Unspecified,15309625A,,Ground Water,ND,
6514,NDwr_S6109,,NDwr_WS14,,Unspecified,Emmons,4326,,,,,46.48416,-100.57327,,,POD,Unspecified,13507926A,,Surface Water,ND,
6515,NDwr_S6110,,NDwr_WS14,,Unspecified,McLean,4326,,,,,47.4768,-101.40413,,,POD,Unspecified,14608408D,,Surface Water,ND,
6516,NDwr_S6111,,NDwr_WS14,,Unspecified,Morton,4326,,,,,46.63819,-100.67458,,,POD,Unspecified,13707932D,,Surface Water,ND,
6517,NDwr_S6112,,NDwr_WS20,,Unspecified,McLean,4326,,,,,47.56361,-101.28651,,,POD,Unspecified,14708308C,,Surface Water,ND,
6519,NDwr_S6113,,NDwr_WS20,,Unspecified,McLean,4326,,,,,47.56365,-101.33997,,,POD,Unspecified,14708411D,,Surface Water,ND,
6520,NDwr_S6114,,NDwr_WS20,,Unspecified,McLean,4326,,,,,47.56367,-101.35062,,,POD,Unspecified,14708411C,,Surface Water,ND,
6521,NDwr_S6115,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.56483,-103.58588,,,POD,Unspecified,15910027D,,Ground Water,ND,
6522,NDwr_S6116,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.54273,-103.03196,,,POD,Unspecified,15809601B,,Ground Water,ND,
6523,NDwr_S6117,,NDwr_WS1,,Unspecified,Logan,4326,,,,,46.57692,-99.49201,,,POD,Unspecified,13607021C,,Ground Water,ND,
6524,NDwr_S6118,,NDwr_WS194,,Unspecified,McKenzie,4326,,,,,47.88089,-103.82426,,,POD,Unspecified,15110323D,,Surface Water,ND,
6525,NDwr_S6119,,NDwr_WS194,,Unspecified,McKenzie,4326,,,,,47.88814,-103.82424,,,POD,Unspecified,15110323A,,Surface Water,ND,
6526,NDwr_S6120,,NDwr_WS57,,Unspecified,Burleigh,4326,,,,,46.66059,-100.61173,,,POD,Unspecified,13707926A,,Surface Water,ND,
6527,NDwr_S6121,,NDwr_WS1,,Unspecified,Divide,4326,,,,,48.95627,-103.90874,,,POD,Unspecified,16310210D,,Ground Water,ND,
6528,NDwr_S6122,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,48.02725,-102.80103,,,POD,Unspecified,15309432C,,Ground Water,ND,
6529,NDwr_S6123,,NDwr_WS2,,Unspecified,Mercer,4326,,,,,47.21795,-101.80417,,,POD,Unspecified,14308811CB,,Surface Water,ND,
6530,NDwr_S6124,,NDwr_WS2,,Unspecified,Wells,4326,,,,,47.39609,-99.63396,,,POD,Unspecified,14507007A,,Surface Water,ND,
6531,NDwr_S6125,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,48.07795,-102.94147,,,POD,Unspecified,15309518A,,Ground Water,ND,
6532,NDwr_S6126,,NDwr_WS195,,Unspecified,Cass,4326,,,,,46.90836,-97.43487,,,POD,Unspecified,14005425D,,Surface Water,ND,
6533,NDwr_S6127,,NDwr_WS2,,Unspecified,Burke,4326,,,,,48.86183,-102.87954,,,POD,Unspecified,16209416A,,Surface Water,ND,
6535,NDwr_S6128,,NDwr_WS1,,Unspecified,Billings,4326,,,,,47.25141,-103.45086,,,POD,Unspecified,14410135B,,Ground Water,ND,
6536,NDwr_S6129,,NDwr_WS197,,Unspecified,Burke,4326,,,,,48.60796,-102.66336,,,POD,Unspecified,15909311C,,Surface Water,ND,
6537,NDwr_S6130,,NDwr_WS14,,Unspecified,McLean,4326,,,,,47.48227,-101.41222,,,POD,Unspecified,14608408BD,,Surface Water,ND,
6538,NDwr_S6131,,NDwr_WS14,,Unspecified,McLean,4326,,,,,47.48227,-101.4176,,,POD,Unspecified,14608408BC,,Surface Water,ND,
6540,NDwr_S6132,,NDwr_WS1,,Unspecified,Oliver,4326,,,,,47.27508,-101.06061,,,POD,Unspecified,14408222C,,Ground Water,ND,
6541,NDwr_S6133,,NDwr_WS1,,Unspecified,Logan,4326,,,,,46.56199,-99.4501,,,POD,Unspecified,13607026C,,Ground Water,ND,
6542,NDwr_S6134,,NDwr_WS1,,Unspecified,Logan,4326,,,,,46.56921,-99.45011,,,POD,Unspecified,13607026B,,Ground Water,ND,
6543,NDwr_S6135,,NDwr_WS14,,Unspecified,Morton,4326,,,,,46.49147,-100.59411,,,POD,Unspecified,13507922D,,Surface Water,ND,
6545,NDwr_S6136,,NDwr_WS2,,Unspecified,Mercer,4326,,,,,47.32455,-101.52711,,,POD,Unspecified,14408601B,,Surface Water,ND,
6546,NDwr_S6137,,NDwr_WS2,,Unspecified,Stutsman,4326,,,,,47.08467,-99.22269,,,POD,Unspecified,14206730C,,Surface Water,ND,
6547,NDwr_S6138,,NDwr_WS1,,Unspecified,Emmons,4326,,,,,46.2218,-100.28807,,,POD,Unspecified,13207726C,,Ground Water,ND,
6548,NDwr_S6139,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.42682,-102.92364,,,POD,Unspecified,15709514B,,Ground Water,ND,
6549,NDwr_S6140,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.33867,-103.16866,,,POD,Unspecified,15609716B,,Ground Water,ND,
6550,NDwr_S6141,,NDwr_WS20,,Unspecified,Mercer,4326,,,,,47.48395,-101.78543,,,POD,Unspecified,14608708A,,Surface Water,ND,
6551,NDwr_S6142,,NDwr_WS198,,Unspecified,Morton,4326,,,,,46.50615,-100.59402,,,POD,Unspecified,13507915D,,Surface Water,ND,
6552,NDwr_S6143,,NDwr_WS45,,Unspecified,Walsh,4326,,,,,48.43782,-97.4645,,,POD,Unspecified,15705310B,,Surface Water,ND,
6553,NDwr_S6144,,NDwr_WS45,,Unspecified,Walsh,4326,,,,,48.4378,-97.4536,,,POD,Unspecified,15705310A,,Surface Water,ND,
6554,NDwr_S6145,,NDwr_WS45,,Unspecified,Walsh,4326,,,,,48.43041,-97.42102,,,POD,Unspecified,15705312C,,Surface Water,ND,
6555,NDwr_S6146,,NDwr_WS199,,Unspecified,Walsh,4326,,,,,48.43775,-97.4318,,,POD,Unspecified,15705311A,,Surface Water,ND,
6556,NDwr_S6147,,NDwr_WS200,,Unspecified,Burke,4326,,,,,48.56457,-102.46801,,,POD,Unspecified,15909129C,,Surface Water,ND,
6557,NDwr_S6148,,NDwr_WS1,,Unspecified,Mercer,4326,,,,,47.48395,-101.78543,,,POD,Unspecified,14608708A,,Ground Water,ND,
6558,NDwr_S6149,,NDwr_WS129,,Unspecified,Wells,4326,,,,,47.53383,-100.02755,,,POD,Unspecified,14707319C,,Surface Water,ND,
6559,NDwr_S6150,,NDwr_WS129,,Unspecified,Wells,4326,,,,,47.54103,-100.01713,,,POD,Unspecified,14707319A,,Surface Water,ND,
6560,NDwr_S6151,,NDwr_WS2,,Unspecified,Slope,4326,,,,,46.62563,-103.15133,,,POD,Unspecified,13609905B,,Surface Water,ND,
6561,NDwr_S6152,,NDwr_WS1,,Unspecified,Sargent,4326,,,,,45.98268,-97.78426,,,POD,Unspecified,12905714D,,Ground Water,ND,
6562,NDwr_S6153,,NDwr_WS1,,Unspecified,Sargent,4326,,,,,46.00468,-97.77351,,,POD,Unspecified,12905712B,,Ground Water,ND,
6563,NDwr_S6154,,NDwr_WS1,,Unspecified,Sargent,4326,,,,,45.9974,-97.77364,,,POD,Unspecified,12905712C,,Ground Water,ND,
6564,NDwr_S6155,,NDwr_WS1,,Unspecified,Stark,4326,,,,,46.64062,-103.2263,,,POD,Unspecified,13709931B,,Ground Water,ND,
6565,NDwr_S6156,,NDwr_WS1,,Unspecified,LaMoure,4326,,,,,46.30814,-98.23849,,,POD,Unspecified,13306028B,,Ground Water,ND,
6566,NDwr_S6157,,NDwr_WS1,,Unspecified,LaMoure,4326,,,,,46.30089,-98.23853,,,POD,Unspecified,13306028C,,Ground Water,ND,
6567,NDwr_S6158,,NDwr_WS1,,Unspecified,LaMoure,4326,,,,,46.32257,-98.24892,,,POD,Unspecified,13306020A,,Ground Water,ND,
6568,NDwr_S6159,,NDwr_WS1,,Unspecified,LaMoure,4326,,,,,46.31535,-98.2489,,,POD,Unspecified,13306020D,,Ground Water,ND,
6569,NDwr_S6160,,NDwr_WS1,,Unspecified,Logan,4326,,,,,46.51911,-99.76363,,,POD,Unspecified,13507208C,,Ground Water,ND,
6570,NDwr_S6161,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.79917,-103.26977,,,POD,Unspecified,15009819AC,,Ground Water,ND,
6571,NDwr_S6162,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.79556,-103.26978,,,POD,Unspecified,15009819DB,,Ground Water,ND,
6572,NDwr_S6163,,NDwr_WS1,,Unspecified,Billings,4326,,,,,47.13554,-103.38726,,,POD,Unspecified,14210008B,,Ground Water,ND,
6573,NDwr_S6164,,NDwr_WS1,,Unspecified,Billings,4326,,,,,47.12836,-103.42967,,,POD,Unspecified,14210112C,,Ground Water,ND,
6574,NDwr_S6165,,NDwr_WS1,,Unspecified,Billings,4326,,,,,47.07582,-103.40019,,,POD,Unspecified,14210031AC,,Ground Water,ND,
6575,NDwr_S6166,,NDwr_WS2,,Unspecified,Richland,4326,,,,,46.22066,-97.1509,,,POD,Unspecified,13205225B,,Surface Water,ND,
6576,NDwr_S6167,,NDwr_WS2,,Unspecified,Williams,4326,,,,,48.25392,-103.42656,,,POD,Unspecified,15509916BN,,Surface Water,ND,
6577,NDwr_S6168,,NDwr_WS153,,Unspecified,Williams,4326,,,,,48.25752,-103.4265,,,POD,Unspecified,15509909CS,,Surface Water,ND,
6578,NDwr_S6169,,NDwr_WS2,,Unspecified,Richland,4326,,,,,46.10482,-97.11999,,,POD,Unspecified,13005106A,,Surface Water,ND,
