OrganizationID,ReportingUnitNativeID,ReportingUnitName,ReportingUnitTypeCV,VariableCV,VariableSpecificCV,BeneficialUseCategory,USGSCategoryCV,WaterSourceID,MethodName,ReportYearCV,TimeframeStart,TimeframeEnd,InterbasinTransferFromID,InterbasinTransferToID,Amount,PopulationServed,IrrigatedAcreage,PowerGeneratedGWh,NAICSCodeCV,Geometry,State
UTDWRE,49039,SanPete,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2016,10/1/2016,9/30/2017,,,157859.29,,,,111000,,Utah
UTDWRE,49037,San Juan,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2015,10/1/2015,9/30/2016,,,16509.19,,,,111000,,Utah
UTDWRE,49057,Weber,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2017,10/1/2017,9/30/2018,,,75081.3,,,,111000,,Utah
UTDWRE,49051,Wasatch,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2008,,,39637.9,,,,111000,,Utah
UTDWRE,49013,Duchesne,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2012,,,247581.89,,,,111000,,Utah
UTDWRE,49031,Piute,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2012,,,26803.29,,,,111000,,Utah
UTDWRE,49003,Box Elder,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2015,10/1/2015,9/30/2016,,,284014.08,,,,111000,,Utah
UTDWRE,49045,Tooele,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2012,,,41152.99,,,,111000,,Utah
UTDWRE,49047,Uintah,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2013,,,160563.65,,,,111000,,Utah
UTDWRE,49011,Davis,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2015,,,26337.92,,,,111000,,Utah
UTDWRE,49055,Wayne,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2011,,,32821.75,,,,111000,,Utah
UTDWRE,49019,Grand,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2017,10/1/2017,9/30/2018,,,20802.29,,,,111000,,Utah
UTDWRE,49023,Juab,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2011,,,45479.41,,,,111000,,Utah
UTDWRE,49013,Duchesne,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2006,,,228951.76,,,,111000,,Utah
UTDWRE,49031,Piute,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2017,10/1/2017,9/30/2018,,,36431.84,,,,111000,,Utah
UTDWRE,49015,Emery,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2007,,,113538.75,,,,111000,,Utah
UTDWRE,49041,Sevier,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2012,,,95626.72,,,,111000,,Utah
UTDWRE,49043,Summit,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2010,,,32683.17,,,,111000,,Utah
UTDWRE,49027,Millard,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2012,,,203573.49,,,,111000,,Utah
UTDWRE,49003,Box Elder,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2010,,,249844.83,,,,111000,,Utah
UTDWRE,49049,Utah,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2017,10/1/2017,9/30/2018,,,165429.58,,,,111000,,Utah
UTDWRE,49045,Tooele,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2006,,,44557.96,,,,111000,,Utah
UTDWRE,49033,Rich,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2008,,,99378.76,,,,111000,,Utah
UTDWRE,49011,Davis,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2009,,,36710.52,,,,111000,,Utah
UTDWRE,49023,Juab,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2016,10/1/2016,9/30/2017,,,51057.74,,,,111000,,Utah
UTDWRE,49039,SanPete,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2009,,,163751.71,,,,111000,,Utah
UTDWRE,49057,Weber,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2012,,,53870.24,,,,111000,,Utah
UTDWRE,49043,Summit,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2015,10/1/2015,9/30/2016,,,31794.33,,,,111000,,Utah
UTDWRE,49027,Millard,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2017,10/1/2017,9/30/2018,,,229891.29,,,,111000,,Utah
UTDWRE,49025,Kane,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2010,,,12345.36,,,,111000,,Utah
UTDWRE,49001,Beaver,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2011,,,68047.43,,,,111000,,Utah
UTDWRE,49021,Iron,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2011,,,136220.63,,,,111000,,Utah
UTDWRE,49005,Cache,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2016,10/1/2016,9/30/2017,,,90985.56,,,,111000,,Utah
UTDWRE,49029,Morgan,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2013,,,22197.26,,,,111000,,Utah
UTDWRE,49041,Sevier,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2017,10/1/2017,9/30/2018,,,119198.75,,,,111000,,Utah
UTDWRE,49049,Utah,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2007,,,176777.75,,,,111000,,Utah
UTDWRE,49017,Garfield,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2015,10/1/2015,9/30/2016,,,37561.2,,,,111000,,Utah
UTDWRE,49019,Grand,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2007,,,16791.2,,,,111000,,Utah
UTDWRE,49013,Duchesne,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2015,,,216058.41,,,,111000,,Utah
UTDWRE,49031,Piute,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2009,,,32042.23,,,,111000,,Utah
UTDWRE,49005,Cache,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2011,,,75468.67,,,,111000,,Utah
UTDWRE,49035,Salt Lake,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2010,,,16334.8,,,,111000,,Utah
UTDWRE,49001,Beaver,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2016,10/1/2016,9/30/2017,,,72185.45,,,,111000,,Utah
UTDWRE,49049,Utah,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2015,,,129956.84,,,,111000,,Utah
UTDWRE,49003,Box Elder,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2013,,,293688.36,,,,111000,,Utah
UTDWRE,49007,Carbon,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2015,10/1/2015,9/30/2016,,,26599.94,,,,111000,,Utah
UTDWRE,49045,Tooele,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2015,,,60939.8,,,,111000,,Utah
UTDWRE,49033,Rich,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2011,,,73366.55,,,,111000,,Utah
UTDWRE,49041,Sevier,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2009,,,120445.27,,,,111000,,Utah
UTDWRE,49035,Salt Lake,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2013,,,21047.76,,,,111000,,Utah
UTDWRE,49057,Weber,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2015,,,55171.12,,,,111000,,Utah
UTDWRE,49023,Juab,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2014,,,53846.87,,,,111000,,Utah
UTDWRE,49019,Grand,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2015,,,18279.18,,,,111000,,Utah
UTDWRE,49053,Washington,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2016,10/1/2016,9/30/2017,,,29733.46,,,,111000,,Utah
UTDWRE,49013,Duchesne,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2009,,,252744.18,,,,111000,,Utah
UTDWRE,49031,Piute,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2015,,,25801.88,,,,111000,,Utah
UTDWRE,49027,Millard,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2009,,,259708.58,,,,111000,,Utah
UTDWRE,49047,Uintah,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2015,10/1/2015,9/30/2016,,,176354.74,,,,111000,,Utah
UTDWRE,49011,Davis,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2017,10/1/2017,9/30/2018,,,32567.49,,,,111000,,Utah
UTDWRE,49023,Juab,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2008,,,55746.99,,,,111000,,Utah
UTDWRE,49055,Wayne,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2008,,,35836.52,,,,111000,,Utah
UTDWRE,49045,Tooele,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2009,,,47120.61,,,,111000,,Utah
UTDWRE,49051,Wasatch,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2011,,,29572.07,,,,111000,,Utah
UTDWRE,49043,Summit,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2013,,,47287.44,,,,111000,,Utah
UTDWRE,49041,Sevier,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2015,,,103254.21,,,,111000,,Utah
UTDWRE,49015,Emery,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2017,10/1/2017,9/30/2018,,,106502.53,,,,111000,,Utah
UTDWRE,49029,Morgan,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2015,10/1/2015,9/30/2016,,,12552.94,,,,111000,,Utah
UTDWRE,49011,Davis,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2012,,,26521.75,,,,111000,,Utah
UTDWRE,49015,Emery,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2010,,,103702.73,,,,111000,,Utah
UTDWRE,49027,Millard,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2015,,,241525.21,,,,111000,,Utah
UTDWRE,49011,Davis,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2006,,,39294.55,,,,111000,,Utah
UTDWRE,49001,Beaver,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2012,,,63527.65,,,,111000,,Utah
UTDWRE,49051,Wasatch,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2016,10/1/2016,9/30/2017,,,29802.04,,,,111000,,Utah
UTDWRE,49021,Iron,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2006,,,127948.7,,,,111000,,Utah
UTDWRE,49053,Washington,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2008,,,36302.5,,,,111000,,Utah
UTDWRE,49029,Morgan,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2008,,,21798.97,,,,111000,,Utah
UTDWRE,49017,Garfield,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2011,,,48104.84,,,,111000,,Utah
UTDWRE,49049,Utah,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2006,,,154421.26,,,,111000,,Utah
UTDWRE,49041,Sevier,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2016,10/1/2016,9/30/2017,,,118507.3,,,,111000,,Utah
UTDWRE,49001,Beaver,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2006,,,79986.75,,,,111000,,Utah
UTDWRE,49031,Piute,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2008,,,26942.78,,,,111000,,Utah
UTDWRE,49035,Salt Lake,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2015,10/1/2015,9/30/2016,,,14537.65,,,,111000,,Utah
UTDWRE,49019,Grand,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2012,,,19111.87,,,,111000,,Utah
UTDWRE,49005,Cache,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2012,,,59935.93,,,,111000,,Utah
UTDWRE,49017,Garfield,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2016,10/1/2016,9/30/2017,,,44175.54,,,,111000,,Utah
UTDWRE,49047,Uintah,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2008,,,157115.57,,,,111000,,Utah
UTDWRE,49055,Wayne,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2016,10/1/2016,9/30/2017,,,41696.96,,,,111000,,Utah
UTDWRE,49019,Grand,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2006,,,15169.2,,,,111000,,Utah
UTDWRE,49037,San Juan,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2014,,,18652.2,,,,111000,,Utah
UTDWRE,49015,Emery,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2013,,,77474.3,,,,111000,,Utah
UTDWRE,49047,Uintah,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2016,10/1/2016,9/30/2017,,,178344.38,,,,111000,,Utah
UTDWRE,49051,Wasatch,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2006,,,32282.87,,,,111000,,Utah
UTDWRE,49003,Box Elder,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2014,,,319558.29,,,,111000,,Utah
UTDWRE,49007,Carbon,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2016,10/1/2016,9/30/2017,,,26457.44,,,,111000,,Utah
UTDWRE,49031,Piute,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2014,,,26810.73,,,,111000,,Utah
UTDWRE,49023,Juab,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2015,,,45584.41,,,,111000,,Utah
UTDWRE,49013,Duchesne,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2010,,,250076.32,,,,111000,,Utah
UTDWRE,49057,Weber,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2015,10/1/2015,9/30/2016,,,59009.11,,,,111000,,Utah
UTDWRE,49027,Millard,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2010,,,261727.41,,,,111000,,Utah
UTDWRE,49045,Tooele,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2017,10/1/2017,9/30/2018,,,80253.92,,,,111000,,Utah
UTDWRE,49023,Juab,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2009,,,51846.22,,,,111000,,Utah
UTDWRE,49025,Kane,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2015,10/1/2015,9/30/2016,,,8649.01,,,,111000,,Utah
UTDWRE,49009,Daggett,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2014,,,15885.36,,,,111000,,Utah
UTDWRE,49033,Rich,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2006,,,77322.32,,,,111000,,Utah
UTDWRE,49003,Box Elder,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2008,,,295031.27,,,,111000,,Utah
UTDWRE,49041,Sevier,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2014,,,104920.21,,,,111000,,Utah
UTDWRE,49045,Tooele,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2010,,,42101.35,,,,111000,,Utah
UTDWRE,49011,Davis,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2013,,,39305.3,,,,111000,,Utah
UTDWRE,49029,Morgan,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2016,10/1/2016,9/30/2017,,,15759.47,,,,111000,,Utah
UTDWRE,49049,Utah,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2012,,,138841.04,,,,111000,,Utah
UTDWRE,49027,Millard,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2015,10/1/2015,9/30/2016,,,256915.45,,,,111000,,Utah
UTDWRE,49033,Rich,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2014,,,76238.5,,,,111000,,Utah
UTDWRE,49041,Sevier,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2006,,,107323.32,,,,111000,,Utah
UTDWRE,49039,SanPete,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2015,,,146426.76,,,,111000,,Utah
UTDWRE,49043,Summit,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2014,,,35555.94,,,,111000,,Utah
UTDWRE,49011,Davis,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2007,,,46259.85,,,,111000,,Utah
UTDWRE,49051,Wasatch,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2014,,,33146.43,,,,111000,,Utah
UTDWRE,49057,Weber,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2010,,,60155.23,,,,111000,,Utah
UTDWRE,49017,Garfield,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2008,,,53913.34,,,,111000,,Utah
UTDWRE,49025,Kane,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2008,,,11936.29,,,,111000,,Utah
UTDWRE,49021,Iron,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2009,,,143426.34,,,,111000,,Utah
UTDWRE,49043,Summit,County,Consumptive Use,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2008,,,45032.59,,,,111000,,Utah
