AllocationCropDutyAmount,Amount,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,Geometry,InterbasinTransferFromID,InterbasinTransferToID,IrrigatedAcreage,Unnamed: 11,MethodUUID,NAICSCodeCV,OrganizationUUID,PopulationServed,PowerGeneratedGWh,PowerType,Unnamed: 18,Unnamed: 19,ReportingUnitName,ReportingUnitNativeID,ReportingUnitTypeCV,ReportYearCV,Unnamed: 24,TimeframeEnd,TimeframeStart,USGSCategoryCV,UT_VariableCV,UT_VariableSpecificCV,WaterSourceID,tempWST,in_VariableSpecificCV,in_WaterSourceNativeID
,13501.5638,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2009,,2009-09-30,2009-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,12754.1826,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2010,,2010-09-30,2010-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,12883.1755,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2011,,2011-09-30,2011-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,12886.9516,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2012,,2012-09-30,2012-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,12890.7876,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2013,,2013-09-30,2013-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,12894.6846,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2014,,2014-09-30,2014-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,12872.2716,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2015,,2015-09-30,2015-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,19715.5283,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2016,,2016-09-30,2016-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,19533.3068,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2017,,2017-09-30,2017-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,35282.7837,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2018,,2018-09-30,2018-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,438.1188,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2005,,2006-09-30,2005-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,438.1188,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2006,,2007-09-30,2006-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,438.1188,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2007,,2008-09-30,2007-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,438.1188,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2008,,2009-09-30,2008-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,438.1188,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2009,,2010-09-30,2009-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,284.7,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2010,,2011-09-30,2010-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,284.7,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2011,,2012-09-30,2011-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,284.7,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2012,,2013-09-30,2012-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,284.7,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2013,,2014-09-30,2013-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,284.7,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2014,,2015-09-30,2014-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,531.214859,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2015,,2016-09-30,2015-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,1336.57107,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2016,,2017-09-30,2016-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,1295.88907,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2017,,2018-09-30,2017-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,1384.72147,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2018,,2019-09-30,2018-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,58.000001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2005,,2005-09-30,2005-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,58.000001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2006,,2006-09-30,2006-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,58.000001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2007,,2007-09-30,2007-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,58.000001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2008,,2008-09-30,2008-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,58.000001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2009,,2009-09-30,2009-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,49.800001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2010,,2010-09-30,2010-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,49.800001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2011,,2011-09-30,2011-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,49.800001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2012,,2012-09-30,2012-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,49.800001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2013,,2013-09-30,2013-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,49.800001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2014,,2014-09-30,2014-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,49.800001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2015,,2015-09-30,2015-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,49.800001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2016,,2016-09-30,2016-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,49.800001,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2017,,2017-09-30,2017-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,787.587454,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Parowan,2001-06-02 00:00:00,Subarea,2014,,2014-09-30,2014-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,6.4,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2009,,2010-09-30,2009-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,5.5,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2010,,2011-09-30,2010-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,5.5,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2011,,2012-09-30,2011-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,5.5,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2012,,2013-09-30,2012-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,5.5,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2013,,2014-09-30,2013-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,5.5,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2014,,2015-09-30,2014-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,5.5,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2015,,2016-09-30,2015-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,5.5,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2016,,2017-09-30,2016-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,5.5,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2017,,2018-09-30,2017-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,5.5,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2018,,2019-09-30,2018-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,1.084911,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2005,,2005-09-30,2005-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,1.084911,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2006,,2006-09-30,2006-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,1.084911,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2007,,2007-09-30,2007-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,1.084911,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2008,,2008-09-30,2008-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,1.084911,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2009,,2009-09-30,2009-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,0.69596,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2010,,2010-09-30,2010-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,1.603911,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2011,,2011-09-30,2011-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,1.60751,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2012,,2012-09-30,2012-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,1.611117,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2013,,2013-09-30,2013-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,1.614732,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2014,,2014-09-30,2014-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,1.618356,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2015,,2015-09-30,2015-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,91.962546,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2016,,2016-09-30,2016-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,113.174379,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2017,,2017-09-30,2017-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,109.352479,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2018,,2018-09-30,2018-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Municipal/Industrial_Groundwater,WaDEUT_WS2
,411.7,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2005,,2006-09-30,2005-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,411.7,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2006,,2007-09-30,2006-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,411.7,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2007,,2008-09-30,2007-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,411.7,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2008,,2009-09-30,2008-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,411.7,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2009,,2010-09-30,2009-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,0.0,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2010,,2011-09-30,2010-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,0.0,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2011,,2012-09-30,2011-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,0.0,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2012,,2013-09-30,2012-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,0.0,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2013,,2014-09-30,2013-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,0.0,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2014,,2015-09-30,2014-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
,0.0,Municipal/Industrial,,,,,,,,,,Withdrawal Volume Estimate,221310,UTDWRE,,,,,,Lower Beaver River,2004-06-01 00:00:00,Subarea,2015,,2016-09-30,2015-10-01,Public Supply,Withdrawal,"Withdrawal, Public Supply",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Municipal/Industrial_Surface Water,WaDEUT_WS3
