WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
AKwr_WS355,,,Fresh,"Lakes 1, 2, 3, 4, 5",25014,Surface Water
AKwr_WS356,,,Fresh,Badami Mine Site,25023,Surface Water
AKwr_WS357,,,Fresh,Lake 6,25024,Surface Water
AKwr_WS358,,,Fresh,Shav Mine Site,25027,Surface Water
AKwr_WS359,,,Fresh,Lake 18,25029,Surface Water
AKwr_WS360,,,Fresh,Alpine Unit,28676,Surface Water
AKwr_WS361,,,Fresh,Alpine Unit,28658,Surface Water
AKwr_WS362,,,Fresh,Endicott Rd Lake A,33335,Surface Water
AKwr_WS363,,,Fresh,Alpine Unit,28679,Surface Water
AKwr_WS364,,,Fresh,Well TS 1-33,23247,Groundwater
AKwr_WS365,,,Fresh,Lake SE of V Pad,33349,Surface Water
AKwr_WS366,,,Fresh,PBU L Pad Access Rd Lake,33353,Surface Water
AKwr_WS367,,,Fresh,Unconfined Aquifer Wells,10681,Groundwater
