in_SiteNativeID,geometry
POUWaDEOK_S1512,"POLYGON ((-96.76563458483817 33.85685694036809, -96.76781058536335 33.85685694040261, -96.7699875853538 33.85684244062446, -96.76998758596706 33.86047094027118, -96.76562258475685 33.86047094066971, -96.76563458483817 33.85685694036809))"
POUWaDEOK_S1513,"POLYGON ((-96.74395358017141 33.86784294330767, -96.7526635816287 33.86778794282599, -96.75265958237172 33.87507094454315, -96.74828258125829 33.87507094475121, -96.74390464526225 33.8750709410045, -96.74390551554252 33.87493994901325, -96.7439290793296 33.8714239446014, -96.74395358017141 33.86784294330767))"
POUWaDEOK_S1514,"POLYGON ((-96.74395358017141 33.86784294330767, -96.73956107809498 33.86780994375146, -96.73958257886511 33.86579894294761, -96.73958257853617 33.86399194299011, -96.74395561011649 33.8639919419664, -96.74395358017141 33.86784294330767))"
POUWaDEOK_S1515,"POLYGON ((-96.73736357867763 33.87493994512895, -96.73953957912377 33.87493994447154, -96.73953857955684 33.88229794620433, -96.73736207896006 33.88228894640751, -96.73736357867763 33.87493994512895))"
POUWaDEOK_S1516,"POLYGON ((-96.74387558093775 33.8859114471481, -96.74385758043307 33.88231494621225, -96.74823508100694 33.88226144619885, -96.7482115816251 33.88410034601953, -96.74821158170693 33.88592894604974, -96.74604358061514 33.88592894624473, -96.74387558093775 33.8859114471481))"
POUWaDEOK_S1517,"POLYGON ((-96.73736207896006 33.88228894640751, -96.73953857955684 33.88229794620433, -96.73953757984232 33.88589394703403, -96.73736057938287 33.88589394671163, -96.73736207896006 33.88228894640751))"
POUWaDEOK_S1518,"POLYGON ((-96.7439290793296 33.8714239446014, -96.74390551554252 33.87493994901325, -96.73953957912377 33.87493994447154, -96.73736357867763 33.87493994512895, -96.73518657793909 33.87493994520379, -96.73518657722195 33.87136475613371, -96.73736307768446 33.87139094436858, -96.74171607895418 33.87139094455651, -96.7439290793296 33.8714239446014))"
POUWaDEOK_S1519,"POLYGON ((-96.73953857955684 33.88229794620433, -96.74385758043307 33.88231494621225, -96.74387558093775 33.8859114471481, -96.74171458068312 33.88589394664384, -96.73953757984232 33.88589394703403, -96.73953857955684 33.88229794620433))"
POUWaDEOK_S1520,"POLYGON ((-94.73729905914848 33.82304102574344, -94.73945206052268 33.82304202559596, -94.73946605990318 33.82665352599296, -94.73513405971907 33.82665102614883, -94.73512405834636 33.82303952562526, -94.73729905914848 33.82304102574344))"
POUWaDEOK_S1521,"POLYGON ((-94.79824457858774 33.88112603405146, -94.80040558019873 33.8811290344458, -94.80043607902442 33.8829325342394, -94.80043608060195 33.88834303548185, -94.79173707808354 33.88834303587318, -94.79172907767774 33.88111403448284, -94.79824457858774 33.88112603405146))"
POUWaDEOK_S1522,"POLYGON ((-95.55716731123425 35.34063027082825, -95.55716337693561 35.33704727024465, -95.55937587739066 35.33701626971025, -95.56158837796575 35.33701626937138, -95.56159287783147 35.34063026991171, -95.55716731123425 35.34063027082825))"
POUWaDEOK_S1523,"POLYGON ((-95.55716337693561 35.33704727024465, -95.55716731123425 35.34063027082825, -95.55716744323296 35.34075127017756, -95.54867237526001 35.34075127056197, -95.54867237519964 35.33711351438846, -95.55088737469016 35.33707826956623, -95.55531737662788 35.33707826964505, -95.55716337693561 35.33704727024465))"
POUWaDEOK_S1524,"POLYGON ((-95.39133433573845 35.36438028312541, -95.39134733574582 35.36258778251489, -95.39356333608467 35.3626007825161, -95.39355033519735 35.36439378342511, -95.39133433573845 35.36438028312541))"
POUWaDEOK_S1525,"POLYGON ((-96.15053451640331 35.14860620696214, -96.15053451660756 35.15225420724742, -96.14612451539111 35.15225420730975, -96.14611351580186 35.14864020610381, -96.14832351588809 35.14864020620229, -96.15053451640331 35.14860620696214))"
POUWaDEOK_S1526,"POLYGON ((-96.15053451640331 35.14860620696214, -96.15274451660973 35.14857220591353, -96.15495451719477 35.14857220573075, -96.15495501763235 35.15225420688348, -96.15053451660756 35.15225420724742, -96.15053451640331 35.14860620696214))"
POUWaDEOK_S1527,"POLYGON ((-96.14171501350368 35.15223670767251, -96.14392001469231 35.15225420733108, -96.14612451539111 35.15225420730975, -96.15053451660756 35.15225420724742, -96.15053451764844 35.1558682070853, -96.1505345176268 35.15767520809202, -96.15055651661898 35.15944020841565, -96.14173651499028 35.1594802082202, -96.14171501350368 35.15223670767251))"
POUWaDEOK_S1528,"POLYGON ((-96.14611401486208 35.14499170569469, -96.14169351401894 35.14502620613355, -96.14169351331782 35.14132470594474, -96.14611451499293 35.1413182051469, -96.14611401486208 35.14499170569469))"
POUWaDEOK_S1529,"POLYGON ((-96.15941674649258 35.15225420632162, -96.15495501763235 35.15225420688348, -96.15495451719477 35.14857220573075, -96.15495501766047 35.14492320585156, -96.1593925187007 35.14488920487643, -96.15941674649258 35.15225420632162))"
POUWaDEOK_S1530,"POLYGON ((-96.14169351401894 35.14502620613355, -96.14171501350368 35.15223670767251, -96.13964501331961 35.15221920771358, -96.13743501338729 35.15221920809481, -96.13743451330878 35.14501785039818, -96.14169351401894 35.14502620613355))"
POUWaDEOK_S1531,"POLYGON ((-96.15941674649258 35.15225420632162, -96.15944051930776 35.15940120732844, -96.15055651661898 35.15944020841565, -96.14173651499028 35.1594802082202, -96.14171501350368 35.15223670767251, -96.14169351401894 35.14502620613355, -96.14611401486208 35.14499170569469, -96.15495501766047 35.14492320585156, -96.1593925187007 35.14488920487643, -96.15941674649258 35.15225420632162))"
POUWaDEOK_S1532,"POLYGON ((-96.13743501338729 35.15221920809481, -96.13964501331961 35.15221920771358, -96.14171501350368 35.15223670767251, -96.14173651499028 35.1594802082202, -96.13295451285319 35.15947221068846, -96.13301451292254 35.15764020870763, -96.13301451229081 35.15221920738293, -96.13743501338729 35.15221920809481))"
POUWaDEOK_S1533,"POLYGON ((-96.15053451660756 35.15225420724742, -96.15495501763235 35.15225420688348, -96.15495551806254 35.1558682072278, -96.15053451764844 35.1558682070853, -96.15053451660756 35.15225420724742))"
POUWaDEOK_S1534,"POLYGON ((-96.42354488752588 35.28299808058534, -96.42133906539483 35.28305021723619, -96.41912528295509 35.28305021745739, -96.41912459533776 35.27939221681918, -96.4213385958052 35.27939221634866, -96.42354712802381 35.27937159164885, -96.42354488752588 35.28299808058534))"
POUWaDEOK_S1535,"POLYGON ((-96.42354292125921 35.2866278632752, -96.42354488752588 35.28299808058534, -96.42575934664504 35.28296321678485, -96.42797437805555 35.28296321794789, -96.42797259785871 35.28657721756095, -96.42575719134631 35.28657721823373, -96.42354292125921 35.2866278632752))"
POUWaDEOK_S1536,"POLYGON ((-96.41912528295509 35.28305021745739, -96.42133906539483 35.28305021723619, -96.42354488752588 35.28299808058534, -96.42354292125921 35.2866278632752, -96.42133959683618 35.28666421779365, -96.41469759521345 35.28666421831754, -96.41469759456454 35.28305021786824, -96.41912528295509 35.28305021745739))"
POUWaDEOK_S1537,"POLYGON ((-96.42354292125921 35.2866278632752, -96.42575719134631 35.28657721823373, -96.42797259785871 35.28657721756095, -96.42797059879105 35.29022171807324, -96.42354059684209 35.29023421830759, -96.42354292125921 35.2866278632752))"
POUWaDEOK_S1538,"POLYGON ((-96.36160723275141 35.23193621151014, -96.3616215771477 35.23375751613728, -96.36162157777299 35.23919721231144, -96.3571950756441 35.23919721225817, -96.35719657627043 35.23376802359723, -96.35718513846754 35.23195221170231, -96.36160723275141 35.23193621151014))"
POUWaDEOK_S1539,"POLYGON ((-96.36160723275141 35.23193621151014, -96.35718513846754 35.23195221170231, -96.35718057591883 35.22838421017353, -96.36158757653997 35.22838421062345, -96.36158757677077 35.23019121095031, -96.36160723275141 35.23193621151014))"
POUWaDEOK_S1540,"POLYGON ((-96.18593052775077 35.17384320919692, -96.17706852498465 35.1738612096873, -96.17708702387905 35.16660720811689, -96.17930202514894 35.16658420863457, -96.18594852740191 35.16658420755509, -96.18594852702412 35.17200520872605, -96.18593052775077 35.17384320919692))"
POUWaDEOK_S1541,"POLYGON ((-96.17706852498465 35.1738612096873, -96.18593052775077 35.17384320919692, -96.19464552994702 35.17382420845238, -96.19462152979342 35.18107070993104, -96.19254552993736 35.18108921020639, -96.17703826107062 35.1810892127498, -96.17706852498465 35.1738612096873))"
POUWaDEOK_S1542,"POLYGON ((-96.31721756769795 35.26105621859245, -96.32386478808777 35.26106689071478, -96.32609025760553 35.2610702181605, -96.32607056989893 35.26287232729891, -96.32607056964419 35.26648565699328, -96.32607057107496 35.26828421952507, -96.32165956898659 35.26828421974157, -96.31724736139253 35.26828421991744, -96.31721756769795 35.26105621859245))"
POUWaDEOK_S1543,"POLYGON ((-96.32609025760553 35.2610702181605, -96.32386478808777 35.26106689071478, -96.31721756769795 35.26105621859245, -96.31724056684732 35.25373620996462, -96.31945661836176 35.25374621752402, -96.32611556986095 35.25374621660816, -96.32611556956361 35.25916721743878, -96.32609025760553 35.2610702181605))"
POUWaDEOK_S1544,"POLYGON ((-96.31724736139253 35.26828421991744, -96.32165956898659 35.26828421974157, -96.32607057107496 35.26828421952507, -96.32607057042713 35.27189821988364, -96.32607057123096 35.27370521996, -96.32610932105531 35.27557122091855, -96.32390544566553 35.27556822119937, -96.32168652218587 35.27556482282573, -96.31727756878749 35.2755582207075, -96.31725537254496 35.2700912209416, -96.31724736139253 35.26828421991744))"
POUWaDEOK_S1545,"POLYGON ((-96.32607057107496 35.26828421952507, -96.33271057201959 35.26828421922896, -96.33505657318779 35.26830053123256, -96.33509357359097 35.27558521998733, -96.32832332169789 35.27557522082294, -96.32610932105531 35.27557122091855, -96.32607057123096 35.27370521996, -96.32607057042713 35.27189821988364, -96.32607057107496 35.26828421952507))"
POUWaDEOK_S1546,"POLYGON ((-96.20238553795251 35.26286822449269, -96.20241453792842 35.26105972427524, -96.20684103848488 35.26105572383452, -96.20681253901246 35.26286472483607, -96.20681254009327 35.26467422409695, -96.20238553755436 35.26467772446235, -96.20238553795251 35.26286822449269))"
POUWaDEOK_S1547,"POLYGON ((-96.228941542665 35.23204121782764, -96.24667854721974 35.23200721623332, -96.2466355485078 35.24661121950463, -96.22901854432416 35.24656122007614, -96.228941542665 35.23204121782764))"
POUWaDEOK_S1548,"POLYGON ((-96.228941542665 35.23204121782764, -96.22901854432416 35.24656122007614, -96.21116353909721 35.24656822062254, -96.21119353811315 35.23205921875575, -96.228941542665 35.23204121782764))"
POUWaDEOK_S1549,"POLYGON ((-96.2466355485078 35.24661121950463, -96.24667854721974 35.23200721623332, -96.26441955228418 35.2319262158329, -96.26439655268048 35.2464372187172, -96.2466355485078 35.24661121950463))"
POUWaDEOK_S1550,"POLYGON ((-98.74974717531074 35.15372207680129, -98.7563776767046 35.15372207657412, -98.75836117718782 35.15369648645478, -98.75836884940658 35.15572065530898, -98.75668787183936 35.1560711392969, -98.75569200521662 35.15545466870181, -98.75450679869743 35.15555553318948, -98.75370490864326 35.15624151051806, -98.75204826725168 35.15866576762652, -98.75098266638886 35.1595772456231, -98.75093247582247 35.16007197099346, -98.74974388330614 35.16074864218845, -98.74974717617883 35.15733607747894, -98.74974717531074 35.15372207680129))"
POUWaDEOK_S1551,"POLYGON ((-98.70912316278641 35.1164410728178, -98.71066022256153 35.11642693210159, -98.71066016302755 35.12005507350016, -98.70915716240911 35.12005157388656, -98.70912316278641 35.1164410728178))"
POUWaDEOK_S1552,"POLYGON ((-98.70034015998725 35.116435976322, -98.70475816166221 35.1164386189679, -98.70912316278641 35.1164410728178, -98.70915716240911 35.12005157388656, -98.6974581593912 35.12004607379404, -98.69745815949555 35.11643394581215, -98.70034015998725 35.116435976322))"
POUWaDEOK_S1553,"POLYGON ((-98.76719605439642 35.14646807490841, -98.76722917877943 35.14475007490125, -98.76722917870831 35.14294307402329, -98.76722917895279 35.13932907350929, -98.77385880537173 35.13932907321833, -98.77593418102396 35.13930857349087, -98.77592118175701 35.14649307459483, -98.76719605439642 35.14646807490841))"
POUWaDEOK_S1554,"POLYGON ((-98.71507920471238 35.11641451409137, -98.71770415159628 35.11640286188888, -98.7194981938744 35.11640213733599, -98.71949816492892 35.12002007256817, -98.71507916444645 35.12003319839544, -98.71507920471238 35.11641451409137))"
POUWaDEOK_S1555,"POLYGON ((-98.71066022256153 35.11642693210159, -98.71346314979682 35.11641375835525, -98.71507920471238 35.11641451409137, -98.71507916444645 35.12003319839544, -98.71286916333736 35.12005507315643, -98.71066016302755 35.12005507350016, -98.71066022256153 35.11642693210159))"
POUWaDEOK_S1556,"POLYGON ((-98.97201524046068 35.2857770886339, -98.97201498993302 35.28397008840759, -98.97634824115309 35.28397658856253, -98.9763322417387 35.28759221448585, -98.97201524040469 35.28758408946301, -98.97201524046068 35.2857770886339))"
POUWaDEOK_S1557,"POLYGON ((-99.03797326320094 35.37092410051351, -99.03797326424977 35.37634510103396, -99.0379882644126 35.37829010183504, -99.02913726191797 35.37829010220339, -99.02912226147559 35.37094160022681, -99.03133476216877 35.37092410116988, -99.03797326320094 35.37092410051351))"
POUWaDEOK_S1558,"POLYGON ((-99.03797326320094 35.37092410051351, -99.037973262847 35.3655485995648, -99.03802176280185 35.3637575656325, -99.0463962653423 35.36381609829294, -99.04629560220471 35.3709241113958, -99.03797326320094 35.37092410051351))"
POUWaDEOK_S1559,"POLYGON ((-98.85256121165297 35.29319859613285, -98.85256021164204 35.29138409572909, -98.86142021365947 35.29135009599127, -98.86141621397772 35.29861309672726, -98.85477721282479 35.29861309737525, -98.85256471262288 35.29864309762038, -98.85256121165297 35.29319859613285))"
POUWaDEOK_S1560,"POLYGON ((-97.4679878644496 35.30528566854856, -97.46801086493255 35.30708666929588, -97.46801086576335 35.31248717017822, -97.46134836338526 35.31248717055004, -97.45912687268438 35.31245117040003, -97.45915286314306 35.30525916898912, -97.4679878644496 35.30528566854856))"
POUWaDEOK_S1561,"POLYGON ((-97.4679878644496 35.30528566854856, -97.4724168663659 35.30529866875607, -97.47243986567149 35.30709966903797, -97.47243986676388 35.31248716994988, -97.46801086576335 35.31248717017822, -97.46801086493255 35.30708666929588, -97.4679878644496 35.30528566854856))"
POUWaDEOK_S1562,"POLYGON ((-95.74720641766072 35.22799424023163, -95.74720641848224 35.22980124079757, -95.74725791769829 35.23172574177593, -95.74283291754021 35.23169774232622, -95.74278141664253 35.2298012410419, -95.74278141710684 35.22799424025295, -95.74720641766072 35.22799424023163))"
POUWaDEOK_S1563,"POLYGON ((-95.74283291754021 35.23169774232622, -95.74725791769829 35.23172574177593, -95.75153441915539 35.23175324062932, -95.75156891957926 35.23533974138579, -95.74952191905581 35.2353122419642, -95.74509691842353 35.23531224226787, -95.74288441817444 35.23528970238444, -95.7428844175065 35.23349124187312, -95.74283291754021 35.23169774232622))"
POUWaDEOK_S1564,"POLYGON ((-95.75153441915539 35.23175324062932, -95.74725791769829 35.23172574177593, -95.74720641848224 35.22980124079757, -95.74720641766072 35.22799424023163, -95.74720591738556 35.22438023950122, -95.7515712511856 35.22438024288699, -95.75153441915539 35.23175324062932))"
POUWaDEOK_S1565,"POLYGON ((-96.37050592815731 33.72220185441615, -96.37707263583073 33.72222383293994, -96.37925079838483 33.72221933694636, -96.37920921497947 33.72409583243373, -96.3792128106645 33.72949787727746, -96.37921640902837 33.73489988480794, -96.37915907788937 33.73670043538271, -96.37050863847209 33.73671706350272, -96.37052502959482 33.73492159035457, -96.37051849394554 33.73312094117622, -96.37050542137553 33.72951962980125, -96.37048581585853 33.72411762925419, -96.37050592815731 33.72220185441615))"
POUWaDEOK_S1566,"POLYGON ((-96.36613277856736 33.72953031216919, -96.37050542137553 33.72951962980125, -96.37051849394554 33.73312094117622, -96.36614564885016 33.73313162398769, -96.36613277856736 33.72953031216919))"
