Amount,BeneficialUseCV,ReportYearCV,STATE,COUNTY,WaterSource,in_ReportingUnitName,in_TimeframeStart,in_TimeframeEnd,in_WaterSourceNativeID,in_ReportingUnitNativeID
3115.0,Stockpond,2001,UT,san juan,colorado river,UT_colorado river,01/01/2001,12/31/2001,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2002,UT,san juan,colorado river,UT_colorado river,01/01/2002,12/31/2002,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2003,UT,san juan,colorado river,UT_colorado river,01/01/2003,12/31/2003,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2004,UT,san juan,colorado river,UT_colorado river,01/01/2004,12/31/2004,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2005,UT,san juan,colorado river,UT_colorado river,01/01/2005,12/31/2005,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2006,UT,san juan,colorado river,UT_colorado river,01/01/2006,12/31/2006,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2007,UT,san juan,colorado river,UT_colorado river,01/01/2007,12/31/2007,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2008,UT,san juan,colorado river,UT_colorado river,01/01/2008,12/31/2008,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2009,UT,san juan,colorado river,UT_colorado river,01/01/2009,12/31/2009,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2010,UT,san juan,colorado river,UT_colorado river,01/01/2010,12/31/2010,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2011,UT,san juan,colorado river,UT_colorado river,01/01/2011,12/31/2011,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2012,UT,san juan,colorado river,UT_colorado river,01/01/2012,12/31/2012,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2013,UT,san juan,colorado river,UT_colorado river,01/01/2013,12/31/2013,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2014,UT,san juan,colorado river,UT_colorado river,01/01/2014,12/31/2014,WaDEUSBR_WS1,WaDEUSBR_RU8
2706.0,Stockpond,2015,UT,san juan,colorado river,UT_colorado river,01/01/2015,12/31/2015,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2016,UT,san juan,colorado river,UT_colorado river,01/01/2016,12/31/2016,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2017,UT,san juan,colorado river,UT_colorado river,01/01/2017,12/31/2017,WaDEUSBR_WS1,WaDEUSBR_RU8
3115.0,Stockpond,2018,UT,san juan,colorado river,UT_colorado river,01/01/2018,12/31/2018,WaDEUSBR_WS1,WaDEUSBR_RU8
2574.6603,Stockpond,1971,WY,,green river,WY_green river,01/01/1971,12/31/1971,WaDEUSBR_WS2,WaDEUSBR_RU9
2523.167,Stockpond,1972,WY,,green river,WY_green river,01/01/1972,12/31/1972,WaDEUSBR_WS2,WaDEUSBR_RU9
2420.1806,Stockpond,1973,WY,,green river,WY_green river,01/01/1973,12/31/1973,WaDEUSBR_WS2,WaDEUSBR_RU9
2677.6467,Stockpond,1974,WY,,green river,WY_green river,01/01/1974,12/31/1974,WaDEUSBR_WS2,WaDEUSBR_RU9
2523.167,Stockpond,1975,WY,,green river,WY_green river,01/01/1975,12/31/1975,WaDEUSBR_WS2,WaDEUSBR_RU9
1420.0,Stockpond,1976,WY,,green river,WY_green river,01/01/1976,12/31/1976,WaDEUSBR_WS2,WaDEUSBR_RU9
1753.0,Stockpond,1977,WY,,green river,WY_green river,01/01/1977,12/31/1977,WaDEUSBR_WS2,WaDEUSBR_RU9
1742.0,Stockpond,1978,WY,,green river,WY_green river,01/01/1978,12/31/1978,WaDEUSBR_WS2,WaDEUSBR_RU9
1860.0,Stockpond,1979,WY,,green river,WY_green river,01/01/1979,12/31/1979,WaDEUSBR_WS2,WaDEUSBR_RU9
1765.0,Stockpond,1980,WY,,green river,WY_green river,01/01/1980,12/31/1980,WaDEUSBR_WS2,WaDEUSBR_RU9
2499.17,Stockpond,1981,WY,,green river,WY_green river,01/01/1981,12/31/1981,WaDEUSBR_WS2,WaDEUSBR_RU9
2131.97,Stockpond,1982,WY,,green river,WY_green river,01/01/1982,12/31/1982,WaDEUSBR_WS2,WaDEUSBR_RU9
2076.17,Stockpond,1983,WY,,green river,WY_green river,01/01/1983,12/31/1983,WaDEUSBR_WS2,WaDEUSBR_RU9
2158.07,Stockpond,1984,WY,,green river,WY_green river,01/01/1984,12/31/1984,WaDEUSBR_WS2,WaDEUSBR_RU9
2572.07,Stockpond,1985,WY,,green river,WY_green river,01/01/1985,12/31/1985,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1986,WY,,green river,WY_green river,01/01/1986,12/31/1986,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1987,WY,,green river,WY_green river,01/01/1987,12/31/1987,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1988,WY,,green river,WY_green river,01/01/1988,12/31/1988,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1989,WY,,green river,WY_green river,01/01/1989,12/31/1989,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1990,WY,,green river,WY_green river,01/01/1990,12/31/1990,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1991,WY,,green river,WY_green river,01/01/1991,12/31/1991,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1992,WY,,green river,WY_green river,01/01/1992,12/31/1992,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1993,WY,,green river,WY_green river,01/01/1993,12/31/1993,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1994,WY,,green river,WY_green river,01/01/1994,12/31/1994,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1995,WY,,green river,WY_green river,01/01/1995,12/31/1995,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1996,WY,,green river,WY_green river,01/01/1996,12/31/1996,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1997,WY,,green river,WY_green river,01/01/1997,12/31/1997,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1998,WY,,green river,WY_green river,01/01/1998,12/31/1998,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,1999,WY,,green river,WY_green river,01/01/1999,12/31/1999,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2000,WY,,green river,WY_green river,01/01/2000,12/31/2000,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2001,WY,,green river,WY_green river,01/01/2001,12/31/2001,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2002,WY,,green river,WY_green river,01/01/2002,12/31/2002,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2003,WY,,green river,WY_green river,01/01/2003,12/31/2003,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2004,WY,,green river,WY_green river,01/01/2004,12/31/2004,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2005,WY,,green river,WY_green river,01/01/2005,12/31/2005,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2006,WY,,green river,WY_green river,01/01/2006,12/31/2006,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2007,WY,,green river,WY_green river,01/01/2007,12/31/2007,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2008,WY,,green river,WY_green river,01/01/2008,12/31/2008,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2009,WY,,green river,WY_green river,01/01/2009,12/31/2009,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2010,WY,,green river,WY_green river,01/01/2010,12/31/2010,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2011,WY,,green river,WY_green river,01/01/2011,12/31/2011,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2012,WY,,green river,WY_green river,01/01/2012,12/31/2012,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2013,WY,,green river,WY_green river,01/01/2013,12/31/2013,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2014,WY,,green river,WY_green river,01/01/2014,12/31/2014,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2015,WY,,green river,WY_green river,01/01/2015,12/31/2015,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2016,WY,,green river,WY_green river,01/01/2016,12/31/2016,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2017,WY,,green river,WY_green river,01/01/2017,12/31/2017,WaDEUSBR_WS2,WaDEUSBR_RU9
2754.0,Stockpond,2018,WY,,green river,WY_green river,01/01/2018,12/31/2018,WaDEUSBR_WS2,WaDEUSBR_RU9
4600.0,Major and Minor Reservoirs,1971,AZ,san juan,colorado river,AZ_colorado river,01/01/1971,12/31/1971,WaDEUSBR_WS1,WaDEUSBR_RU1
4600.0,Major and Minor Reservoirs,1972,AZ,san juan,colorado river,AZ_colorado river,01/01/1972,12/31/1972,WaDEUSBR_WS1,WaDEUSBR_RU1
3300.0,Major and Minor Reservoirs,1973,AZ,san juan,colorado river,AZ_colorado river,01/01/1973,12/31/1973,WaDEUSBR_WS1,WaDEUSBR_RU1
4742.0,Major and Minor Reservoirs,1974,AZ,san juan,colorado river,AZ_colorado river,01/01/1974,12/31/1974,WaDEUSBR_WS1,WaDEUSBR_RU1
3900.0,Major and Minor Reservoirs,1975,AZ,san juan,colorado river,AZ_colorado river,01/01/1975,12/31/1975,WaDEUSBR_WS1,WaDEUSBR_RU1
3966.0,Major and Minor Reservoirs,1976,AZ,san juan,colorado river,AZ_colorado river,01/01/1976,12/31/1976,WaDEUSBR_WS1,WaDEUSBR_RU1
4150.0,Major and Minor Reservoirs,1977,AZ,san juan,colorado river,AZ_colorado river,01/01/1977,12/31/1977,WaDEUSBR_WS1,WaDEUSBR_RU1
4330.0,Major and Minor Reservoirs,1978,AZ,san juan,colorado river,AZ_colorado river,01/01/1978,12/31/1978,WaDEUSBR_WS1,WaDEUSBR_RU1
3650.0,Major and Minor Reservoirs,1979,AZ,san juan,colorado river,AZ_colorado river,01/01/1979,12/31/1979,WaDEUSBR_WS1,WaDEUSBR_RU1
3664.0,Major and Minor Reservoirs,1980,AZ,san juan,colorado river,AZ_colorado river,01/01/1980,12/31/1980,WaDEUSBR_WS1,WaDEUSBR_RU1
5615.0,Major and Minor Reservoirs,1981,AZ,san juan,colorado river,AZ_colorado river,01/01/1981,12/31/1981,WaDEUSBR_WS1,WaDEUSBR_RU1
4300.0,Major and Minor Reservoirs,1982,AZ,san juan,colorado river,AZ_colorado river,01/01/1982,12/31/1982,WaDEUSBR_WS1,WaDEUSBR_RU1
4000.0,Major and Minor Reservoirs,1983,AZ,san juan,colorado river,AZ_colorado river,01/01/1983,12/31/1983,WaDEUSBR_WS1,WaDEUSBR_RU1
4900.0,Major and Minor Reservoirs,1984,AZ,san juan,colorado river,AZ_colorado river,01/01/1984,12/31/1984,WaDEUSBR_WS1,WaDEUSBR_RU1
4900.0,Major and Minor Reservoirs,1985,AZ,san juan,colorado river,AZ_colorado river,01/01/1985,12/31/1985,WaDEUSBR_WS1,WaDEUSBR_RU1
5305.9,Major and Minor Reservoirs,1986,AZ,san juan,colorado river,AZ_colorado river,01/01/1986,12/31/1986,WaDEUSBR_WS1,WaDEUSBR_RU1
5582.0,Major and Minor Reservoirs,1987,AZ,san juan,colorado river,AZ_colorado river,01/01/1987,12/31/1987,WaDEUSBR_WS1,WaDEUSBR_RU1
5131.0,Major and Minor Reservoirs,1988,AZ,san juan,colorado river,AZ_colorado river,01/01/1988,12/31/1988,WaDEUSBR_WS1,WaDEUSBR_RU1
2765.0,Major and Minor Reservoirs,1989,AZ,san juan,colorado river,AZ_colorado river,01/01/1989,12/31/1989,WaDEUSBR_WS1,WaDEUSBR_RU1
2440.0,Major and Minor Reservoirs,1990,AZ,san juan,colorado river,AZ_colorado river,01/01/1990,12/31/1990,WaDEUSBR_WS1,WaDEUSBR_RU1
2590.0,Major and Minor Reservoirs,1991,AZ,san juan,colorado river,AZ_colorado river,01/01/1991,12/31/1991,WaDEUSBR_WS1,WaDEUSBR_RU1
4700.0,Major and Minor Reservoirs,1992,AZ,san juan,colorado river,AZ_colorado river,01/01/1992,12/31/1992,WaDEUSBR_WS1,WaDEUSBR_RU1
3850.0,Major and Minor Reservoirs,1993,AZ,san juan,colorado river,AZ_colorado river,01/01/1993,12/31/1993,WaDEUSBR_WS1,WaDEUSBR_RU1
3825.0,Major and Minor Reservoirs,1994,AZ,san juan,colorado river,AZ_colorado river,01/01/1994,12/31/1994,WaDEUSBR_WS1,WaDEUSBR_RU1
3760.0,Major and Minor Reservoirs,1995,AZ,san juan,colorado river,AZ_colorado river,01/01/1995,12/31/1995,WaDEUSBR_WS1,WaDEUSBR_RU1
5806.2678,Major and Minor Reservoirs,1996,AZ,san juan,colorado river,AZ_colorado river,01/01/1996,12/31/1996,WaDEUSBR_WS1,WaDEUSBR_RU1
5686.9490000000005,Major and Minor Reservoirs,1997,AZ,san juan,colorado river,AZ_colorado river,01/01/1997,12/31/1997,WaDEUSBR_WS1,WaDEUSBR_RU1
5234.2348,Major and Minor Reservoirs,1998,AZ,san juan,colorado river,AZ_colorado river,01/01/1998,12/31/1998,WaDEUSBR_WS1,WaDEUSBR_RU1
4927.2019,Major and Minor Reservoirs,1999,AZ,san juan,colorado river,AZ_colorado river,01/01/1999,12/31/1999,WaDEUSBR_WS1,WaDEUSBR_RU1
4469.8314,Major and Minor Reservoirs,2000,AZ,san juan,colorado river,AZ_colorado river,01/01/2000,12/31/2000,WaDEUSBR_WS1,WaDEUSBR_RU1
4359.2346,Major and Minor Reservoirs,2001,AZ,san juan,colorado river,AZ_colorado river,01/01/2001,12/31/2001,WaDEUSBR_WS1,WaDEUSBR_RU1
3605.9341,Major and Minor Reservoirs,2002,AZ,san juan,colorado river,AZ_colorado river,01/01/2002,12/31/2002,WaDEUSBR_WS1,WaDEUSBR_RU1
3783.7184,Major and Minor Reservoirs,2003,AZ,san juan,colorado river,AZ_colorado river,01/01/2003,12/31/2003,WaDEUSBR_WS1,WaDEUSBR_RU1
3620.0585,Major and Minor Reservoirs,2004,AZ,san juan,colorado river,AZ_colorado river,01/01/2004,12/31/2004,WaDEUSBR_WS1,WaDEUSBR_RU1
3523.1888,Major and Minor Reservoirs,2005,AZ,san juan,colorado river,AZ_colorado river,01/01/2005,12/31/2005,WaDEUSBR_WS1,WaDEUSBR_RU1
3654.8979,Major and Minor Reservoirs,2006,AZ,san juan,colorado river,AZ_colorado river,01/01/2006,12/31/2006,WaDEUSBR_WS1,WaDEUSBR_RU1
3522.4748,Major and Minor Reservoirs,2007,AZ,san juan,colorado river,AZ_colorado river,01/01/2007,12/31/2007,WaDEUSBR_WS1,WaDEUSBR_RU1
3467.5964,Major and Minor Reservoirs,2008,AZ,san juan,colorado river,AZ_colorado river,01/01/2008,12/31/2008,WaDEUSBR_WS1,WaDEUSBR_RU1
3750.5942,Major and Minor Reservoirs,2009,AZ,san juan,colorado river,AZ_colorado river,01/01/2009,12/31/2009,WaDEUSBR_WS1,WaDEUSBR_RU1
