WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
CO_367,,,Unspecified,HAYSTACK CANYON,182042.0,Surface Water
CO_368,,,Unspecified,LANS GULCH,182556.0,Surface Water
CO_369,,,Unspecified,HOFF BROOK,90001.0,Surface Water
CO_370,,,Unspecified,SWEDE GULCH (AKA ANDERSON GULCH),182107.0,Surface Water
CO_371,,,Unspecified,MEYERS GULCH,182092.0,Surface Water
CO_372,,,Unspecified,PEDEE CREEK,181950.0,Surface Water
CO_373,,,Unspecified,STEEL CREEK,182030.0,Surface Water
CO_374,,,Unspecified,ROSE CREEK,181965.0,Surface Water
CO_375,,,Unspecified,SCHIELING CREEK,90007.0,Unknown
CO_376,,,Unspecified,GREEN CREEK,182520.0,Surface Water
CO_377,,,Unspecified,PARMALEE GULCH,182128.0,Surface Water
CO_378,,,Unspecified,LONG GULCH,90002.0,Surface Water
CO_379,,,Unspecified,KERR GULCH,182114.0,Surface Water
CO_380,,,Unspecified,STRAIN GULCH,182136.0,Surface Water
CO_381,,,Unspecified,MOUNT VERNON CREEK,182094.0,Groundwater
CO_382,,,Unspecified,LOBO CREEK,90009.0,reservoir
CO_383,,,Unspecified,TRUESDELL CREEK,182508.0,Surface Water
CO_384,,,Unspecified,COLD SPRINGS CREEK,182121.0,reservoir
CO_385,,,Unspecified,MAXWELL CREEK,182530.0,reservoir
CO_386,,,Unspecified,GROUNDWATER: FOUNTAIN CREEK,193719.0,groundwater/well
CO_387,,,Unspecified,MONUMENT CREEK,193535.0,Surface Water
CO_388,,,Unspecified,FOUNTAIN CREEK,193719.0,Surface Water
CO_389,,,Unspecified,CAMP CREEK,193339.0,Surface Water
CO_390,,,Unspecified,SMITH CREEK,193262.0,Surface Water
CO_391,,,Unspecified,SOUTH CHEYENNE CREEK,193400.0,Surface Water
CO_392,,,Unspecified,CHEYENNE CREEK,193534.0,Surface Water
CO_393,,,Unspecified,SPRING RUN CREEK,100006.0,Surface Water
CO_394,,,Unspecified,LITTLE FOUNTAIN CREEK,193603.0,Surface Water
CO_395,,,Unspecified,CRYSTAL CREEK,191194.0,Surface Water
CO_396,,,Unspecified,FRENCH CREEK,193314.0,Surface Water
CO_397,,,Unspecified,NORTH CATAMOUNT CREEK,191193.0,Surface Water
CO_398,,,Unspecified,SOUTH CATAMOUNT CREEK,191191.0,Surface Water
CO_399,,,Unspecified,RUXTON CREEK,193430.0,Surface Water
CO_400,,,Unspecified,NORTH CHEYENNE CREEK,193401.0,Surface Water
