OID_,Join_Count,TARGET_FID,SiteUUID,Longitude,Latitude,Basin_Numb,Basin_Subb,Basin_Name,Basin_Su_1,Priority,GlobalID
5517,1,5517,CAwr_S15040,-117.3983353,34.15134694,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
7868,1,7868,CAwr_S17185,-117.4278024,34.16768048,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
7952,1,7952,CAwr_S17262,-117.3574295,34.1241613,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
7957,1,7957,CAwr_S17267,-117.3574295,34.1241613,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
7959,1,7959,CAwr_S17269,-117.3748066,34.12863237,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
8254,1,8254,CAwr_S17542,-117.3983353,34.15134694,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
8458,1,8458,CAwr_S17737,-117.2875677,34.04101098,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
8509,1,8509,CAwr_S17783,-117.3403705,34.11169624,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
8738,1,8738,CAwr_S17990,-117.3983353,34.15134694,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
9992,1,9992,CAwr_S19145,-117.3922841,34.11399974,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
12132,1,12132,CAwr_S21127,-117.4206865,34.13406033,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
12662,1,12662,CAwr_S21612,-117.3973186,34.15716878,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
14832,1,14832,CAwr_S23620,-117.3008084,34.06591937,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
16035,1,16035,CAwr_S24721,-117.3574295,34.1241613,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
16373,1,16373,CAwr_S2503,-117.4032015,34.14131739,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
19183,1,19183,CAwr_S27638,-117.3748079,34.11403449,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
20442,1,20442,CAwr_S28807,-117.3923128,34.14214317,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
22685,1,22685,CAwr_S3088,-117.3574295,34.1241613,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
23629,1,23629,CAwr_S3175,-117.4368631,34.175221,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
27707,1,27707,CAwr_S3558,-117.341243,34.08511353,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
31315,1,31315,CAwr_S3928,-117.3922696,34.12860971,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
34021,1,34021,CAwr_S4225,-117.3403705,34.11169624,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
34937,1,34937,CAwr_S43232,-117.3983353,34.15134694,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
36858,1,36858,CAwr_S44990,-117.341243,34.08511353,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
36907,1,36907,CAwr_S45034,-117.3403705,34.11169624,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
39346,1,39346,CAwr_S47242,-117.3922841,34.11399974,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
43093,1,43093,CAwr_S50659,-117.3777973,34.13769381,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
43144,1,43144,CAwr_S50704,-117.3983353,34.15134694,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
43559,1,43559,CAwr_S51083,-117.3574295,34.1241613,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
43747,1,43747,CAwr_S51254,-117.3574295,34.1241613,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
43808,1,43808,CAwr_S51312,-117.4556923,34.14858877,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
46615,1,46615,CAwr_S53884,-117.3983353,34.15134694,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
46621,1,46621,CAwr_S53891,-117.3572222,34.09960592,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
48067,1,48067,CAwr_S55223,-117.3983353,34.15134694,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
49624,1,49624,CAwr_S56638,-117.3572222,34.09960592,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
49625,1,49625,CAwr_S56639,-117.3572222,34.09960592,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
50514,1,50514,CAwr_S57455,-117.2875677,34.04101098,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
50605,1,50605,CAwr_S57537,-117.427291,34.12860219,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
52092,1,52092,CAwr_S58890,-117.2875677,34.04101098,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
52333,1,52333,CAwr_S59110,-117.3922841,34.11399974,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
53483,1,53483,CAwr_S60151,-117.4473159,34.14449271,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
54140,1,54140,CAwr_S60750,-117.3973324,34.15524531,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
56312,1,56312,CAwr_S7877,-117.3983353,34.15134694,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
58449,1,58449,CAwr_S9823,-117.3922696,34.12860971,8-002,8-002.04,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - RIALTO-COLTON,Very Low,{CF17A8F1-C93D-40E8-9A26-5D72572B1F8B}
5466,1,5466,CAwr_S14995,-117.5359878,34.33488139,8-002,8-002.05,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - CAJON,Very Low,{A794D141-7142-4DF6-88B1-2ECED976BE17}
5985,1,5985,CAwr_S15462,-117.5748,34.3259,8-002,8-002.05,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - CAJON,Very Low,{A794D141-7142-4DF6-88B1-2ECED976BE17}
15788,1,15788,CAwr_S24496,-117.5635396,34.35545528,8-002,8-002.05,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - CAJON,Very Low,{A794D141-7142-4DF6-88B1-2ECED976BE17}
31185,1,31185,CAwr_S3911,-117.5780731,34.33173802,8-002,8-002.05,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - CAJON,Very Low,{A794D141-7142-4DF6-88B1-2ECED976BE17}
3,1,3,CAwr_S100,-117.1999377,34.0701724,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
326,1,326,CAwr_S103,-117.3420777,34.20488968,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
436,1,436,CAwr_S104,-117.2130602,34.11376155,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
765,1,765,CAwr_S107,-117.2173429,34.14303935,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
1036,1,1036,CAwr_S10943,-117.0929236,34.07653749,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
2362,1,2362,CAwr_S12152,-117.2260347,34.12856469,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
2632,1,2632,CAwr_S12411,-117.3719753,34.23054628,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
2733,1,2733,CAwr_S12502,-117.4237644,34.20483665,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
3568,1,3568,CAwr_S13255,-117.1650497,34.0701178,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
3569,1,3569,CAwr_S13256,-117.1124054,34.09852557,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
3571,1,3571,CAwr_S13258,-117.1825097,34.11363397,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
3574,1,3574,CAwr_S13260,-117.0949053,34.09847044,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
3608,1,3608,CAwr_S13293,-117.2283057,34.14985218,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
3614,1,3614,CAwr_S13299,-117.2173429,34.14303935,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
3651,1,3651,CAwr_S13332,-117.1999377,34.0701724,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
3652,1,3652,CAwr_S13333,-117.0605525,34.08427718,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
4308,1,4308,CAwr_S13937,-117.3723051,34.23068539,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
4588,1,4588,CAwr_S14192,-117.3719753,34.23054628,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
5426,1,5426,CAwr_S14959,-117.1301435,34.08444641,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
5470,1,5470,CAwr_S14999,-117.2173429,34.14303935,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
5474,1,5474,CAwr_S15000,-117.217327,34.04108371,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
5515,1,5515,CAwr_S15039,-117.2130602,34.11376155,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
6050,1,6050,CAwr_S15520,-117.401783,34.23724226,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
7024,1,7024,CAwr_S16417,-117.2283057,34.14985218,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
7053,1,7053,CAwr_S16444,-117.1999766,34.11365327,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
7565,1,7565,CAwr_S16908,-117.1649287,34.04111165,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
7918,1,7918,CAwr_S17231,-117.1125944,34.06971204,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
8070,1,8070,CAwr_S17372,-117.0988136,34.07536756,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
8500,1,8500,CAwr_S17775,-117.1999766,34.11365327,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
8554,1,8554,CAwr_S17823,-117.1998411,34.04106098,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
8736,1,8736,CAwr_S17989,-117.1999124,34.08469274,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
8740,1,8740,CAwr_S17992,-117.1124054,34.09852557,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
9993,1,9993,CAwr_S19146,-117.1649287,34.04111165,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
10410,1,10410,CAwr_S1953,-117.1999377,34.0701724,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
12003,1,12003,CAwr_S21005,-117.0998475,34.10800401,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
13001,1,13001,CAwr_S21918,-117.130148,34.09903144,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
13007,1,13007,CAwr_S21923,-117.1125944,34.06971204,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
13838,1,13838,CAwr_S22709,-117.0993592,34.10763764,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
13840,1,13840,CAwr_S22710,-117.1050117,34.10424473,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
14266,1,14266,CAwr_S2310,-117.1999766,34.11365327,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
14287,1,14287,CAwr_S2312,-117.0950603,34.0696034,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
15054,1,15054,CAwr_S23823,-117.1048524,34.10369396,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
15999,1,15999,CAwr_S2469,-117.1999124,34.08469274,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
16032,1,16032,CAwr_S24719,-117.2130602,34.11376155,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
16036,1,16036,CAwr_S24722,-117.4446308,34.2032555,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
16362,1,16362,CAwr_S2502,-117.2130602,34.11376155,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
17039,1,17039,CAwr_S25634,-117.2484592,34.16347601,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
20005,1,20005,CAwr_S28403,-117.0595,34.0847,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
20439,1,20439,CAwr_S28804,-117.2283057,34.14985218,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
21926,1,21926,CAwr_S30183,-117.3719753,34.23054628,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
22563,1,22563,CAwr_S3077,-117.1823969,34.08461763,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
22582,1,22582,CAwr_S30787,-117.373279,34.23316356,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
22585,1,22585,CAwr_S3079,-117.1124054,34.09852557,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
24715,1,24715,CAwr_S32759,-117.1999766,34.11365327,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
24717,1,24717,CAwr_S32760,-117.4446308,34.2032555,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
24718,1,24718,CAwr_S32761,-117.0948814,34.08403949,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
24719,1,24719,CAwr_S32762,-117.2260347,34.12856469,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
25403,1,25403,CAwr_S33415,-117.4201631,34.24713721,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
26253,1,26253,CAwr_S34209,-117.1475127,34.02634971,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
26883,1,26883,CAwr_S34801,-117.1825097,34.11363397,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
26966,1,26966,CAwr_S34880,-117.0433525,34.08459485,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
27718,1,27718,CAwr_S3559,-117.2000086,34.12851812,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
29503,1,29503,CAwr_S3733,-117.1521136,34.11791235,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
30344,1,30344,CAwr_S38205,-117.1952,34.1178,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
32336,1,32336,CAwr_S40406,-117.360371,34.138387,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
34972,1,34972,CAwr_S43265,-117.2283057,34.14985218,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
34976,1,34976,CAwr_S43269,-117.1999124,34.08469274,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
34981,1,34981,CAwr_S43273,-117.4446308,34.2032555,8-002,8-002.06,UPPER SANTA ANA VALLEY,UPPER SANTA ANA VALLEY - SAN BERNARDINO,Very Low,{AF56B96B-075E-4BDB-8962-B054E72ADECE}
