ORGANIZATION_ID,REPORT_ID,REPORTING_UNIT_ID,SUMMARY_SEQ,BENEFICIAL_USE_ID,FRESH_SALINE_IND,SOURCE_TYPE,POWER_GENERATED,POPULATION_SERVED,WFS_FEATURE_REF
TWDB,2000,48273,1,17,1,1,,2162,
TWDB,2000,48281,1,17,1,1,,679622,
TWDB,2000,48277,1,17,1,1,,111360,
TWDB,2000,48285,1,17,1,1,,33001,
TWDB,2000,48289,1,17,1,1,,18576,
TWDB,2000,48293,1,17,1,1,,31243,
TWDB,2000,48297,1,17,1,1,,21804,
TWDB,2000,48301,1,17,1,1,,4344,
TWDB,2000,48305,1,17,1,1,,7771,
TWDB,2000,48309,1,17,1,1,,1622,
TWDB,2000,48313,1,17,1,1,,354452,
TWDB,2000,48317,1,17,1,1,,9457,
TWDB,2000,48321,1,17,1,1,,17867,
TWDB,2000,48325,1,17,1,1,,16252,
TWDB,2000,48329,1,17,1,1,,14467,
TWDB,2000,48333,1,17,1,1,,250158,
TWDB,2000,48337,1,17,1,1,,4872,
TWDB,2000,48341,1,17,1,1,,20814,
TWDB,2000,48345,1,17,1,1,,1406,
TWDB,2000,48349,1,17,1,1,,6928,
TWDB,2000,48353,1,17,1,1,,18628,
TWDB,2000,48357,1,17,1,1,,22744,
TWDB,2000,48361,1,17,1,1,,110595,
TWDB,2000,48365,1,17,1,1,,111379,
TWDB,2000,48369,1,17,1,1,,23553,
TWDB,2000,48373,1,17,1,1,,89023,
TWDB,2000,48377,1,17,1,1,,36602,
TWDB,2000,48381,1,17,1,1,,3782,
TWDB,2000,48385,1,17,1,1,,8229,
TWDB,2000,48389,1,17,1,1,,5369,
TWDB,2000,48393,1,17,1,1,,4724,
TWDB,2000,48397,1,17,1,1,,48073,
TWDB,2000,48401,1,17,1,1,,3400578,
TWDB,2000,48405,1,17,1,1,,62110,
TWDB,2000,48409,1,17,1,1,,5537,
TWDB,2000,48413,1,17,1,1,,6093,
TWDB,2000,48417,1,17,1,1,,97589,
TWDB,2000,48421,1,17,1,1,,3351,
TWDB,2000,48425,1,17,1,1,,73277,
TWDB,2000,48429,1,17,1,1,,569463,
TWDB,2000,48433,1,17,1,1,,32321,
TWDB,2000,48437,1,17,1,1,,22716,
TWDB,2000,48441,1,17,1,1,,41100,
TWDB,2000,48445,1,17,1,1,,31959,
TWDB,2000,48449,1,17,1,1,,23185,
TWDB,2000,48453,1,17,1,1,,33627,
TWDB,2000,48457,1,17,1,1,,3344,
TWDB,2000,48461,1,17,1,1,,76595,
TWDB,2000,48465,1,17,1,1,,23857,
TWDB,2000,48469,1,17,1,1,,1771,
TWDB,2000,48473,1,17,1,1,,8763,
TWDB,2000,48477,1,17,1,1,,14391,
TWDB,2000,48481,1,17,1,1,,35604,
TWDB,2000,48485,1,17,1,1,,2207,
TWDB,2000,48489,1,17,1,1,,252051,
TWDB,2000,48493,1,17,1,1,,5281,
TWDB,2000,48497,1,17,1,1,,39326,
TWDB,2000,48501,1,17,1,1,,126811,
TWDB,2000,48505,1,17,1,1,,20785,
TWDB,2000,48509,1,17,1,1,,15446,
TWDB,2000,48513,1,17,1,1,,71313,
TWDB,2000,48517,1,17,1,1,,23742,
TWDB,2000,48521,1,17,1,1,,414,
TWDB,2000,48525,1,17,1,1,,859,
TWDB,2000,48529,1,17,1,1,,43653,
TWDB,2000,48533,1,17,1,1,,4468,
TWDB,2000,48537,1,17,1,1,,356,
TWDB,2000,48541,1,17,1,1,,3379,
TWDB,2000,48545,1,17,1,1,,31549,
TWDB,2000,48549,1,17,1,1,,4253,
TWDB,2000,48565,1,17,1,1,,5866,
TWDB,2000,48553,1,17,1,1,,48499,
TWDB,2000,48557,1,17,1,1,,14709,
TWDB,2000,48561,1,17,1,1,,17762,
TWDB,2000,48569,1,17,1,1,,19210,
TWDB,2000,48573,1,17,1,1,,15657,
TWDB,2000,48577,1,17,1,1,,15335,
TWDB,2000,48581,1,17,1,1,,70154,
TWDB,2000,48585,1,17,1,1,,22051,
TWDB,2000,48589,1,17,1,1,,3057,
TWDB,2000,48593,1,17,1,1,,12309,
TWDB,2000,48597,1,17,1,1,,17044,
TWDB,2000,48601,1,17,1,1,,67,
TWDB,2000,48605,1,17,1,1,,242628,
TWDB,2000,48609,1,17,1,1,,6550,
TWDB,2000,48625,1,17,1,1,,12940,
TWDB,2000,48629,1,17,1,1,,10941,
TWDB,2000,48633,1,17,1,1,,4746,
TWDB,2000,48637,1,17,1,1,,3738,
TWDB,2000,48641,1,17,1,1,,37957,
TWDB,2000,48645,1,17,1,1,,47297,
TWDB,2000,48613,1,17,1,1,,8205,
TWDB,2000,48617,1,17,1,1,,213517,
TWDB,2000,48621,1,17,1,1,,851,
TWDB,2000,48649,1,17,1,1,,39304,
TWDB,2000,48653,1,17,1,1,,2360,
TWDB,2000,48657,1,17,1,1,,116009,
TWDB,2000,48661,1,17,1,1,,24238,
TWDB,2000,48665,1,17,1,1,,5151,
TWDB,2000,48669,1,17,1,1,,9698,
TWDB,2000,48673,1,17,1,1,,19117,
TWDB,2000,48677,1,17,1,1,,293768,
TWDB,2000,48681,1,17,1,1,,20121,
TWDB,2000,48685,1,17,1,1,,13048,
TWDB,2000,48689,1,17,1,1,,1426,
TWDB,2000,48693,1,17,1,1,,59203,
TWDB,2000,48697,1,17,1,1,,45124,
TWDB,2000,48701,1,17,1,1,,15072,
TWDB,2000,48705,1,17,1,1,,15802,
TWDB,2000,48709,1,17,1,1,,313644,
TWDB,2000,48713,1,17,1,1,,9006,
TWDB,2000,48717,1,17,1,1,,2185,
TWDB,2000,48721,1,17,1,1,,84966,
TWDB,2000,48725,1,17,1,1,,27026,
TWDB,2000,48729,1,17,1,1,,22756,
TWDB,2000,48733,1,17,1,1,,88495,
TWDB,2000,48737,1,17,1,1,,10016,
TWDB,2000,48741,1,17,1,1,,16809,
TWDB,2000,48745,1,17,1,1,,41133,
TWDB,2000,48749,1,17,1,1,,113546,
TWDB,2000,48753,1,17,1,1,,7304,
TWDB,2000,48757,1,17,1,1,,9139,
TWDB,2000,48761,1,17,1,1,,104312,
TWDB,2000,48765,1,17,1,1,,3326,
TWDB,2000,48769,1,17,1,1,,3047,
TWDB,2000,48773,1,17,1,1,,14314,
TWDB,2000,48777,1,17,1,1,,13137,
TWDB,2000,48781,1,17,1,1,,7828,
TWDB,2000,48785,1,17,1,1,,887,
TWDB,2000,48789,1,17,1,1,,16000,
TWDB,2000,48793,1,17,1,1,,43080,
TWDB,2000,48797,1,17,1,1,,11495,
TWDB,2000,48801,1,17,1,1,,47372,
TWDB,2000,48805,1,17,1,1,,10469,
TWDB,2000,48809,1,17,1,1,,8946,
TWDB,2000,48813,1,17,1,1,,22246,
TWDB,2000,48817,1,17,1,1,,67138,
TWDB,2000,48821,1,17,1,1,,6186,
TWDB,2000,48825,1,17,1,1,,2935,
TWDB,2000,48829,1,17,1,1,,16361,
TWDB,2000,48833,1,17,1,1,,3302,
TWDB,2000,48837,1,17,1,1,,25224,
TWDB,2000,48841,1,17,1,1,,3186,
TWDB,2000,48845,1,17,1,1,,174706,
TWDB,2000,48849,1,17,1,1,,6809,
TWDB,2000,48853,1,17,1,1,,53597,
TWDB,2000,48857,1,17,1,1,,9674,
TWDB,2000,48861,1,17,1,1,,1393,
TWDB,2000,48865,1,17,1,1,,1693,
TWDB,2000,48869,1,17,1,1,,4077,
TWDB,2000,48873,1,17,1,1,,8378,
TWDB,2000,48877,1,17,1,1,,1446219,
TWDB,2000,48881,1,17,1,1,,126555,
TWDB,2000,48885,1,17,1,1,,1081,
TWDB,2000,48889,1,17,1,1,,12761,
TWDB,2000,48893,1,17,1,1,,1850,
TWDB,2000,48897,1,17,1,1,,28118,
TWDB,2000,48901,1,17,1,1,,104010,
TWDB,2000,48905,1,17,1,1,,812280,
TWDB,2000,48909,1,17,1,1,,13779,
TWDB,2000,48913,1,17,1,1,,20871,
TWDB,2000,48917,1,17,1,1,,35291,
TWDB,2000,48921,1,17,1,1,,3404,
TWDB,2000,48925,1,17,1,1,,25926,
TWDB,2000,48929,1,17,1,1,,44856,
TWDB,2000,48933,1,17,1,1,,48140,
TWDB,2000,48937,1,17,1,1,,84088,
TWDB,2000,48941,1,17,1,1,,61758,
TWDB,2000,48945,1,17,1,1,,32663,
TWDB,2000,48949,1,17,1,1,,10909,
TWDB,2000,48953,1,17,1,1,,30373,
TWDB,2000,48957,1,17,1,1,,193118,
TWDB,2000,48961,1,17,1,1,,41188,
TWDB,2000,48965,1,17,1,1,,5284,
TWDB,2000,48969,1,17,1,1,,131664,
TWDB,2000,48973,1,17,1,1,,14676,
TWDB,2000,48977,1,17,1,1,,20082,
TWDB,2000,48981,1,17,1,1,,249967,
TWDB,2000,48985,1,17,1,1,,32408,
TWDB,2000,48989,1,17,1,1,,7173,
TWDB,2000,48993,1,17,1,1,,48793,
TWDB,2000,48997,1,17,1,1,,36752,
TWDB,2000,49001,1,17,1,1,,7322,
TWDB,2000,49005,1,17,1,1,,17943,
TWDB,2000,49009,1,17,1,1,,12182,
TWDB,2000,49013,1,17,1,1,,11600,
TWDB,2000,48001,1,13,1,1,,,
TWDB,2000,48005,1,13,1,1,,,
TWDB,2000,48009,1,13,1,1,,,
TWDB,2000,48013,1,13,1,1,,,
TWDB,2000,48017,1,13,1,1,,,
TWDB,2000,48021,1,13,1,1,,,
TWDB,2000,48025,1,13,1,1,,,
TWDB,2000,48029,1,13,1,1,,,
TWDB,2000,48033,1,13,1,1,,,
TWDB,2000,48037,1,13,1,1,,,
TWDB,2000,48041,1,13,1,1,,,
TWDB,2000,48045,1,13,1,1,,,
TWDB,2000,48049,1,13,1,1,,,
TWDB,2000,48053,1,13,1,1,,,
TWDB,2000,48057,1,13,1,1,,,
TWDB,2000,48061,1,13,1,1,,,
TWDB,2000,48065,1,13,1,1,,,
TWDB,2000,48069,1,13,1,1,,,
TWDB,2000,48073,1,13,1,1,,,
TWDB,2000,48077,1,13,1,1,,,
TWDB,2000,48081,1,13,1,1,,,
TWDB,2000,48085,1,13,1,1,,,
TWDB,2000,48089,1,13,1,1,,,
TWDB,2000,48093,1,13,1,1,,,
TWDB,2000,48097,1,13,1,1,,,
TWDB,2000,48101,1,13,1,1,,,
TWDB,2000,48105,1,13,1,1,,,
TWDB,2000,48109,1,13,1,1,,,
TWDB,2000,48113,1,13,1,1,,,
TWDB,2000,48117,1,13,1,1,,,
TWDB,2000,48121,1,13,1,1,,,
TWDB,2000,48125,1,13,1,1,,,
TWDB,2000,48129,1,13,1,1,,,
TWDB,2000,48133,1,13,1,1,,,
TWDB,2000,48137,1,13,1,1,,,
TWDB,2000,48141,1,13,1,1,,,
TWDB,2000,48145,1,13,1,1,,,
TWDB,2000,48149,1,13,1,1,,,
TWDB,2000,48153,1,13,1,1,,,
TWDB,2000,48157,1,13,1,1,,,
TWDB,2000,48161,1,13,1,1,,,
TWDB,2000,48165,1,13,1,1,,,
TWDB,2000,48169,1,13,1,1,,,
TWDB,2000,48173,1,13,1,1,,,
TWDB,2000,48177,1,13,1,1,,,
TWDB,2000,48181,1,13,1,1,,,
TWDB,2000,48185,1,13,1,1,,,
TWDB,2000,48189,1,13,1,1,,,
TWDB,2000,48193,1,13,1,1,,,
TWDB,2000,48197,1,13,1,1,,,
TWDB,2000,48201,1,13,1,1,,,
TWDB,2000,48205,1,13,1,1,,,
TWDB,2000,48209,1,13,1,1,,,
TWDB,2000,48213,1,13,1,1,,,
TWDB,2000,48217,1,13,1,1,,,
TWDB,2000,48221,1,13,1,1,,,
TWDB,2000,48225,1,13,1,1,,,
TWDB,2000,48229,1,13,1,1,,,
TWDB,2000,48233,1,13,1,1,,,
TWDB,2000,48237,1,13,1,1,,,
TWDB,2000,48241,1,13,1,1,,,
TWDB,2000,48245,1,13,1,1,,,
TWDB,2000,48249,1,13,1,1,,,
TWDB,2000,48253,1,13,1,1,,,
TWDB,2000,48257,1,13,1,1,,,
TWDB,2000,48261,1,13,1,1,,,
TWDB,2000,48265,1,13,1,1,,,
TWDB,2000,48269,1,13,1,1,,,
TWDB,2000,48273,1,13,1,1,,,
TWDB,2000,48281,1,13,1,1,,,
TWDB,2000,48277,1,13,1,1,,,
TWDB,2000,48285,1,13,1,1,,,
TWDB,2000,48289,1,13,1,1,,,
TWDB,2000,48293,1,13,1,1,,,
TWDB,2000,48297,1,13,1,1,,,
TWDB,2000,48301,1,13,1,1,,,
TWDB,2000,48305,1,13,1,1,,,
TWDB,2000,48309,1,13,1,1,,,
TWDB,2000,48313,1,13,1,1,,,
TWDB,2000,48317,1,13,1,1,,,
TWDB,2000,48321,1,13,1,1,,,
TWDB,2000,48325,1,13,1,1,,,
TWDB,2000,48329,1,13,1,1,,,
TWDB,2000,48333,1,13,1,1,,,
TWDB,2000,48337,1,13,1,1,,,
TWDB,2000,48341,1,13,1,1,,,
TWDB,2000,48345,1,13,1,1,,,
TWDB,2000,48349,1,13,1,1,,,
TWDB,2000,48353,1,13,1,1,,,
TWDB,2000,48357,1,13,1,1,,,
TWDB,2000,48361,1,13,1,1,,,
TWDB,2000,48365,1,13,1,1,,,
TWDB,2000,48369,1,13,1,1,,,
TWDB,2000,48373,1,13,1,1,,,
TWDB,2000,48377,1,13,1,1,,,
TWDB,2000,48381,1,13,1,1,,,
TWDB,2000,48385,1,13,1,1,,,
TWDB,2000,48389,1,13,1,1,,,
TWDB,2000,48393,1,13,1,1,,,
TWDB,2000,48397,1,13,1,1,,,
TWDB,2000,48401,1,13,1,1,,,
TWDB,2000,48405,1,13,1,1,,,
TWDB,2000,48409,1,13,1,1,,,
TWDB,2000,48413,1,13,1,1,,,
TWDB,2000,48417,1,13,1,1,,,
TWDB,2000,48421,1,13,1,1,,,
TWDB,2000,48425,1,13,1,1,,,
TWDB,2000,48429,1,13,1,1,,,
TWDB,2000,48433,1,13,1,1,,,
TWDB,2000,48437,1,13,1,1,,,
TWDB,2000,48441,1,13,1,1,,,
TWDB,2000,48445,1,13,1,1,,,
TWDB,2000,48449,1,13,1,1,,,
TWDB,2000,48453,1,13,1,1,,,
TWDB,2000,48457,1,13,1,1,,,
TWDB,2000,48461,1,13,1,1,,,
TWDB,2000,48465,1,13,1,1,,,
TWDB,2000,48469,1,13,1,1,,,
TWDB,2000,48473,1,13,1,1,,,
TWDB,2000,48477,1,13,1,1,,,
TWDB,2000,48481,1,13,1,1,,,
TWDB,2000,48485,1,13,1,1,,,
TWDB,2000,48489,1,13,1,1,,,
TWDB,2000,48493,1,13,1,1,,,
TWDB,2000,48497,1,13,1,1,,,
TWDB,2000,48501,1,13,1,1,,,
TWDB,2000,48505,1,13,1,1,,,
TWDB,2000,48509,1,13,1,1,,,
TWDB,2000,48513,1,13,1,1,,,
TWDB,2000,48517,1,13,1,1,,,
TWDB,2000,48521,1,13,1,1,,,
TWDB,2000,48525,1,13,1,1,,,
TWDB,2000,48529,1,13,1,1,,,
TWDB,2000,48533,1,13,1,1,,,
TWDB,2000,48537,1,13,1,1,,,
TWDB,2000,48541,1,13,1,1,,,
TWDB,2000,48545,1,13,1,1,,,
TWDB,2000,48549,1,13,1,1,,,
TWDB,2000,48565,1,13,1,1,,,
TWDB,2000,48553,1,13,1,1,,,
TWDB,2000,48557,1,13,1,1,,,
TWDB,2000,48561,1,13,1,1,,,
TWDB,2000,48569,1,13,1,1,,,
TWDB,2000,48573,1,13,1,1,,,
TWDB,2000,48577,1,13,1,1,,,
TWDB,2000,48581,1,13,1,1,,,
TWDB,2000,48585,1,13,1,1,,,
TWDB,2000,48589,1,13,1,1,,,
TWDB,2000,48593,1,13,1,1,,,
TWDB,2000,48597,1,13,1,1,,,
TWDB,2000,48601,1,13,1,1,,,
TWDB,2000,48605,1,13,1,1,,,
TWDB,2000,48609,1,13,1,1,,,
TWDB,2000,48625,1,13,1,1,,,
TWDB,2000,48629,1,13,1,1,,,
TWDB,2000,48633,1,13,1,1,,,
TWDB,2000,48637,1,13,1,1,,,
TWDB,2000,48641,1,13,1,1,,,
TWDB,2000,48645,1,13,1,1,,,
TWDB,2000,48613,1,13,1,1,,,
TWDB,2000,48617,1,13,1,1,,,
TWDB,2000,48621,1,13,1,1,,,
TWDB,2000,48649,1,13,1,1,,,
TWDB,2000,48653,1,13,1,1,,,
TWDB,2000,48657,1,13,1,1,,,
TWDB,2000,48661,1,13,1,1,,,
TWDB,2000,48665,1,13,1,1,,,
TWDB,2000,48669,1,13,1,1,,,
TWDB,2000,48673,1,13,1,1,,,
TWDB,2000,48677,1,13,1,1,,,
TWDB,2000,48681,1,13,1,1,,,
TWDB,2000,48685,1,13,1,1,,,
TWDB,2000,48689,1,13,1,1,,,
TWDB,2000,48693,1,13,1,1,,,
TWDB,2000,48697,1,13,1,1,,,
TWDB,2000,48701,1,13,1,1,,,
TWDB,2000,48705,1,13,1,1,,,
TWDB,2000,48709,1,13,1,1,,,
TWDB,2000,48713,1,13,1,1,,,
TWDB,2000,48717,1,13,1,1,,,
TWDB,2000,48721,1,13,1,1,,,
TWDB,2000,48725,1,13,1,1,,,
TWDB,2000,48729,1,13,1,1,,,
TWDB,2000,48733,1,13,1,1,,,
TWDB,2000,48737,1,13,1,1,,,
TWDB,2000,48741,1,13,1,1,,,
TWDB,2000,48745,1,13,1,1,,,
TWDB,2000,48749,1,13,1,1,,,
TWDB,2000,48753,1,13,1,1,,,
TWDB,2000,48757,1,13,1,1,,,
TWDB,2000,48761,1,13,1,1,,,
TWDB,2000,48765,1,13,1,1,,,
TWDB,2000,48769,1,13,1,1,,,
TWDB,2000,48773,1,13,1,1,,,
TWDB,2000,48777,1,13,1,1,,,
TWDB,2000,48781,1,13,1,1,,,
TWDB,2000,48785,1,13,1,1,,,
TWDB,2000,48789,1,13,1,1,,,
TWDB,2000,48793,1,13,1,1,,,
TWDB,2000,48797,1,13,1,1,,,
TWDB,2000,48801,1,13,1,1,,,
TWDB,2000,48805,1,13,1,1,,,
TWDB,2000,48809,1,13,1,1,,,
TWDB,2000,48813,1,13,1,1,,,
TWDB,2000,48817,1,13,1,1,,,
TWDB,2000,48821,1,13,1,1,,,
TWDB,2000,48825,1,13,1,1,,,
TWDB,2000,48829,1,13,1,1,,,
TWDB,2000,48833,1,13,1,1,,,
TWDB,2000,48837,1,13,1,1,,,
TWDB,2000,48841,1,13,1,1,,,
TWDB,2000,48845,1,13,1,1,,,
TWDB,2000,48849,1,13,1,1,,,
TWDB,2000,48853,1,13,1,1,,,
TWDB,2000,48857,1,13,1,1,,,
TWDB,2000,48861,1,13,1,1,,,
TWDB,2000,48865,1,13,1,1,,,
TWDB,2000,48869,1,13,1,1,,,
TWDB,2000,48873,1,13,1,1,,,
TWDB,2000,48877,1,13,1,1,,,
TWDB,2000,48881,1,13,1,1,,,
TWDB,2000,48885,1,13,1,1,,,
TWDB,2000,48889,1,13,1,1,,,
TWDB,2000,48893,1,13,1,1,,,
TWDB,2000,48897,1,13,1,1,,,
TWDB,2000,48901,1,13,1,1,,,
TWDB,2000,48905,1,13,1,1,,,
TWDB,2000,48909,1,13,1,1,,,
TWDB,2000,48913,1,13,1,1,,,
TWDB,2000,48917,1,13,1,1,,,
TWDB,2000,48921,1,13,1,1,,,
TWDB,2000,48925,1,13,1,1,,,
TWDB,2000,48929,1,13,1,1,,,
TWDB,2000,48933,1,13,1,1,,,
TWDB,2000,48937,1,13,1,1,,,
TWDB,2000,48941,1,13,1,1,,,
TWDB,2000,48945,1,13,1,1,,,
TWDB,2000,48949,1,13,1,1,,,
TWDB,2000,48953,1,13,1,1,,,
TWDB,2000,48957,1,13,1,1,,,
TWDB,2000,48961,1,13,1,1,,,
TWDB,2000,48965,1,13,1,1,,,
TWDB,2000,48969,1,13,1,1,,,
TWDB,2000,48973,1,13,1,1,,,
TWDB,2000,48977,1,13,1,1,,,
TWDB,2000,48981,1,13,1,1,,,
TWDB,2000,48985,1,13,1,1,,,
TWDB,2000,48989,1,13,1,1,,,
TWDB,2000,48993,1,13,1,1,,,
TWDB,2000,48997,1,13,1,1,,,
TWDB,2000,49001,1,13,1,1,,,
TWDB,2000,49005,1,13,1,1,,,
TWDB,2000,49009,1,13,1,1,,,
TWDB,2000,49013,1,13,1,1,,,
TWDB,2000,48001,1,14,1,1,,,
TWDB,2000,48005,1,14,1,1,,,
TWDB,2000,48009,1,14,1,1,,,
TWDB,2000,48013,1,14,1,1,,,
TWDB,2000,48017,1,14,1,1,,,
TWDB,2000,48021,1,14,1,1,,,
TWDB,2000,48025,1,14,1,1,,,
TWDB,2000,48029,1,14,1,1,,,
TWDB,2000,48033,1,14,1,1,,,
TWDB,2000,48037,1,14,1,1,,,
TWDB,2000,48041,1,14,1,1,,,
TWDB,2000,48045,1,14,1,1,,,
TWDB,2000,48049,1,14,1,1,,,
TWDB,2000,48053,1,14,1,1,,,
TWDB,2000,48057,1,14,1,1,,,
TWDB,2000,48061,1,14,1,1,,,
TWDB,2000,48065,1,14,1,1,,,
TWDB,2000,48069,1,14,1,1,,,
TWDB,2000,48073,1,14,1,1,,,
TWDB,2000,48077,1,14,1,1,,,
TWDB,2000,48081,1,14,1,1,,,
TWDB,2000,48085,1,14,1,1,,,
TWDB,2000,48089,1,14,1,1,,,
TWDB,2000,48093,1,14,1,1,,,
TWDB,2000,48097,1,14,1,1,,,
TWDB,2000,48101,1,14,1,1,,,
TWDB,2000,48105,1,14,1,1,,,
TWDB,2000,48109,1,14,1,1,,,
TWDB,2000,48113,1,14,1,1,,,
TWDB,2000,48117,1,14,1,1,,,
TWDB,2000,48121,1,14,1,1,,,
TWDB,2000,48125,1,14,1,1,,,
TWDB,2000,48129,1,14,1,1,,,
TWDB,2000,48133,1,14,1,1,,,
TWDB,2000,48137,1,14,1,1,,,
TWDB,2000,48141,1,14,1,1,,,
TWDB,2000,48145,1,14,1,1,,,
TWDB,2000,48149,1,14,1,1,,,
TWDB,2000,48153,1,14,1,1,,,
TWDB,2000,48157,1,14,1,1,,,
TWDB,2000,48161,1,14,1,1,,,
TWDB,2000,48165,1,14,1,1,,,
TWDB,2000,48169,1,14,1,1,,,
TWDB,2000,48173,1,14,1,1,,,
TWDB,2000,48177,1,14,1,1,,,
TWDB,2000,48181,1,14,1,1,,,
TWDB,2000,48185,1,14,1,1,,,
TWDB,2000,48189,1,14,1,1,,,
TWDB,2000,48193,1,14,1,1,,,
TWDB,2000,48197,1,14,1,1,,,
TWDB,2000,48201,1,14,1,1,,,
TWDB,2000,48205,1,14,1,1,,,
TWDB,2000,48209,1,14,1,1,,,
TWDB,2000,48213,1,14,1,1,,,
TWDB,2000,48217,1,14,1,1,,,
TWDB,2000,48221,1,14,1,1,,,
TWDB,2000,48225,1,14,1,1,,,
TWDB,2000,48229,1,14,1,1,,,
TWDB,2000,48233,1,14,1,1,,,
TWDB,2000,48237,1,14,1,1,,,
TWDB,2000,48241,1,14,1,1,,,
TWDB,2000,48245,1,14,1,1,,,
TWDB,2000,48249,1,14,1,1,,,
TWDB,2000,48253,1,14,1,1,,,
TWDB,2000,48257,1,14,1,1,,,
TWDB,2000,48261,1,14,1,1,,,
TWDB,2000,48265,1,14,1,1,,,
TWDB,2000,48269,1,14,1,1,,,
TWDB,2000,48273,1,14,1,1,,,
TWDB,2000,48281,1,14,1,1,,,
TWDB,2000,48277,1,14,1,1,,,
TWDB,2000,48285,1,14,1,1,,,
TWDB,2000,48289,1,14,1,1,,,
TWDB,2000,48293,1,14,1,1,,,
TWDB,2000,48297,1,14,1,1,,,
TWDB,2000,48301,1,14,1,1,,,
TWDB,2000,48305,1,14,1,1,,,
TWDB,2000,48309,1,14,1,1,,,
TWDB,2000,48313,1,14,1,1,,,
TWDB,2000,48317,1,14,1,1,,,
TWDB,2000,48321,1,14,1,1,,,
TWDB,2000,48325,1,14,1,1,,,
TWDB,2000,48329,1,14,1,1,,,
TWDB,2000,48333,1,14,1,1,,,
TWDB,2000,48337,1,14,1,1,,,
TWDB,2000,48341,1,14,1,1,,,
TWDB,2000,48345,1,14,1,1,,,
TWDB,2000,48349,1,14,1,1,,,
TWDB,2000,48353,1,14,1,1,,,
TWDB,2000,48357,1,14,1,1,,,
TWDB,2000,48361,1,14,1,1,,,
TWDB,2000,48365,1,14,1,1,,,
TWDB,2000,48369,1,14,1,1,,,
TWDB,2000,48373,1,14,1,1,,,
TWDB,2000,48377,1,14,1,1,,,
TWDB,2000,48381,1,14,1,1,,,
TWDB,2000,48385,1,14,1,1,,,
TWDB,2000,48389,1,14,1,1,,,
TWDB,2000,48393,1,14,1,1,,,
TWDB,2000,48397,1,14,1,1,,,
TWDB,2000,48401,1,14,1,1,,,
TWDB,2000,48405,1,14,1,1,,,
TWDB,2000,48409,1,14,1,1,,,
TWDB,2000,48413,1,14,1,1,,,
TWDB,2000,48417,1,14,1,1,,,
TWDB,2000,48421,1,14,1,1,,,
TWDB,2000,48425,1,14,1,1,,,
TWDB,2000,48429,1,14,1,1,,,
TWDB,2000,48433,1,14,1,1,,,
TWDB,2000,48437,1,14,1,1,,,
TWDB,2000,48441,1,14,1,1,,,
TWDB,2000,48445,1,14,1,1,,,
TWDB,2000,48449,1,14,1,1,,,
TWDB,2000,48453,1,14,1,1,,,
TWDB,2000,48457,1,14,1,1,,,
TWDB,2000,48461,1,14,1,1,,,
TWDB,2000,48465,1,14,1,1,,,
TWDB,2000,48469,1,14,1,1,,,
TWDB,2000,48473,1,14,1,1,,,
TWDB,2000,48477,1,14,1,1,,,
TWDB,2000,48481,1,14,1,1,,,
TWDB,2000,48485,1,14,1,1,,,
TWDB,2000,48489,1,14,1,1,,,
TWDB,2000,48493,1,14,1,1,,,
TWDB,2000,48497,1,14,1,1,,,
TWDB,2000,48501,1,14,1,1,,,
TWDB,2000,48505,1,14,1,1,,,
TWDB,2000,48509,1,14,1,1,,,
TWDB,2000,48513,1,14,1,1,,,
TWDB,2000,48517,1,14,1,1,,,
TWDB,2000,48521,1,14,1,1,,,
TWDB,2000,48525,1,14,1,1,,,
TWDB,2000,48529,1,14,1,1,,,
TWDB,2000,48533,1,14,1,1,,,
TWDB,2000,48537,1,14,1,1,,,
TWDB,2000,48541,1,14,1,1,,,
TWDB,2000,48545,1,14,1,1,,,
TWDB,2000,48549,1,14,1,1,,,
TWDB,2000,48565,1,14,1,1,,,
TWDB,2000,48553,1,14,1,1,,,
TWDB,2000,48557,1,14,1,1,,,
TWDB,2000,48561,1,14,1,1,,,
TWDB,2000,48569,1,14,1,1,,,
TWDB,2000,48573,1,14,1,1,,,
TWDB,2000,48577,1,14,1,1,,,
TWDB,2000,48581,1,14,1,1,,,
TWDB,2000,48585,1,14,1,1,,,
TWDB,2000,48589,1,14,1,1,,,
TWDB,2000,48593,1,14,1,1,,,
TWDB,2000,48597,1,14,1,1,,,
TWDB,2000,48601,1,14,1,1,,,
TWDB,2000,48605,1,14,1,1,,,
TWDB,2000,48609,1,14,1,1,,,
TWDB,2000,48625,1,14,1,1,,,
TWDB,2000,48629,1,14,1,1,,,
TWDB,2000,48633,1,14,1,1,,,
TWDB,2000,48637,1,14,1,1,,,
TWDB,2000,48641,1,14,1,1,,,
TWDB,2000,48645,1,14,1,1,,,
TWDB,2000,48613,1,14,1,1,,,
TWDB,2000,48617,1,14,1,1,,,
TWDB,2000,48621,1,14,1,1,,,
TWDB,2000,48649,1,14,1,1,,,
TWDB,2000,48653,1,14,1,1,,,
TWDB,2000,48657,1,14,1,1,,,
TWDB,2000,48661,1,14,1,1,,,
TWDB,2000,48665,1,14,1,1,,,
TWDB,2000,48669,1,14,1,1,,,
TWDB,2000,48673,1,14,1,1,,,
TWDB,2000,48677,1,14,1,1,,,
TWDB,2000,48681,1,14,1,1,,,
TWDB,2000,48685,1,14,1,1,,,
TWDB,2000,48689,1,14,1,1,,,
TWDB,2000,48693,1,14,1,1,,,
