Amount,USE TYPE,Year,STATE,COUNTY
71960.6551,Major and Minor Reservoirs,2008,Colorado,upper main stem
72011.2443,Major and Minor Reservoirs,2009,Colorado,upper main stem
71438.8238,Major and Minor Reservoirs,2010,Colorado,upper main stem
68499.2908,Major and Minor Reservoirs,2011,Colorado,upper main stem
69847.4226,Major and Minor Reservoirs,2012,Colorado,upper main stem
61949.0236,Major and Minor Reservoirs,2013,Colorado,upper main stem
63601.919,Major and Minor Reservoirs,2014,Colorado,upper main stem
67138.2474,Major and Minor Reservoirs,2015,Colorado,upper main stem
76526.9849,Major and Minor Reservoirs,2016,Colorado,upper main stem
72646.3314,Major and Minor Reservoirs,2017,Colorado,upper main stem
67059.0691,Major and Minor Reservoirs,2018,Colorado,upper main stem
0.0,Major and Minor Reservoirs,2019,Colorado,upper main stem
0.0,Major and Minor Reservoirs,2020,Colorado,upper main stem
8718.1521,Major and Minor Reservoirs,1971,Colorado,san juan-colorado river
8145.4603,Major and Minor Reservoirs,1972,Colorado,san juan-colorado river
6444.7319,Major and Minor Reservoirs,1973,Colorado,san juan-colorado river
8141.3634,Major and Minor Reservoirs,1974,Colorado,san juan-colorado river
6485.975,Major and Minor Reservoirs,1975,Colorado,san juan-colorado river
6092.68,Major and Minor Reservoirs,1976,Colorado,san juan-colorado river
4607.99,Major and Minor Reservoirs,1977,Colorado,san juan-colorado river
6201.93,Major and Minor Reservoirs,1978,Colorado,san juan-colorado river
5464.57,Major and Minor Reservoirs,1979,Colorado,san juan-colorado river
6250.32,Major and Minor Reservoirs,1980,Colorado,san juan-colorado river
8883.13,Major and Minor Reservoirs,1981,Colorado,san juan-colorado river
9074.79,Major and Minor Reservoirs,1982,Colorado,san juan-colorado river
8857.921,Major and Minor Reservoirs,1983,Colorado,san juan-colorado river
9035.33,Major and Minor Reservoirs,1984,Colorado,san juan-colorado river
8928.12,Major and Minor Reservoirs,1985,Colorado,san juan-colorado river
8792.656,Major and Minor Reservoirs,1986,Colorado,san juan-colorado river
9642.8628,Major and Minor Reservoirs,1987,Colorado,san juan-colorado river
9794.9391,Major and Minor Reservoirs,1988,Colorado,san juan-colorado river
9883.1631,Major and Minor Reservoirs,1989,Colorado,san juan-colorado river
8857.9004,Major and Minor Reservoirs,1990,Colorado,san juan-colorado river
9625.6651,Major and Minor Reservoirs,1991,Colorado,san juan-colorado river
9556.4669,Major and Minor Reservoirs,1992,Colorado,san juan-colorado river
9306.0026,Major and Minor Reservoirs,1993,Colorado,san juan-colorado river
9586.3628,Major and Minor Reservoirs,1994,Colorado,san juan-colorado river
9672.6711,Major and Minor Reservoirs,1995,Colorado,san juan-colorado river
9084.9739,Major and Minor Reservoirs,1996,Colorado,san juan-colorado river
8946.8694,Major and Minor Reservoirs,1997,Colorado,san juan-colorado river
9778.0419,Major and Minor Reservoirs,1998,Colorado,san juan-colorado river
9652.2977,Major and Minor Reservoirs,1999,Colorado,san juan-colorado river
9337.4372,Major and Minor Reservoirs,2000,Colorado,san juan-colorado river
9775.4494,Major and Minor Reservoirs,2001,Colorado,san juan-colorado river
8118.6331,Major and Minor Reservoirs,2002,Colorado,san juan-colorado river
8822.7631,Major and Minor Reservoirs,2003,Colorado,san juan-colorado river
9499.713,Major and Minor Reservoirs,2004,Colorado,san juan-colorado river
9244.5642,Major and Minor Reservoirs,2005,Colorado,san juan-colorado river
10073.6592,Major and Minor Reservoirs,2006,Colorado,san juan-colorado river
9972.9025,Major and Minor Reservoirs,2007,Colorado,san juan-colorado river
9501.2974,Major and Minor Reservoirs,2008,Colorado,san juan-colorado river
9969.4788,Major and Minor Reservoirs,2009,Colorado,san juan-colorado river
9240.5756,Major and Minor Reservoirs,2010,Colorado,san juan-colorado river
9922.8776,Major and Minor Reservoirs,2011,Colorado,san juan-colorado river
9702.8404,Major and Minor Reservoirs,2012,Colorado,san juan-colorado river
8783.2476,Major and Minor Reservoirs,2013,Colorado,san juan-colorado river
10097.2142,Major and Minor Reservoirs,2014,Colorado,san juan-colorado river
9431.4572,Major and Minor Reservoirs,2015,Colorado,san juan-colorado river
10128.3022,Major and Minor Reservoirs,2016,Colorado,san juan-colorado river
10117.1929,Major and Minor Reservoirs,2017,Colorado,san juan-colorado river
8931.9623,Major and Minor Reservoirs,2018,Colorado,san juan-colorado river
0.0,Major and Minor Reservoirs,2019,Colorado,san juan-colorado river
0.0,Major and Minor Reservoirs,2020,Colorado,san juan-colorado river
21105.2991,Major and Minor Reservoirs,1971,New Mexico,san juan-colorado river
20691.1894,Major and Minor Reservoirs,1972,New Mexico,san juan-colorado river
28908.2112,Major and Minor Reservoirs,1973,New Mexico,san juan-colorado river
22346.1191,Major and Minor Reservoirs,1974,New Mexico,san juan-colorado river
26931.64,Major and Minor Reservoirs,1975,New Mexico,san juan-colorado river
26885.6462,Major and Minor Reservoirs,1976,New Mexico,san juan-colorado river
24072.7901,Major and Minor Reservoirs,1977,New Mexico,san juan-colorado river
25937.59,Major and Minor Reservoirs,1978,New Mexico,san juan-colorado river
29253.2281,Major and Minor Reservoirs,1979,New Mexico,san juan-colorado river
30546.2213,Major and Minor Reservoirs,1980,New Mexico,san juan-colorado river
27867.99,Major and Minor Reservoirs,1981,New Mexico,san juan-colorado river
29967.45,Major and Minor Reservoirs,1982,New Mexico,san juan-colorado river
32321.91,Major and Minor Reservoirs,1983,New Mexico,san juan-colorado river
32824.18,Major and Minor Reservoirs,1984,New Mexico,san juan-colorado river
32836.2799,Major and Minor Reservoirs,1985,New Mexico,san juan-colorado river
31842.2386,Major and Minor Reservoirs,1986,New Mexico,san juan-colorado river
25993.8898,Major and Minor Reservoirs,1987,New Mexico,san juan-colorado river
25979.8406,Major and Minor Reservoirs,1988,New Mexico,san juan-colorado river
28553.7268,Major and Minor Reservoirs,1989,New Mexico,san juan-colorado river
28348.6625,Major and Minor Reservoirs,1990,New Mexico,san juan-colorado river
32265.9156,Major and Minor Reservoirs,1991,New Mexico,san juan-colorado river
33199.047,Major and Minor Reservoirs,1992,New Mexico,san juan-colorado river
32597.7622,Major and Minor Reservoirs,1993,New Mexico,san juan-colorado river
32096.2479,Major and Minor Reservoirs,1994,New Mexico,san juan-colorado river
31797.482,Major and Minor Reservoirs,1995,New Mexico,san juan-colorado river
28830.2691,Major and Minor Reservoirs,1996,New Mexico,san juan-colorado river
30256.5853,Major and Minor Reservoirs,1997,New Mexico,san juan-colorado river
30794.3442,Major and Minor Reservoirs,1998,New Mexico,san juan-colorado river
29616.2811,Major and Minor Reservoirs,1999,New Mexico,san juan-colorado river
28497.3475,Major and Minor Reservoirs,2000,New Mexico,san juan-colorado river
27631.8544,Major and Minor Reservoirs,2001,New Mexico,san juan-colorado river
21959.3357,Major and Minor Reservoirs,2002,New Mexico,san juan-colorado river
18153.8757,Major and Minor Reservoirs,2003,New Mexico,san juan-colorado river
21421.0567,Major and Minor Reservoirs,2004,New Mexico,san juan-colorado river
30459.5824,Major and Minor Reservoirs,2005,New Mexico,san juan-colorado river
30866.9452,Major and Minor Reservoirs,2006,New Mexico,san juan-colorado river
32393.4683,Major and Minor Reservoirs,2007,New Mexico,san juan-colorado river
28666.4918,Major and Minor Reservoirs,2008,New Mexico,san juan-colorado river
28946.5334,Major and Minor Reservoirs,2009,New Mexico,san juan-colorado river
29827.6094,Major and Minor Reservoirs,2010,New Mexico,san juan-colorado river
29032.1857,Major and Minor Reservoirs,2011,New Mexico,san juan-colorado river
26025.635,Major and Minor Reservoirs,2012,New Mexico,san juan-colorado river
21384.8263,Major and Minor Reservoirs,2013,New Mexico,san juan-colorado river
24057.9478,Major and Minor Reservoirs,2014,New Mexico,san juan-colorado river
28219.7078,Major and Minor Reservoirs,2015,New Mexico,san juan-colorado river
29656.3534,Major and Minor Reservoirs,2016,New Mexico,san juan-colorado river
29458.0258,Major and Minor Reservoirs,2017,New Mexico,san juan-colorado river
24394.9074,Major and Minor Reservoirs,2018,New Mexico,san juan-colorado river
0.0,Major and Minor Reservoirs,2019,New Mexico,san juan-colorado river
0.0,Major and Minor Reservoirs,2020,New Mexico,san juan-colorado river
41507.0,Major and Minor Reservoirs,1971,Utah,green river
42374.0,Major and Minor Reservoirs,1972,Utah,green river
40836.0,Major and Minor Reservoirs,1973,Utah,green river
51506.0,Major and Minor Reservoirs,1974,Utah,green river
42221.0,Major and Minor Reservoirs,1975,Utah,green river
30427.1567,Major and Minor Reservoirs,1976,Utah,green river
32688.3038,Major and Minor Reservoirs,1977,Utah,green river
36654.8754,Major and Minor Reservoirs,1978,Utah,green river
35271.8038,Major and Minor Reservoirs,1979,Utah,green river
36018.6433,Major and Minor Reservoirs,1980,Utah,green river
49309.881,Major and Minor Reservoirs,1981,Utah,green river
45048.2721,Major and Minor Reservoirs,1982,Utah,green river
46858.2401,Major and Minor Reservoirs,1983,Utah,green river
51319.5618,Major and Minor Reservoirs,1984,Utah,green river
57373.2611,Major and Minor Reservoirs,1985,Utah,green river
68159.3989,Major and Minor Reservoirs,1986,Utah,green river
68109.9903,Major and Minor Reservoirs,1987,Utah,green river
56076.2904,Major and Minor Reservoirs,1988,Utah,green river
62984.9807,Major and Minor Reservoirs,1989,Utah,green river
43357.1332,Major and Minor Reservoirs,1990,Utah,green river
69077.3723,Major and Minor Reservoirs,1991,Utah,green river
66935.9206,Major and Minor Reservoirs,1992,Utah,green river
70125.4294,Major and Minor Reservoirs,1993,Utah,green river
70091.9202,Major and Minor Reservoirs,1994,Utah,green river
70848.3552,Major and Minor Reservoirs,1995,Utah,green river
68181.4745,Major and Minor Reservoirs,1996,Utah,green river
70261.8324,Major and Minor Reservoirs,1997,Utah,green river
73526.1479,Major and Minor Reservoirs,1998,Utah,green river
76867.2823,Major and Minor Reservoirs,1999,Utah,green river
72771.1741,Major and Minor Reservoirs,2000,Utah,green river
73970.7506,Major and Minor Reservoirs,2001,Utah,green river
70892.3225,Major and Minor Reservoirs,2002,Utah,green river
69869.1721,Major and Minor Reservoirs,2003,Utah,green river
68094.6744,Major and Minor Reservoirs,2004,Utah,green river
71574.0012,Major and Minor Reservoirs,2005,Utah,green river
72977.9562,Major and Minor Reservoirs,2006,Utah,green river
71046.6205,Major and Minor Reservoirs,2007,Utah,green river
72613.9565,Major and Minor Reservoirs,2008,Utah,green river
75582.0086,Major and Minor Reservoirs,2009,Utah,green river
76555.7387,Major and Minor Reservoirs,2010,Utah,green river
78792.7447,Major and Minor Reservoirs,2011,Utah,green river
78488.7857,Major and Minor Reservoirs,2012,Utah,green river
73191.5757,Major and Minor Reservoirs,2013,Utah,green river
71014.124,Major and Minor Reservoirs,2014,Utah,green river
70112.3884,Major and Minor Reservoirs,2015,Utah,green river
70116.5685,Major and Minor Reservoirs,2016,Utah,green river
74039.079,Major and Minor Reservoirs,2017,Utah,green river
71895.7495,Major and Minor Reservoirs,2018,Utah,green river
0.0,Major and Minor Reservoirs,2019,Utah,green river
0.0,Major and Minor Reservoirs,2020,Utah,green river
100.0,Major and Minor Reservoirs,1971,Utah,upper main stem
100.0,Major and Minor Reservoirs,1972,Utah,upper main stem
100.0,Major and Minor Reservoirs,1973,Utah,upper main stem
100.0,Major and Minor Reservoirs,1974,Utah,upper main stem
100.0,Major and Minor Reservoirs,1975,Utah,upper main stem
314.0,Major and Minor Reservoirs,1976,Utah,upper main stem
364.0,Major and Minor Reservoirs,1977,Utah,upper main stem
391.0,Major and Minor Reservoirs,1978,Utah,upper main stem
326.0,Major and Minor Reservoirs,1979,Utah,upper main stem
376.0,Major and Minor Reservoirs,1980,Utah,upper main stem
574.08,Major and Minor Reservoirs,1981,Utah,upper main stem
534.02,Major and Minor Reservoirs,1982,Utah,upper main stem
511.11,Major and Minor Reservoirs,1983,Utah,upper main stem
545.06,Major and Minor Reservoirs,1984,Utah,upper main stem
553.18,Major and Minor Reservoirs,1985,Utah,upper main stem
1445.7086,Major and Minor Reservoirs,1986,Utah,upper main stem
1398.6016,Major and Minor Reservoirs,1987,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,1988,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,1989,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,1990,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,1991,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,1992,Utah,upper main stem
1414.8173,Major and Minor Reservoirs,1993,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,1994,Utah,upper main stem
1446.0417,Major and Minor Reservoirs,1995,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,1996,Utah,upper main stem
1373.3703,Major and Minor Reservoirs,1997,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,1998,Utah,upper main stem
1441.8671,Major and Minor Reservoirs,1999,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2000,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2001,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2002,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2003,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2004,Utah,upper main stem
1434.1187,Major and Minor Reservoirs,2005,Utah,upper main stem
1449.2239,Major and Minor Reservoirs,2006,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2007,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2008,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2009,Utah,upper main stem
1415.3126,Major and Minor Reservoirs,2010,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2011,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2012,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2013,Utah,upper main stem
1446.1218,Major and Minor Reservoirs,2014,Utah,upper main stem
1418.4088,Major and Minor Reservoirs,2015,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2016,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2017,Utah,upper main stem
1453.8073,Major and Minor Reservoirs,2018,Utah,upper main stem
0.0,Major and Minor Reservoirs,2019,Utah,upper main stem
0.0,Major and Minor Reservoirs,2020,Utah,upper main stem
15600.0,Major and Minor Reservoirs,1971,Utah,san juan-colorado river
16600.0,Major and Minor Reservoirs,1972,Utah,san juan-colorado river
15300.0,Major and Minor Reservoirs,1973,Utah,san juan-colorado river
19900.0,Major and Minor Reservoirs,1974,Utah,san juan-colorado river
13400.0,Major and Minor Reservoirs,1975,Utah,san juan-colorado river
4927.0,Major and Minor Reservoirs,1976,Utah,san juan-colorado river
5209.0,Major and Minor Reservoirs,1977,Utah,san juan-colorado river
6212.0,Major and Minor Reservoirs,1978,Utah,san juan-colorado river
5810.0,Major and Minor Reservoirs,1979,Utah,san juan-colorado river
6129.0,Major and Minor Reservoirs,1980,Utah,san juan-colorado river
8625.18,Major and Minor Reservoirs,1981,Utah,san juan-colorado river
8038.64,Major and Minor Reservoirs,1982,Utah,san juan-colorado river
8230.44,Major and Minor Reservoirs,1983,Utah,san juan-colorado river
8393.55,Major and Minor Reservoirs,1984,Utah,san juan-colorado river
8065.82,Major and Minor Reservoirs,1985,Utah,san juan-colorado river
6600.9088,Major and Minor Reservoirs,1986,Utah,san juan-colorado river
6534.9462,Major and Minor Reservoirs,1987,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,1988,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,1989,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,1990,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,1991,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,1992,Utah,san juan-colorado river
6608.0006,Major and Minor Reservoirs,1993,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,1994,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,1995,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,1996,Utah,san juan-colorado river
6556.0857,Major and Minor Reservoirs,1997,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,1998,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,1999,Utah,san juan-colorado river
6613.5609,Major and Minor Reservoirs,2000,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2001,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2002,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2003,Utah,san juan-colorado river
6599.9147,Major and Minor Reservoirs,2004,Utah,san juan-colorado river
6559.5012,Major and Minor Reservoirs,2005,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2006,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2007,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2008,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2009,Utah,san juan-colorado river
6430.5827,Major and Minor Reservoirs,2010,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2011,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2012,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2013,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2014,Utah,san juan-colorado river
6423.5391,Major and Minor Reservoirs,2015,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2016,Utah,san juan-colorado river
6613.822,Major and Minor Reservoirs,2017,Utah,san juan-colorado river
