WaDESiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDMetadataID
2006560-CODWR,2006560-CODWR,2006560-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006573-CODWR,2006573-CODWR,2006573-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005914-CODWR,2005914-CODWR,2005914-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005925-CODWR,2005925-CODWR,2005925-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1301192-CODWR,1301192-CODWR,1301192-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1305085-CODWR,1305085-CODWR,1305085-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006309-CODWR,2006309-CODWR,2006309-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006313-CODWR,2006313-CODWR,2006313-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006579-CODWR,2006579-CODWR,2006579-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006600-CODWR,2006600-CODWR,2006600-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013415-CODWR,2013415-CODWR,2013415-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013416-CODWR,2013416-CODWR,2013416-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006002-CODWR,2006002-CODWR,2006002-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006005-CODWR,2006005-CODWR,2006005-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005680-CODWR,2005680-CODWR,2005680-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005683-CODWR,2005683-CODWR,2005683-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005325-CODWR,2005325-CODWR,2005325-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005369-CODWR,2005369-CODWR,2005369-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013449-CODWR,2013449-CODWR,2013449-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013451-CODWR,2013451-CODWR,2013451-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013462-CODWR,2013462-CODWR,2013462-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013535-CODWR,2013535-CODWR,2013535-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005693-CODWR,2005693-CODWR,2005693-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005695-CODWR,2005695-CODWR,2005695-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006314-CODWR,2006314-CODWR,2006314-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006327-CODWR,2006327-CODWR,2006327-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013552-CODWR,2013552-CODWR,2013552-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013567-CODWR,2013567-CODWR,2013567-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006008-CODWR,2006008-CODWR,2006008-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006013-CODWR,2006013-CODWR,2006013-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006342-CODWR,2006342-CODWR,2006342-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006356-CODWR,2006356-CODWR,2006356-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005698-CODWR,2005698-CODWR,2005698-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005726-CODWR,2005726-CODWR,2005726-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013573-CODWR,2013573-CODWR,2013573-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013575-CODWR,2013575-CODWR,2013575-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006225-CODWR,2006225-CODWR,2006225-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006252-CODWR,2006252-CODWR,2006252-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006608-CODWR,2006608-CODWR,2006608-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006628-CODWR,2006628-CODWR,2006628-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005731-CODWR,2005731-CODWR,2005731-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005740-CODWR,2005740-CODWR,2005740-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013581-CODWR,2013581-CODWR,2013581-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013587-CODWR,2013587-CODWR,2013587-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006258-CODWR,2006258-CODWR,2006258-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006284-CODWR,2006284-CODWR,2006284-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006637-CODWR,2006637-CODWR,2006637-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006639-CODWR,2006639-CODWR,2006639-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005390-CODWR,2005390-CODWR,2005390-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005414-CODWR,2005414-CODWR,2005414-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005753-CODWR,2005753-CODWR,2005753-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005759-CODWR,2005759-CODWR,2005759-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006646-CODWR,2006646-CODWR,2006646-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006691-CODWR,2006691-CODWR,2006691-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013610-CODWR,2013610-CODWR,2013610-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013616-CODWR,2013616-CODWR,2013616-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006293-CODWR,2006293-CODWR,2006293-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006294-CODWR,2006294-CODWR,2006294-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006369-CODWR,2006369-CODWR,2006369-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006378-CODWR,2006378-CODWR,2006378-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2007026-CODWR,2007026-CODWR,2007026-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2007056-CODWR,2007056-CODWR,2007056-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005420-CODWR,2005420-CODWR,2005420-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005454-CODWR,2005454-CODWR,2005454-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006296-CODWR,2006296-CODWR,2006296-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006305-CODWR,2006305-CODWR,2006305-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005761-CODWR,2005761-CODWR,2005761-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005767-CODWR,2005767-CODWR,2005767-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2007060-CODWR,2007060-CODWR,2007060-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008011-CODWR,2008011-CODWR,2008011-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013638-CODWR,2013638-CODWR,2013638-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013642-CODWR,2013642-CODWR,2013642-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005482-CODWR,2005482-CODWR,2005482-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005490-CODWR,2005490-CODWR,2005490-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006312-CODWR,2006312-CODWR,2006312-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006322-CODWR,2006322-CODWR,2006322-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005776-CODWR,2005776-CODWR,2005776-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005784-CODWR,2005784-CODWR,2005784-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006397-CODWR,2006397-CODWR,2006397-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006408-CODWR,2006408-CODWR,2006408-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008037-CODWR,2008037-CODWR,2008037-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008079-CODWR,2008079-CODWR,2008079-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013665-CODWR,2013665-CODWR,2013665-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013670-CODWR,2013670-CODWR,2013670-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005511-CODWR,2005511-CODWR,2005511-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005513-CODWR,2005513-CODWR,2005513-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006332-CODWR,2006332-CODWR,2006332-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006333-CODWR,2006333-CODWR,2006333-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005786-CODWR,2005786-CODWR,2005786-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005817-CODWR,2005817-CODWR,2005817-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008130-CODWR,2008130-CODWR,2008130-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008173-CODWR,2008173-CODWR,2008173-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005518-CODWR,2005518-CODWR,2005518-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005523-CODWR,2005523-CODWR,2005523-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013677-CODWR,2013677-CODWR,2013677-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013722-CODWR,2013722-CODWR,2013722-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000695-CODWR,2000695-CODWR,2000695-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000702-CODWR,2000702-CODWR,2000702-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006415-CODWR,2006415-CODWR,2006415-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006420-CODWR,2006420-CODWR,2006420-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006335-CODWR,2006335-CODWR,2006335-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006336-CODWR,2006336-CODWR,2006336-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005833-CODWR,2005833-CODWR,2005833-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005845-CODWR,2005845-CODWR,2005845-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005857-CODWR,2005857-CODWR,2005857-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005859-CODWR,2005859-CODWR,2005859-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006346-CODWR,2006346-CODWR,2006346-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006347-CODWR,2006347-CODWR,2006347-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013724-CODWR,2013724-CODWR,2013724-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013728-CODWR,2013728-CODWR,2013728-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006423-CODWR,2006423-CODWR,2006423-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006424-CODWR,2006424-CODWR,2006424-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006353-CODWR,2006353-CODWR,2006353-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006354-CODWR,2006354-CODWR,2006354-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008183-CODWR,2008183-CODWR,2008183-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008187-CODWR,2008187-CODWR,2008187-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005862-CODWR,2005862-CODWR,2005862-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005870-CODWR,2005870-CODWR,2005870-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006359-CODWR,2006359-CODWR,2006359-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006364-CODWR,2006364-CODWR,2006364-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006451-CODWR,2006451-CODWR,2006451-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006481-CODWR,2006481-CODWR,2006481-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005533-CODWR,2005533-CODWR,2005533-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005538-CODWR,2005538-CODWR,2005538-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013748-CODWR,2013748-CODWR,2013748-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013751-CODWR,2013751-CODWR,2013751-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008192-CODWR,2008192-CODWR,2008192-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008214-CODWR,2008214-CODWR,2008214-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005876-CODWR,2005876-CODWR,2005876-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005883-CODWR,2005883-CODWR,2005883-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006370-CODWR,2006370-CODWR,2006370-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006380-CODWR,2006380-CODWR,2006380-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005567-CODWR,2005567-CODWR,2005567-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005584-CODWR,2005584-CODWR,2005584-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006483-CODWR,2006483-CODWR,2006483-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006498-CODWR,2006498-CODWR,2006498-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008254-CODWR,2008254-CODWR,2008254-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008266-CODWR,2008266-CODWR,2008266-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013755-CODWR,2013755-CODWR,2013755-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013772-CODWR,2013772-CODWR,2013772-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000713-CODWR,2000713-CODWR,2000713-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000722-CODWR,2000722-CODWR,2000722-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006508-CODWR,2006508-CODWR,2006508-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006510-CODWR,2006510-CODWR,2006510-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005886-CODWR,2005886-CODWR,2005886-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005913-CODWR,2005913-CODWR,2005913-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000737-CODWR,2000737-CODWR,2000737-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000741-CODWR,2000741-CODWR,2000741-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013773-CODWR,2013773-CODWR,2013773-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013788-CODWR,2013788-CODWR,2013788-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000746-CODWR,2000746-CODWR,2000746-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000751-CODWR,2000751-CODWR,2000751-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005917-CODWR,2005917-CODWR,2005917-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005919-CODWR,2005919-CODWR,2005919-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006514-CODWR,2006514-CODWR,2006514-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006519-CODWR,2006519-CODWR,2006519-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006384-CODWR,2006384-CODWR,2006384-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006388-CODWR,2006388-CODWR,2006388-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000754-CODWR,2000754-CODWR,2000754-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000755-CODWR,2000755-CODWR,2000755-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013801-CODWR,2013801-CODWR,2013801-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013807-CODWR,2013807-CODWR,2013807-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005931-CODWR,2005931-CODWR,2005931-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005936-CODWR,2005936-CODWR,2005936-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005597-CODWR,2005597-CODWR,2005597-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005608-CODWR,2005608-CODWR,2005608-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000773-CODWR,2000773-CODWR,2000773-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000781-CODWR,2000781-CODWR,2000781-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006411-CODWR,2006411-CODWR,2006411-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006435-CODWR,2006435-CODWR,2006435-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008272-CODWR,2008272-CODWR,2008272-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008334-CODWR,2008334-CODWR,2008334-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006522-CODWR,2006522-CODWR,2006522-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006527-CODWR,2006527-CODWR,2006527-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000785-CODWR,2000785-CODWR,2000785-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000788-CODWR,2000788-CODWR,2000788-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008337-CODWR,2008337-CODWR,2008337-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008339-CODWR,2008339-CODWR,2008339-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006535-CODWR,2006535-CODWR,2006535-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006562-CODWR,2006562-CODWR,2006562-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008354-CODWR,2008354-CODWR,2008354-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008372-CODWR,2008372-CODWR,2008372-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006567-CODWR,2006567-CODWR,2006567-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006572-CODWR,2006572-CODWR,2006572-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013811-CODWR,2013811-CODWR,2013811-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013825-CODWR,2013825-CODWR,2013825-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005937-CODWR,2005937-CODWR,2005937-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005942-CODWR,2005942-CODWR,2005942-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008373-CODWR,2008373-CODWR,2008373-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2008378-CODWR,2008378-CODWR,2008378-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006585-CODWR,2006585-CODWR,2006585-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006588-CODWR,2006588-CODWR,2006588-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005615-CODWR,2005615-CODWR,2005615-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005618-CODWR,2005618-CODWR,2005618-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013830-CODWR,2013830-CODWR,2013830-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013850-CODWR,2013850-CODWR,2013850-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005948-CODWR,2005948-CODWR,2005948-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005952-CODWR,2005952-CODWR,2005952-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000795-CODWR,2000795-CODWR,2000795-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000798-CODWR,2000798-CODWR,2000798-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013856-CODWR,2013856-CODWR,2013856-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013859-CODWR,2013859-CODWR,2013859-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000801-CODWR,2000801-CODWR,2000801-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000804-CODWR,2000804-CODWR,2000804-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005954-CODWR,2005954-CODWR,2005954-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006007-CODWR,2006007-CODWR,2006007-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005621-CODWR,2005621-CODWR,2005621-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005669-CODWR,2005669-CODWR,2005669-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013860-CODWR,2013860-CODWR,2013860-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013861-CODWR,2013861-CODWR,2013861-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006589-CODWR,2006589-CODWR,2006589-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006591-CODWR,2006591-CODWR,2006591-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013882-CODWR,2013882-CODWR,2013882-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013909-CODWR,2013909-CODWR,2013909-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005682-CODWR,2005682-CODWR,2005682-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005685-CODWR,2005685-CODWR,2005685-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1307007-CODWR,1307007-CODWR,1307007-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1307857-CODWR,1307857-CODWR,1307857-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006017-CODWR,2006017-CODWR,2006017-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006071-CODWR,2006071-CODWR,2006071-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000966-CODWR,2000966-CODWR,2000966-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000972-CODWR,2000972-CODWR,2000972-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006447-CODWR,2006447-CODWR,2006447-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006450-CODWR,2006450-CODWR,2006450-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006594-CODWR,2006594-CODWR,2006594-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006598-CODWR,2006598-CODWR,2006598-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013916-CODWR,2013916-CODWR,2013916-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2013923-CODWR,2013923-CODWR,2013923-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1320024-CODWR,1320024-CODWR,1320024-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1400623-CODWR,1400623-CODWR,1400623-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005710-CODWR,2005710-CODWR,2005710-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005717-CODWR,2005717-CODWR,2005717-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2001095-CODWR,2001095-CODWR,2001095-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2001892-CODWR,2001892-CODWR,2001892-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1403304-CODWR,1403304-CODWR,1403304-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
1403503-CODWR,1403503-CODWR,1403503-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006605-CODWR,2006605-CODWR,2006605-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006624-CODWR,2006624-CODWR,2006624-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006176-CODWR,2006176-CODWR,2006176-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006179-CODWR,2006179-CODWR,2006179-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006460-CODWR,2006460-CODWR,2006460-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2006462-CODWR,2006462-CODWR,2006462-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2005728-CODWR,2005728-CODWR,2005728-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
