SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,SitePoint,SiteNativeURL,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,NHDUpdateDate,NHDReachCode,NHDMeasureNumber,StateCV,HUC8,HUC12,County
AZ_340732109054801,340732109054801,Unspecified,,GWSI,-109.09723197103675,34.125218291064186,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_340602109054801,340602109054801,Unspecified,,GWSI,-109.09718515306398,34.10030388469938,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_340638112041501,340638112041501,Unspecified,,GWSI,-112.06937268117575,34.1110474195209,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341201109254901,341201109254901,Unspecified,,GWSI,-109.43183593051818,34.20062695922075,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341224109220901,341224109220901,Unspecified,,GWSI,-109.37022550292326,34.20665883078839,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341228109141801,341228109141801,Unspecified,,GWSI,-109.2394546514856,34.20855721137476,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341011109164001,341011109164001,Unspecified,,GWSI,-109.27794902199209,34.170465431941494,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_340917109171201,340917109171201,Unspecified,,GWSI,-109.28689975354372,34.15555909410254,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341017109084701,341017109084701,Unspecified,,GWSI,-109.14696127946792,34.17195639861132,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_340950109111601,340950109111601,Unspecified,,GWSI,-109.18780869015386,34.16299050962665,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_340850109071701,340850109071701,Unspecified,,GWSI,-109.12277465084357,34.146729149226886,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_340859109123101,340859109123101,Unspecified,,GWSI,-109.20971786878393,34.15047185235138,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_340805109105601,340805109105601,Unspecified,,GWSI,-109.18322009411993,34.1338788587279,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_340801109105101,340801109105101,Unspecified,,GWSI,-109.18104330871743,34.13390072397199,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341134109032701,341134109032701,Unspecified,,GWSI,-109.05835853998937,34.19321812039752,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341005109045401,341005109045401,Unspecified,,GWSI,-109.08170609844097,34.16860905494126,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341125112024203,341125112024203,Unspecified,,GWSI,-112.04543819673259,34.18917021333264,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341223112065801,341223112065801,Unspecified,,GWSI,-112.11446690692325,34.206742857517504,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341252112012001,341252112012001,Unspecified,,GWSI,-112.02364240220832,34.21454152848016,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341711109422301,341711109422301,Unspecified,,GWSI,-109.70713060091563,34.285989154062605,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341751109341301,341751109341301,Unspecified,,GWSI,-109.5710788762029,34.29646209485508,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341712109362901,341712109362901,Unspecified,,GWSI,-109.60832396514363,34.28717904548645,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341722109264101,341722109264101,Unspecified,,GWSI,-109.44449104588912,34.28997853033675,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341549109273801,341549109273801,Unspecified,,GWSI,-109.46235366876286,34.26291764958741,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341530109302201,341530109302201,Unspecified,,GWSI,-109.50634288183218,34.257528256263825,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341433109255201,341433109255201,Unspecified,,GWSI,-109.43174131025789,34.24251130752465,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341646109210801,341646109210801,Unspecified,,GWSI,-109.34962416417628,34.27371462808263,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341533109245501,341533109245501,Unspecified,,GWSI,-109.41598914536448,34.25892760707235,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341507109224501,341507109224501,Unspecified,,GWSI,-109.38069705469387,34.251784604426106,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341507109225501,341507109225501,Unspecified,,GWSI,-109.38286086315685,34.25175005348313,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341440109213801,341440109213801,Unspecified,,GWSI,-109.36320440113406,34.24643948984748,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341348109212101,341348109212101,Unspecified,,GWSI,-109.35646552402534,34.22985685870036,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341400109131101,341400109131101,Unspecified,,GWSI,-109.21987997006399,34.23381973003012,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341246109161801,341246109161801,Unspecified,,GWSI,-109.2724656911862,34.21368853734399,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341621109065201,341621109065201,Unspecified,,GWSI,-109.11424115008744,34.27194088042012,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341447109035301,341447109035301,Unspecified,,GWSI,-109.06620122362582,34.24594542615676,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342152112084301,342152112084301,Unspecified,,GWSI,-112.1459729199582,34.36412038094028,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342039112073601,342039112073601,Unspecified,,GWSI,-112.12639301305596,34.343606384010876,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341933112103001,341933112103001,Unspecified,,INDEX,-112.17638257720135,34.32593040987101,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341825112064601,341825112064601,Unspecified,,GWSI,-112.1140365712987,34.30548390516477,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341805109552601,341805109552601,Unspecified,,GWSI,-109.92478742427033,34.30218762902889,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342320109563801,342320109563801,Unspecified,,GWSI,-109.94423357322484,34.38810752040775,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342104109524401,342104109524401,Unspecified,,GWSI,-109.87976734137246,34.35175185416384,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342053109495501,342053109495501,Unspecified,,GWSI,-109.83186360039792,34.34784129276811,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341900109482401,341900109482401,Unspecified,,GWSI,-109.8078854233451,34.31675151668119,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341825109445001,341825109445001,Unspecified,,GWSI,-109.7470473985593,34.30723474290277,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341936109341801,341936109341801,Unspecified,,GWSI,-109.57182860508286,34.328221212895514,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342200109262801,342200109262801,Unspecified,,GWSI,-109.44073395765145,34.36746976277814,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341916109291801,341916109291801,Unspecified,,GWSI,-109.49006348047753,34.321532238806846,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341826109312201,341826109312201,Unspecified,,GWSI,-109.52377020304695,34.30703754845941,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341814109281601,341814109281601,Unspecified,,GWSI,-109.47274534038336,34.3030213934379,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_352154109184001,352154109184001,Unspecified,,GWSI,-109.31162538683591,34.36576554122588,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342207109151801,342207109151801,Unspecified,,GWSI,-109.25630000599499,34.36771277305077,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341930109152401,341930109152401,Unspecified,,GWSI,-109.25722305668411,34.32512115552704,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342014109111301,342014109111301,Unspecified,,GWSI,-109.18753623257618,34.337923067199725,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342110109045801,342110109045801,Unspecified,,GWSI,-109.08360033078183,34.354084591000564,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342611112102101,342611112102101,Unspecified,,GWSI,-112.17257695697148,34.43685718401821,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342450112071801,342450112071801,Unspecified,,INDEX,-112.12171697394857,34.41333834637159,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342322112093901,342322112093901,Unspecified,,GWSI,-112.16170444266234,34.389284723154574,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342335112101501,342335112101501,Unspecified,,GWSI,-112.17046960911621,34.392952529365935,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342739110114201,342739110114201,Unspecified,,GWSI,-110.19474024783732,34.46083074291192,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342814109582801,342814109582801,Unspecified,,GWSI,-109.97464630680157,34.47073440677532,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342750109422001,342750109422001,Unspecified,,GWSI,-109.70759351492599,34.463179489171324,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342558109423201,342558109423201,Unspecified,,GWSI,-109.71063720202285,34.43196623425501,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342817109333601,342817109333601,Unspecified,,GWSI,-109.56055761732573,34.47104039058264,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342830109273201,342830109273201,Unspecified,,GWSI,-109.45908461348643,34.4770887905608,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342609109272801,342609109272801,Unspecified,,GWSI,-109.45870382029929,34.43638096216791,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342500109271701,342500109271701,Unspecified,,GWSI,-109.45670070677646,34.41646396532436,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342413109131901,342413109131901,Unspecified,,GWSI,-109.22404677059549,34.404082415669016,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342408109141001,342408109141001,Unspecified,,GWSI,-109.2454483317613,34.40256090837431,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343240112115501,343240112115501,Unspecified,,GWSI,-112.19787704177243,34.54299121547944,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343015110184601,343015110184601,Unspecified,,GWSI,-110.31331958369714,34.503767506874716,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342840110165801,342840110165801,Unspecified,,GWSI,-110.28275009064099,34.476835629631296,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343241110135001,343241110135001,Unspecified,,GWSI,-110.23195190686619,34.54447664348367,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343205110082301,343205110082301,Unspecified,,GWSI,-110.13956399980238,34.534004155066214,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343326110001701,343326110001701,Unspecified,,GWSI,-110.00506589311587,34.55628398866519,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342935110032801,342935110032801,Unspecified,,GWSI,-110.0584751572432,34.49325898776752,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343228109453501,343228109453501,Unspecified,,GWSI,-109.76918955287896,34.54579269597898,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343048109475401,343048109475401,Unspecified,,GWSI,-109.79865459250618,34.512090482109954,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343226109313101,343226109313101,Unspecified,,GWSI,-109.52646561348169,34.539173040366535,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343025109323301,343025109323301,Unspecified,,GWSI,-109.54209568466683,34.50748524157244,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343401109281901,343401109281901,Unspecified,,GWSI,-109.47319880252095,34.567553141000396,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343240109285501,343240109285501,Unspecified,,GWSI,-109.48279614705656,34.54362458218947,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343601112140601,343601112140601,Unspecified,,GWSI,-112.23665534675771,34.59977444249422,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343428112123701,343428112123701,Unspecified,,INDEX,-112.21037542630376,34.575790382681646,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343253112102101,343253112102101,Unspecified,,GWSI,-112.17350129979484,34.54679883312868,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343323110203701,343323110203701,Unspecified,,GWSI,-110.34446483587797,34.55677461795939,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343413110100001,343413110100001,Unspecified,,GWSI,-110.16826623920839,34.5702650517091,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343329109570201,343329109570201,Unspecified,,GWSI,-109.95253903482889,34.55860397859068,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343824109324901,343824109324901,Unspecified,,GWSI,-109.55004145883181,34.646920032586806,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343420109342201,343420109342201,Unspecified,,GWSI,-109.57472367606643,34.572216487678396,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343415109315101,343415109315101,Unspecified,,GWSI,-109.53221662745656,34.57033306144438,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343521109073001,343521109073001,Unspecified,,GWSI,-109.12622945589702,34.59039937614947,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343918112133301,343918112133301,Unspecified,,GWSI,-112.22700660833866,34.65489515941841,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343906112154701,343906112154701,Unspecified,,AUTOMATED,-112.2642899640206,34.6513582160934,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344255110310801,344255110310801,Unspecified,,INDEX,-110.51909631624916,34.715850960704984,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344353110123901,344353110123901,Unspecified,,GWSI,-110.0864845776399,34.731130647643944,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343914110082601,343914110082601,Unspecified,,GWSI,-110.14104511575893,34.653057000242526,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343918110121301,343918110121301,Unspecified,,GWSI,-110.08038808261931,34.65538298650013,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344316110591201,344316110591201,Unspecified,,GWSI,-109.9871906197197,34.72112974886032,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343852110014801,343852110014801,Unspecified,,GWSI,-110.03002270719563,34.64848206932539,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343923109575001,343923109575001,Unspecified,,GWSI,-109.965802344229,34.656376571408295,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344213109542901,344213109542901,Unspecified,,GWSI,-109.90926460847034,34.70378396445523,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344036109423201,344036109423201,Unspecified,,GWSI,-109.70978185327652,34.6769747613559,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343951109441501,343951109441501,Unspecified,,GWSI,-109.73820884225665,34.66409831350976,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343939109211101,343939109211101,Unspecified,,GWSI,-109.35393695740237,34.66078628148939,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344200109144501,344200109144501,Unspecified,,GWSI,-109.24703943665921,34.70039265573074,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344342112160901,344342112160901,Unspecified,,GWSI,-112.27090471284893,34.72756521976828,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344359111591101,344359111591101,Unspecified,,AUTOMATED,-111.98628088150274,34.73309706001819,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344425111583901,344425111583901,Unspecified,,GWSI,-111.97758446954454,34.73664787474099,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344625111571401,344625111571401,Unspecified,,INDEX,-111.95510317665351,34.77459096024064,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344832110435201,344832110435201,Unspecified,,GWSI,-110.73272727229107,34.80780270337509,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344833110372101,344833110372101,Unspecified,,GWSI,-110.62273044235566,34.81275066415793,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344856110241601,344856110241601,Unspecified,,GWSI,-110.40566667443468,34.81533779706575,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344908110202901,344908110202901,Unspecified,,GWSI,-110.34176186031237,34.82071695316023,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344407110171801,344407110171801,Unspecified,,GWSI,-110.2891969010309,34.73635983385623,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344638110110301,344638110110301,Unspecified,,GWSI,-110.18546763516697,34.77788507717324,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344720110135201,344720110135201,Unspecified,,GWSI,-110.23113455982894,34.78877761133121,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344645110071601,344645110071601,Unspecified,,GWSI,-110.12320631202252,34.778687937780525,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343737110264801,343737110264801,Unspecified,,GWSI,-110.4477386274864,34.62693067194278,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344724110025801,344724110025801,Unspecified,,GWSI,-110.05049231663851,34.789928122871316,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344526109571301,344526109571301,Unspecified,,GWSI,-109.95642281885603,34.757498329081166,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344411109540301,344411109540301,Unspecified,,GWSI,-109.9025697597044,34.735726147352935,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344619109491501,344619109491501,Unspecified,,GWSI,-109.82108356925912,34.77277348031238,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344850111494801,344850111494801,Unspecified,,INDEX,-111.83109605623025,34.81545687782298,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344842111494201,344842111494201,Unspecified,,GWSI,-111.82920321526791,34.81183578523035,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344829111492601,344829111492601,Unspecified,,INDEX,-111.82514798999134,34.80821130744132,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345425110562101,345425110562101,Unspecified,,GWSI,-110.9397339380515,34.906896712178124,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345216110261201,345216110261201,Unspecified,,GWSI,-110.43732872795357,34.86943115645495,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345117110162601,345117110162601,Unspecified,,GWSI,-110.27320561720806,34.85462002491139,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345011110201101,345011110201101,Unspecified,,GWSI,-110.33894703096057,34.83703235860054,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345236110064901,345236110064901,Unspecified,,GWSI,-110.11419082140665,34.875621986649065,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345130109283001,345130109283001,Unspecified,,GWSI,-109.49607146780725,34.86187382702835,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345123109231101,345123109231101,Unspecified,,GWSI,-109.47205389586175,34.856425925034586,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344910109190001,344910109190001,Unspecified,,GWSI,-109.31436054216536,34.82148653614764,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345420109141001,345420109141001,Unspecified,,GWSI,-109.23706629235805,34.90283456289712,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345150109032001,345150109032001,Unspecified,,GWSI,-109.05601339838171,34.8641447680792,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345453110481301,345453110481301,Unspecified,,GWSI,-110.80335719248072,34.91421911336683,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345548110480201,345548110480201,Unspecified,,GWSI,-110.80108656672229,34.92880579707594,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345748110301201,345748110301201,Unspecified,,GWSI,-110.50305257144333,34.9634989843208,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345758110002701,345758110002701,Unspecified,,GWSI,-110.00505256465131,34.96520118607023,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345900109452301,345900109452301,Unspecified,,GWSI,-109.7558959035096,34.983155810496804,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345937109300701,345937109300701,Unspecified,,GWSI,-109.5449649510057,34.994416813091426,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345508109312301,345508109312301,Unspecified,,GWSI,-109.52494004169819,34.91969906315598,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345930109312001,345930109312001,Unspecified,,GWSI,-109.52089438322523,34.990627509734914,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345450109312001,345450109312001,Unspecified,,GWSI,-109.52494004169819,34.91969906315598,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345730109033001,345730109033001,Unspecified,,GWSI,-109.06092084556485,34.95681519739412,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350450110522001,350450110522001,Unspecified,,GWSI,-110.87114842275513,35.08256623782153,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350331110314701,350331110314701,Unspecified,,GWSI,-110.52946011806806,35.06008046612709,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350141110293201,350141110293201,Unspecified,,GWSI,-110.49419397510869,35.02731410786294,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350320110233502,350320110233502,Unspecified,,GWSI,-110.39437854413887,35.054864463292496,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350230110260501,350230110260501,Unspecified,,GWSI,-110.43637461297119,35.04206402437825,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350007110103001,350007110103001,Unspecified,,GWSI,-110.17577913192315,35.002855090441344,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350312110070801,350312110070801,Unspecified,,GWSI,-110.12063564630716,35.0534684766926,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350233109415001,350233109415001,Unspecified,,GWSI,-109.6979796257775,35.04226556613233,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350209109404701,350209109404701,Unspecified,,GWSI,-109.6824660709288,35.03498399901921,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350725111423001,350725111423001,Unspecified,,GWSI,-111.70918933696603,35.12334692670509,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350500111181701,350500111181701,Unspecified,,GWSI,-111.30516609591818,35.08272864609012,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350810111105001,350810111105001,Unspecified,,GWSI,-111.1823398214486,35.13719632435523,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350752110394001,350752110394001,Unspecified,,GWSI,-110.66185288681554,35.13096449709446,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350707110404101,350707110404101,Unspecified,,GWSI,-110.67934503436733,35.11822563823587,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350605110235401,350605110235401,Unspecified,,GWSI,-110.39834987755907,35.10020445053595,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350601110283201,350601110283201,Unspecified,,GWSI,-110.47618309153755,35.09993450980149,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350545110211201,350545110211201,Unspecified,,GWSI,-110.35384376558997,35.09670221400844,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350947110113901,350947110113901,Unspecified,,GWSI,-110.19464503906845,35.16407065374746,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350642109581101,350642109581101,Unspecified,,GWSI,-109.97110891938478,35.11149682213886,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350632110010201,350632110010201,Unspecified,,GWSI,-110.0177921759471,35.108331459103496,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350527109361501,350527109361501,Unspecified,,GWSI,-109.60427809584407,35.09066074963367,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350501109342101,350501109342101,Unspecified,,GWSI,-109.57344208343844,35.08324201888547,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350547109260101,350547109260101,Unspecified,,GWSI,-109.43470326118792,35.09592002143551,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_350522109062301,350522109062301,Unspecified,,GWSI,-109.10699020645063,35.08912654431497,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_352725112172101,352725112172101,Unspecified,,GWSI,-112.29000769740193,35.45705352711757,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_353210112163001,353210112163001,Unspecified,,GWSI,-112.2744918010335,35.53672115937827,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_365237111481901,365237111481901,Unspecified,,GWSI,-111.8060307271815,36.877072589917226,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_365844111314501,365844111314501,Unspecified,,GWSI,-111.53067802578057,36.97869938951025,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332749112284801,332749112284801,Unspecified,,GWSI,-112.47989047439945,33.46380691566724,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332328112253601,332328112253601,Unspecified,,AUTOMATED,-112.42788170120929,33.39085187047143,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332605112395001,332605112395001,Unspecified,,GWSI,-112.66567895262689,33.434259417236994,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332556112395301,332556112395301,Unspecified,,GWSI,-112.66565916356882,33.43249210806893,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332534112395201,332534112395201,Unspecified,,GWSI,-112.66562084010683,33.42896648968867,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332604112400901,332604112400901,Unspecified,,GWSI,-112.6700219814102,33.43424608911046,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
