WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
NEwr_WS283,,,Fresh,"Coon Creek, South Branch",,Surface Water
NEwr_WS284,,,Fresh,"Walnut Creek, Trib. To",,Surface Water
NEwr_WS285,,,Fresh,"Pierce Creek, Trib. To",,Surface Water
NEwr_WS286,,,Fresh,Bloody Run,,Surface Water
NEwr_WS287,,,Fresh,"Wilson Creek, Trib. To",,Surface Water
NEwr_WS288,,,Fresh,Fox Creek,,Surface Water
NEwr_WS289,,,Fresh,"Salt Creek, Olive Branch, Trib. To",,Surface Water
NEwr_WS290,,,Fresh,"Nemaha River, Big",,Surface Water
NEwr_WS291,,,Fresh,"Salt Creek, Olive Branch",,Surface Water
NEwr_WS292,,,Fresh,"Wahoo Creek, North Fork",,Surface Water
NEwr_WS293,,,Fresh,"Spring Creek, Big, Trib. To",,Surface Water
NEwr_WS294,,,Fresh,"Spring Creek, Big",,Surface Water
NEwr_WS295,,,Fresh,"Bloody Run, Trib. To",,Surface Water
NEwr_WS296,,,Fresh,Yankee Creek,,Surface Water
NEwr_WS297,,,Fresh,Badger Branch Creek,,Surface Water
NEwr_WS298,,,Fresh,"Loup River, South, Trib. To",,Surface Water
NEwr_WS299,,,Fresh,"Deer Creek, Trib. To",,Surface Water
NEwr_WS300,,,Fresh,"Clearwater Creek, Trib. To",,Surface Water
NEwr_WS301,,,Fresh,"Salt Creek, Spring Branch",,Surface Water
NEwr_WS302,,,Fresh,"Salt Creek, East Branch, Trib. To",,Surface Water
NEwr_WS303,,,Fresh,Cottonwood Creek,,Surface Water
NEwr_WS304,,,Fresh,"Antelope Creek, Trib. To",,Surface Water
NEwr_WS305,,,Fresh,"Verdigre Creek, East Branch, Trib. To",,Surface Water
NEwr_WS306,,,Fresh,"Verdigre Creek, Middle Branch, Trib. To",,Surface Water
NEwr_WS307,,,Fresh,Bowman Creek,,Surface Water
NEwr_WS308,,,Fresh,"Bowman Creek, Trib. To",,Surface Water
NEwr_WS309,,,Fresh,Cob Creek,,Surface Water
NEwr_WS310,,,Fresh,Gracie Creek,,Surface Water
NEwr_WS311,,,Fresh,"Turtle Creek, Trib. To",,Surface Water
NEwr_WS312,,,Fresh,Cardwell Branch,,Surface Water
NEwr_WS313,,,Fresh,"Oak Creek, Middle, Trib. To",,Surface Water
NEwr_WS314,,,Fresh,Diamond Bar Drainage Ditch,,Surface Water
NEwr_WS315,,,Fresh,Bone Creek,,Surface Water
NEwr_WS316,,,Fresh,"Burton Creek, Spring Branch",,Surface Water
NEwr_WS317,,,Fresh,"Turkey Creek, Little",,Surface Water
NEwr_WS318,,,Fresh,Larabee Creek,,Surface Water
NEwr_WS319,,,Fresh,Snake River,,Surface Water
NEwr_WS320,,,Fresh,Tipps Creek,,Surface Water
NEwr_WS321,,,Fresh,"Bogus Creek, Trib. To",,Surface Water
NEwr_WS322,,,Fresh,"Salt Creek, Trib. To",,Surface Water
NEwr_WS323,,,Fresh,"Middle Creek, South Branch",,Surface Water
NEwr_WS324,,,Fresh,Greenwood Creek,,Surface Water
NEwr_WS325,,,Fresh,"Holt Creek, Spring Branch",,Surface Water
NEwr_WS326,,,Fresh,Charcoal Creek,,Surface Water
NEwr_WS327,,,Fresh,"Cottonwood Creek, Little, Trib. To",,Surface Water
NEwr_WS328,,,Fresh,"Spotted Tail Creek, Trib. To",,Surface Water
NEwr_WS329,,,Fresh,Louse Creek,,Surface Water
NEwr_WS330,,,Fresh,"Thirty-Two Mile Creek, Trib. To",,Surface Water
NEwr_WS331,,,Fresh,"Rose Creek, Trib. To",,Surface Water
NEwr_WS332,,,Fresh,Ziegler Creek,,Surface Water
