in_MethodTypeCV,in_VariableSpecificCV,in_WaterSourceTypeCV,in_ReportingUnitName,in_ReportingUnitNativeID,in_ReportingUnitTypeCV,in_ReportYearCV,in_Amount,in_WaterSourceNativeID
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Grand Island to Duncan,1002,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Middle Platte River Overton to Grand Island,1003,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Above Lewellen,1004,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,North Platte River Lewellen to North Platte,1005,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,South Platte River,1006,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Arikaree River,1101,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Beaver Creek,1102,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,Buffalo Creek,1103,Subbasin,2012,0,WaDENE_WS1
