OBJECTID,TCEQ_ID,TYPE,VERIFIED,LAT_DD,LONG_DD,HORZ_METH,HORZ_ACC,HORZ_REF,HORZ_DATE,HORZ_ORG,HORZ_DATUM,WR_ID,WR_TYPE_NO,SHAPE
21913,60805074001,Diversion Point,3,31.570817,-95.61629,MAP_MAN,130,OTHER,9/30/2009,TCEQ,NAD83,C5074,ADJ5074,Point
21914,60805074301,On-channel Reservoir,1,31.570817,-95.61629,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,C5074,ADJ5074,Point
21915,60804248001,Diversion Point,9,31.789375,-95.983842,UNKNOWN,-9999,OTHER,9/30/2009,TCEQ,NAD83,C4248,ADJ4248,Point
21916,60805083301,On-channel Reservoir,1,31.507746,-96.026249,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,C5083,ADJ5083,Point
21917,60805083201,U/S Limit - Diversion Segment,3,31.495667,-96.046027,MAP_MAN,130,OTHER,9/30/2009,TCEQ,NAD83,C5083,ADJ5083,Point
21918,60805083101,D/S Limit - Diversion Segment,3,31.496581,-96.028552,MAP_MAN,130,OTHER,9/30/2009,TCEQ,NAD83,C5083,ADJ5083,Point
21919,60805039001,Diversion Point,3,31.878114,-96.287915,MAP_MAN,130,OTHER,9/30/2009,TCEQ,NAD83,C5039,ADJ5039,Point
21920,10805072303,On-channel Reservoir,1,33.185659,-96.701046,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21921,10805072304,On-channel Reservoir,2,33.200234,-96.71682,DRG,12,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21922,10805072305,On-channel Reservoir,1,33.197284,-96.702867,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21923,10805072306,On-channel Reservoir,1,33.192593,-96.716438,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21924,10805072307,On-channel Reservoir,1,33.193673,-96.711499,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21925,10805072308,On-channel Reservoir,1,33.194946,-96.708729,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21926,10805072309,On-channel Reservoir,1,33.193006,-96.708241,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21927,10805072312,On-channel Reservoir,1,33.189499,-96.703423,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21928,10805072313,On-channel Reservoir,1,33.188858,-96.682886,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21929,10805072314,On-channel Reservoir,1,33.185109,-96.684232,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21930,10805072001,Diversion Point,9,33.195169,-96.710389,UNKNOWN,-9999,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21931,10805072002,Diversion Point,9,33.199474,-96.718168,UNKNOWN,-9999,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21932,10805072003,Diversion Point,9,33.186997,-96.703535,UNKNOWN,-9999,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21933,10805072004,Diversion Point,9,33.184179,-96.684815,UNKNOWN,-9999,OTHER,9/30/2009,TCEQ,NAD83,P5072,WRPERM5072,Point
21934,10803706301,On-channel Reservoir,1,33.026835,-96.759944,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
21935,10803706302,On-channel Reservoir,1,33.033599,-96.76755,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
21936,10205003006,IBT - Diversion Point,9,33.032277,-96.471244,UNKNOWN,-9999,OTHER,9/30/2009,TCEQ,NAD83,P5003,WRPERM5003,Point
21937,10205003501,IBT - Discharge Point,4,33.497059,-96.590001,MAP_MAN,315,OTHER,9/30/2009,TCEQ,NAD83,P5003,WRPERM5003,Point
21938,61602096002,Diversion Point,3,29.422258,-97.18602,MAP_MAN,125,OTHER,10/14/2009,TCEQ,NAD83,C2096,ADJ2096,Point
21939,61602097001,Diversion Point,3,28.946441,-96.691591,MAP_MAN,125,OTHER,10/14/2009,TCEQ,NAD83,C2097,ADJ2097,Point
21940,61602101001,Diversion Point,3,28.885382,-96.645044,MAP_MAN,125,OTHER,10/14/2009,TCEQ,NAD83,C2101,ADJ2101,Point
21941,11605584007,Diversion Point,4,28.831868,-96.578226,MAP_MAN,315,OTHER,10/14/2009,TCEQ,NAD83,P5584,WRPERM5584,Point
21942,11605584008,Diversion Point,4,28.886785,-96.631482,MAP_MAN,315,OTHER,10/14/2009,TCEQ,NAD83,P5584,WRPERM5584,Point
21943,11605584009,Diversion Point,4,28.926421,-96.660334,MAP_MAN,315,OTHER,10/14/2009,TCEQ,NAD83,P5584,WRPERM5584,Point
21944,11603725001,Diversion Point,2,29.217872,-96.425886,DRG,12,OTHER,10/14/2009,TCEQ,NAD83,P3725,WRPERM3725,Point
21945,11603725501,Return Flow Point,9,29.218798,-96.425627,UNKNOWN,-9999,OTHER,10/14/2009,TCEQ,NAD83,P3725,WRPERM3725,Point
21946,11603727001,Diversion Point,2,29.141926,-96.381661,DRG,12,OTHER,10/14/2009,TCEQ,NAD83,P3727,WRPERM3727,Point
21947,11603727501,Return Flow Point,9,29.14026,-96.384164,UNKNOWN,-9999,OTHER,10/14/2009,TCEQ,NAD83,P3727,WRPERM3727,Point
21948,11603836501,Return Flow Point,9,29.175589,-96.443125,UNKNOWN,-9999,OTHER,10/14/2009,TCEQ,NAD83,P3836,WRPERM3836,Point
21949,11603836001,Diversion Point,2,29.171292,-96.441759,DRG,12,OTHER,10/14/2009,TCEQ,NAD83,P3836,WRPERM3836,Point
21950,11603836502,Return Flow Point,9,29.164749,-96.446915,UNKNOWN,-9999,OTHER,10/14/2009,TCEQ,NAD83,P3836,WRPERM3836,Point
21951,60704294401,Off-channel Reservoir,1,29.587613,-94.638785,DOQ,5,OTHER,1/12/2010,TCEQ,NAD83,C4294,ADJ4294,Point
21952,60704294402,Off-channel Reservoir,1,29.583121,-94.639675,DOQ,5,OTHER,1/12/2010,TCEQ,NAD83,C4294,ADJ4294,Point
21953,60704294403,Off-channel Reservoir,1,29.578671,-94.646016,DOQ,5,OTHER,1/12/2010,TCEQ,NAD83,C4294,ADJ4294,Point
21954,61802065002,Diversion Point,3,29.889551,-98.676444,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2065,ADJ2065,Point
21955,61802065001,Diversion Point,3,29.891404,-98.674498,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2065,ADJ2065,Point
21956,61802066001,Diversion Point,3,29.891249,-98.674001,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2066,ADJ2066,Point
21957,61802063001,Diversion Point,3,29.898598,-98.675632,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2063,ADJ2063,Point
21958,61802067001,Diversion Point,3,29.899819,-98.651269,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2067,ADJ2067,Point
21959,61802067002,Diversion Point,3,29.899792,-98.647588,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2067,ADJ2067,Point
21960,61802067003,Diversion Point,3,29.899834,-98.644493,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2067,ADJ2067,Point
21961,61802061001,Diversion Point,3,29.931566,-98.672289,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2061,ADJ2061,Point
21962,61802060001,Diversion Point,3,29.963331,-98.685869,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2060,ADJ2060,Point
21963,61802058001,Diversion Point,3,29.960703,-98.682692,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2058,ADJ2058,Point
21964,61802058002,Diversion Point,3,29.959242,-98.680396,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2058,ADJ2058,Point
21965,61802059001,Diversion Point,3,29.958412,-98.676888,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2059,ADJ2059,Point
21966,61802060002,Diversion Point,3,29.956274,-98.671092,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2060,ADJ2060,Point
21967,61802060003,Diversion Point,3,29.952418,-98.680123,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2060,ADJ2060,Point
21968,11805125001,Diversion Point,2,29.920095,-98.517055,DRG,12,OTHER,11/13/2009,TCEQ,NAD83,P5125,WRPERM5125,Point
21969,61802069001,Diversion Point,3,29.911148,-98.482996,MAP_MAN,70,OTHER,11/13/2009,TCEQ,NAD83,C2069,ADJ2069,Point
21970,61802069301,On-channel Reservoir,1,29.9092,-98.484087,DOQ,5,OTHER,11/13/2009,TCEQ,NAD83,C2069,ADJ2069,Point
